Tipo,DIRECCION,A�O,Semana,�rdenes completas Soportes,Ticket Repetido,PorcentajeTR,A�oSemana
PLAZA,TAMPICO,2022,44,10,167,0.05988024,2022-44
PLAZA,TAMPICO,2022,45,12,175,0.068571429,2022-45
PLAZA,TEPIC,2022,1,2,6,0.333333333,2022-01
PLAZA,TEPIC,2022,4,3,15,0.2,2022-04
PLAZA,TEPIC,2022,5,1,12,0.083333333,2022-05
PLAZA,TEPIC,2022,7,3,20,0.15,2022-07
PLAZA,TEPIC,2022,8,2,21,0.095238095,2022-08
PLAZA,TEPIC,2022,10,2,22,0.090909091,2022-10
PLAZA,TEPIC,2022,12,2,26,0.076923077,2022-12
PLAZA,TEPIC,2022,13,1,19,0.052631579,2022-13
PLAZA,TEPIC,2022,14,1,22,0.045454545,2022-14
PLAZA,TEPIC,2022,15,1,23,0.043478261,2022-15
PLAZA,TEPIC,2022,18,4,35,0.114285714,2022-18
PLAZA,TEPIC,2022,19,1,19,0.052631579,2022-19
PLAZA,TEPIC,2022,20,3,42,0.071428571,2022-20
PLAZA,TEPIC,2022,21,2,63,0.031746032,2022-21
PLAZA,TEPIC,2022,22,4,38,0.105263158,2022-22
PLAZA,TEPIC,2022,23,1,46,0.02173913,2022-23
PLAZA,TEPIC,2022,24,2,37,0.054054054,2022-24
PLAZA,TEPIC,2022,25,3,60,0.05,2022-25
PLAZA,TEPIC,2022,26,3,55,0.054545455,2022-26
PLAZA,TEPIC,2022,27,1,81,0.012345679,2022-27
PLAZA,TEPIC,2022,28,1,70,0.014285714,2022-28
PLAZA,TEPIC,2022,29,4,71,0.056338028,2022-29
PLAZA,TEPIC,2022,30,1,72,0.013888889,2022-30
PLAZA,TEPIC,2022,31,3,60,0.05,2022-31
PLAZA,TEPIC,2022,32,6,83,0.072289157,2022-32
PLAZA,TEPIC,2022,33,4,67,0.059701493,2022-33
PLAZA,TEPIC,2022,34,1,74,0.013513514,2022-34
PLAZA,TEPIC,2022,35,2,79,0.025316456,2022-35
PLAZA,TEPIC,2022,36,5,85,0.058823529,2022-36
PLAZA,TEPIC,2022,37,5,69,0.072463768,2022-37
PLAZA,TEPIC,2022,38,3,71,0.042253521,2022-38
PLAZA,TEPIC,2022,39,3,67,0.044776119,2022-39
PLAZA,TEPIC,2022,40,5,69,0.072463768,2022-40
PLAZA,TEPIC,2022,41,4,67,0.059701493,2022-41
PLAZA,TEPIC,2022,42,3,75,0.04,2022-42
PLAZA,TEPIC,2022,43,1,60,0.016666667,2022-43
PLAZA,TEPIC,2022,44,1,65,0.015384615,2022-44
PLAZA,TEPIC,2022,45,2,82,0.024390244,2022-45
PLAZA,TIJUANA,2022,1,392,1990,0.196984925,2022-01
PLAZA,TIJUANA,2022,2,317,1734,0.182814302,2022-02
PLAZA,TIJUANA,2022,3,403,2103,0.191631003,2022-03
PLAZA,TIJUANA,2022,4,294,1905,0.154330709,2022-04
PLAZA,TIJUANA,2022,5,321,1972,0.162778905,2022-05
PLAZA,TIJUANA,2022,6,316,1836,0.17211329,2022-06
PLAZA,TIJUANA,2022,7,356,2013,0.176850472,2022-07
PLAZA,TIJUANA,2022,8,312,1938,0.160990712,2022-08
PLAZA,TIJUANA,2022,9,331,2067,0.160135462,2022-09
PLAZA,TIJUANA,2022,10,318,1943,0.163664436,2022-10
PLAZA,TIJUANA,2022,11,309,1947,0.158705701,2022-11
PLAZA,TIJUANA,2022,12,333,2068,0.161025145,2022-12
PLAZA,TIJUANA,2022,13,337,1912,0.17625523,2022-13
PLAZA,TIJUANA,2022,14,395,2058,0.191933916,2022-14
PLAZA,TIJUANA,2022,15,348,1907,0.182485579,2022-15
PLAZA,TIJUANA,2022,16,364,1982,0.183652876,2022-16
PLAZA,TIJUANA,2022,17,349,1917,0.182055295,2022-17
PLAZA,TIJUANA,2022,18,337,1871,0.180117584,2022-18
PLAZA,TIJUANA,2022,19,268,1681,0.159428911,2022-19
PLAZA,TIJUANA,2022,20,324,1847,0.175419599,2022-20
PLAZA,TIJUANA,2022,21,327,1836,0.178104575,2022-21
PLAZA,TIJUANA,2022,22,381,1833,0.207855974,2022-22
PLAZA,TIJUANA,2022,23,349,2117,0.164855928,2022-23
PLAZA,TIJUANA,2022,24,323,2056,0.157101167,2022-24
PLAZA,TIJUANA,2022,25,313,2011,0.155643958,2022-25
PLAZA,TIJUANA,2022,26,320,2099,0.152453549,2022-26
PLAZA,TIJUANA,2022,27,289,1800,0.160555556,2022-27
PLAZA,TIJUANA,2022,28,293,1959,0.149566105,2022-28
PLAZA,TIJUANA,2022,29,271,1836,0.147603486,2022-29
PLAZA,TIJUANA,2022,30,283,2007,0.141006477,2022-30
PLAZA,TIJUANA,2022,31,301,1869,0.161048689,2022-31
PLAZA,TIJUANA,2022,32,326,1998,0.163163163,2022-32
PLAZA,TIJUANA,2022,33,358,2126,0.168391345,2022-33
PLAZA,TIJUANA,2022,34,327,1950,0.167692308,2022-34
PLAZA,TIJUANA,2022,35,309,1951,0.158380318,2022-35
PLAZA,TIJUANA,2022,36,369,2353,0.156821079,2022-36
PLAZA,TIJUANA,2022,37,443,1949,0.227296049,2022-37
PLAZA,TIJUANA,2022,38,410,2037,0.201276387,2022-38
PLAZA,TIJUANA,2022,39,380,1955,0.194373402,2022-39
PLAZA,TIJUANA,2022,40,386,1946,0.198355601,2022-40
PLAZA,TIJUANA,2022,41,398,2148,0.185288641,2022-41
PLAZA,TIJUANA,2022,42,384,2309,0.16630576,2022-42
PLAZA,TIJUANA,2022,43,384,2200,0.174545455,2022-43
PLAZA,TIJUANA,2022,44,377,2125,0.177411765,2022-44
PLAZA,TIJUANA,2022,45,447,2556,0.174882629,2022-45
PLAZA,TOLUCA,2022,1,168,1242,0.1352657,2022-01
PLAZA,TOLUCA,2022,2,137,1211,0.113129645,2022-02
PLAZA,TOLUCA,2022,3,146,1339,0.109036594,2022-03
PLAZA,TOLUCA,2022,4,137,1338,0.102391629,2022-04
PLAZA,TOLUCA,2022,5,141,1241,0.11361805,2022-05
PLAZA,TOLUCA,2022,6,168,1289,0.130333592,2022-06
PLAZA,TOLUCA,2022,7,173,1435,0.120557491,2022-07
PLAZA,TOLUCA,2022,8,127,1362,0.093245228,2022-08
PLAZA,TOLUCA,2022,9,139,1250,0.1112,2022-09
PLAZA,TOLUCA,2022,10,124,1323,0.093726379,2022-10
PLAZA,TOLUCA,2022,11,163,1457,0.111873713,2022-11
PLAZA,TOLUCA,2022,12,120,1272,0.094339623,2022-12
PLAZA,TOLUCA,2022,13,133,1212,0.109735974,2022-13
PLAZA,TOLUCA,2022,14,143,1267,0.112865036,2022-14
PLAZA,TOLUCA,2022,15,146,1259,0.115965052,2022-15
PLAZA,TOLUCA,2022,16,167,1526,0.109436435,2022-16
PLAZA,TOLUCA,2022,17,157,1432,0.109636872,2022-17
PLAZA,TOLUCA,2022,18,130,1331,0.097670924,2022-18
PLAZA,TOLUCA,2022,19,136,1256,0.108280255,2022-19
PLAZA,TOLUCA,2022,20,171,1394,0.12266858,2022-20
PLAZA,TOLUCA,2022,21,202,1593,0.126804771,2022-21
PLAZA,TOLUCA,2022,22,186,1448,0.128453039,2022-22
PLAZA,TOLUCA,2022,23,169,1445,0.116955017,2022-23
PLAZA,TOLUCA,2022,24,162,1536,0.10546875,2022-24
PLAZA,TOLUCA,2022,25,151,1360,0.111029412,2022-25
PLAZA,TOLUCA,2022,26,152,1594,0.095357591,2022-26
PLAZA,TOLUCA,2022,27,199,1522,0.130749014,2022-27
PLAZA,TOLUCA,2022,28,160,1575,0.101587302,2022-28
PLAZA,TOLUCA,2022,29,141,1433,0.098394976,2022-29
PLAZA,TOLUCA,2022,30,157,1495,0.105016722,2022-30
PLAZA,TOLUCA,2022,31,137,1489,0.092008059,2022-31
PLAZA,TOLUCA,2022,32,150,1566,0.095785441,2022-32
PLAZA,TOLUCA,2022,33,163,1468,0.111035422,2022-33
PLAZA,TOLUCA,2022,34,151,1575,0.095873016,2022-34
PLAZA,TOLUCA,2022,35,187,1549,0.120723047,2022-35
PLAZA,TOLUCA,2022,36,143,1357,0.105379514,2022-36
PLAZA,TOLUCA,2022,37,163,1289,0.126454616,2022-37
PLAZA,TOLUCA,2022,38,150,1392,0.107758621,2022-38
PLAZA,TOLUCA,2022,39,150,1300,0.115384615,2022-39
PLAZA,TOLUCA,2022,40,133,1374,0.096797671,2022-40
PLAZA,TOLUCA,2022,41,112,1228,0.091205212,2022-41
PLAZA,TOLUCA,2022,42,105,1163,0.090283749,2022-42
PLAZA,TOLUCA,2022,43,101,1095,0.092237443,2022-43
PLAZA,TOLUCA,2022,44,92,1071,0.085901027,2022-44
PLAZA,TOLUCA,2022,45,99,1312,0.075457317,2022-45
PLAZA,TUXTLA,2022,1,6,117,0.051282051,2022-01
PLAZA,TUXTLA,2022,2,6,100,0.06,2022-02
PLAZA,TUXTLA,2022,3,4,112,0.035714286,2022-03
PLAZA,TUXTLA,2022,4,4,107,0.037383178,2022-04
PLAZA,TUXTLA,2022,5,10,149,0.067114094,2022-05
PLAZA,TUXTLA,2022,6,9,146,0.061643836,2022-06
PLAZA,TUXTLA,2022,7,5,137,0.03649635,2022-07
PLAZA,TUXTLA,2022,8,7,172,0.040697674,2022-08
PLAZA,TUXTLA,2022,9,14,141,0.09929078,2022-09
PLAZA,TUXTLA,2022,10,2,151,0.013245033,2022-10
PLAZA,TUXTLA,2022,11,10,152,0.065789474,2022-11
PLAZA,TUXTLA,2022,12,14,150,0.093333333,2022-12
PLAZA,TUXTLA,2022,13,12,158,0.075949367,2022-13
PLAZA,TUXTLA,2022,14,12,199,0.060301508,2022-14
PLAZA,TUXTLA,2022,15,8,100,0.08,2022-15
PLAZA,TUXTLA,2022,16,6,142,0.042253521,2022-16
PLAZA,TUXTLA,2022,17,11,143,0.076923077,2022-17
PLAZA,TUXTLA,2022,18,9,136,0.066176471,2022-18
PLAZA,TUXTLA,2022,19,11,136,0.080882353,2022-19
PLAZA,TUXTLA,2022,20,11,178,0.061797753,2022-20
PLAZA,TUXTLA,2022,21,16,282,0.056737589,2022-21
PLAZA,TUXTLA,2022,22,16,229,0.069868996,2022-22
PLAZA,TUXTLA,2022,23,11,246,0.044715447,2022-23
PLAZA,TUXTLA,2022,24,6,190,0.031578947,2022-24
PLAZA,TUXTLA,2022,25,14,205,0.068292683,2022-25
PLAZA,TUXTLA,2022,26,11,222,0.04954955,2022-26
PLAZA,TUXTLA,2022,27,15,172,0.087209302,2022-27
PLAZA,TUXTLA,2022,28,10,220,0.045454545,2022-28
PLAZA,TUXTLA,2022,29,9,197,0.045685279,2022-29
PLAZA,TUXTLA,2022,30,11,187,0.058823529,2022-30
PLAZA,TUXTLA,2022,31,12,197,0.060913706,2022-31
PLAZA,TUXTLA,2022,32,4,204,0.019607843,2022-32
PLAZA,TUXTLA,2022,33,7,212,0.033018868,2022-33
PLAZA,TUXTLA,2022,34,8,195,0.041025641,2022-34
PLAZA,TUXTLA,2022,35,3,210,0.014285714,2022-35
PLAZA,TUXTLA,2022,36,10,224,0.044642857,2022-36
PLAZA,TUXTLA,2022,37,9,203,0.044334975,2022-37
PLAZA,TUXTLA,2022,38,4,180,0.022222222,2022-38
PLAZA,TUXTLA,2022,39,15,181,0.082872928,2022-39
PLAZA,TUXTLA,2022,40,10,188,0.053191489,2022-40
PLAZA,TUXTLA,2022,41,7,201,0.034825871,2022-41
PLAZA,TUXTLA,2022,42,13,201,0.064676617,2022-42
PLAZA,TUXTLA,2022,43,23,219,0.105022831,2022-43
PLAZA,TUXTLA,2022,44,15,171,0.087719298,2022-44
PLAZA,TUXTLA,2022,45,11,203,0.054187192,2022-45
PLAZA,VERACRUZ,2022,1,60,848,0.070754717,2022-01
PLAZA,VERACRUZ,2022,2,54,559,0.096601073,2022-02
PLAZA,VERACRUZ,2022,3,46,479,0.096033403,2022-03
PLAZA,VERACRUZ,2022,4,41,533,0.076923077,2022-04
PLAZA,VERACRUZ,2022,5,52,504,0.103174603,2022-05
PLAZA,VERACRUZ,2022,6,37,442,0.083710407,2022-06
PLAZA,VERACRUZ,2022,7,36,549,0.06557377,2022-07
PLAZA,VERACRUZ,2022,8,37,477,0.077568134,2022-08
PLAZA,VERACRUZ,2022,9,38,521,0.07293666,2022-09
PLAZA,VERACRUZ,2022,10,52,639,0.081377152,2022-10
PLAZA,VERACRUZ,2022,11,57,603,0.094527363,2022-11
PLAZA,VERACRUZ,2022,12,49,541,0.090573013,2022-12
PLAZA,VERACRUZ,2022,13,36,411,0.087591241,2022-13
PLAZA,VERACRUZ,2022,14,45,552,0.081521739,2022-14
PLAZA,VERACRUZ,2022,15,39,438,0.089041096,2022-15
PLAZA,VERACRUZ,2022,16,38,467,0.08137045,2022-16
PLAZA,VERACRUZ,2022,17,43,503,0.085487078,2022-17
PLAZA,VERACRUZ,2022,18,45,472,0.095338983,2022-18
PLAZA,VERACRUZ,2022,19,32,375,0.085333333,2022-19
PLAZA,VERACRUZ,2022,20,42,481,0.087318087,2022-20
PLAZA,VERACRUZ,2022,21,38,524,0.072519084,2022-21
PLAZA,VERACRUZ,2022,22,48,511,0.093933464,2022-22
PLAZA,VERACRUZ,2022,23,40,485,0.082474227,2022-23
PLAZA,VERACRUZ,2022,24,48,644,0.074534161,2022-24
PLAZA,VERACRUZ,2022,25,55,593,0.092748735,2022-25
PLAZA,VERACRUZ,2022,26,43,562,0.076512456,2022-26
PLAZA,VERACRUZ,2022,27,36,535,0.06728972,2022-27
PLAZA,VERACRUZ,2022,28,48,516,0.093023256,2022-28
PLAZA,VERACRUZ,2022,29,44,520,0.084615385,2022-29
PLAZA,VERACRUZ,2022,30,31,517,0.059961315,2022-30
PLAZA,VERACRUZ,2022,31,37,584,0.063356164,2022-31
PLAZA,VERACRUZ,2022,32,43,573,0.07504363,2022-32
PLAZA,VERACRUZ,2022,33,44,520,0.084615385,2022-33
PLAZA,VERACRUZ,2022,34,38,642,0.059190031,2022-34
PLAZA,VERACRUZ,2022,35,52,585,0.088888889,2022-35
PLAZA,VERACRUZ,2022,36,54,640,0.084375,2022-36
PLAZA,VERACRUZ,2022,37,60,632,0.094936709,2022-37
PLAZA,VERACRUZ,2022,38,53,621,0.085346216,2022-38
PLAZA,VERACRUZ,2022,39,58,593,0.097807757,2022-39
PLAZA,VERACRUZ,2022,40,47,552,0.085144928,2022-40
PLAZA,VERACRUZ,2022,41,34,522,0.0651341,2022-41
PLAZA,VERACRUZ,2022,42,58,631,0.091917591,2022-42
PLAZA,VERACRUZ,2022,43,43,578,0.074394464,2022-43
PLAZA,VERACRUZ,2022,44,27,457,0.059080963,2022-44
PLAZA,VERACRUZ,2022,45,46,595,0.077310924,2022-45
PLAZA,VILLAHERMOSA,2022,1,1,81,0.012345679,2022-01
PLAZA,VILLAHERMOSA,2022,2,5,76,0.065789474,2022-02
PLAZA,VILLAHERMOSA,2022,3,1,83,0.012048193,2022-03
PLAZA,VILLAHERMOSA,2022,4,6,78,0.076923077,2022-04
PLAZA,VILLAHERMOSA,2022,5,4,78,0.051282051,2022-05
PLAZA,VILLAHERMOSA,2022,6,3,69,0.043478261,2022-06
PLAZA,VILLAHERMOSA,2022,8,4,82,0.048780488,2022-08
PLAZA,VILLAHERMOSA,2022,9,3,80,0.0375,2022-09
PLAZA,VILLAHERMOSA,2022,10,2,68,0.029411765,2022-10
PLAZA,VILLAHERMOSA,2022,11,3,72,0.041666667,2022-11
PLAZA,VILLAHERMOSA,2022,12,9,84,0.107142857,2022-12
PLAZA,VILLAHERMOSA,2022,13,4,90,0.044444444,2022-13
PLAZA,VILLAHERMOSA,2022,14,5,118,0.042372881,2022-14
PLAZA,VILLAHERMOSA,2022,15,2,88,0.022727273,2022-15
PLAZA,VILLAHERMOSA,2022,16,5,102,0.049019608,2022-16
PLAZA,VILLAHERMOSA,2022,17,4,96,0.041666667,2022-17
PLAZA,VILLAHERMOSA,2022,18,7,85,0.082352941,2022-18
PLAZA,VILLAHERMOSA,2022,19,1,69,0.014492754,2022-19
PLAZA,VILLAHERMOSA,2022,20,4,99,0.04040404,2022-20
PLAZA,VILLAHERMOSA,2022,21,5,125,0.04,2022-21
PLAZA,VILLAHERMOSA,2022,22,6,103,0.058252427,2022-22
PLAZA,VILLAHERMOSA,2022,23,2,101,0.01980198,2022-23
PLAZA,VILLAHERMOSA,2022,24,2,97,0.020618557,2022-24
PLAZA,VILLAHERMOSA,2022,25,2,86,0.023255814,2022-25
PLAZA,VILLAHERMOSA,2022,26,1,96,0.010416667,2022-26
PLAZA,VILLAHERMOSA,2022,27,5,101,0.04950495,2022-27
PLAZA,VILLAHERMOSA,2022,28,4,102,0.039215686,2022-28
PLAZA,VILLAHERMOSA,2022,29,3,85,0.035294118,2022-29
PLAZA,VILLAHERMOSA,2022,30,7,106,0.066037736,2022-30
PLAZA,VILLAHERMOSA,2022,31,5,127,0.039370079,2022-31
PLAZA,VILLAHERMOSA,2022,32,5,105,0.047619048,2022-32
PLAZA,VILLAHERMOSA,2022,33,4,86,0.046511628,2022-33
PLAZA,VILLAHERMOSA,2022,34,5,102,0.049019608,2022-34
PLAZA,VILLAHERMOSA,2022,35,10,140,0.071428571,2022-35
PLAZA,VILLAHERMOSA,2022,36,8,113,0.07079646,2022-36
PLAZA,VILLAHERMOSA,2022,37,7,122,0.057377049,2022-37
PLAZA,VILLAHERMOSA,2022,38,5,117,0.042735043,2022-38
PLAZA,VILLAHERMOSA,2022,39,7,132,0.053030303,2022-39
PLAZA,VILLAHERMOSA,2022,40,8,133,0.060150376,2022-40
PLAZA,VILLAHERMOSA,2022,41,7,154,0.045454545,2022-41
PLAZA,VILLAHERMOSA,2022,42,5,145,0.034482759,2022-42
PLAZA,VILLAHERMOSA,2022,43,5,120,0.041666667,2022-43
PLAZA,VILLAHERMOSA,2022,44,9,147,0.06122449,2022-44
PLAZA,VILLAHERMOSA,2022,45,8,136,0.058823529,2022-45
PLAZA,XALAPA,2022,1,17,269,0.063197026,2022-01
PLAZA,XALAPA,2022,2,10,245,0.040816327,2022-02
PLAZA,XALAPA,2022,3,8,226,0.03539823,2022-03
PLAZA,XALAPA,2022,4,6,252,0.023809524,2022-04
PLAZA,XALAPA,2022,5,14,230,0.060869565,2022-05
PLAZA,XALAPA,2022,6,7,226,0.030973451,2022-06
PLAZA,XALAPA,2022,7,17,245,0.069387755,2022-07
PLAZA,XALAPA,2022,8,11,241,0.045643154,2022-08
PLAZA,XALAPA,2022,9,10,262,0.038167939,2022-09
PLAZA,XALAPA,2022,10,13,284,0.045774648,2022-10
PLAZA,XALAPA,2022,11,11,281,0.039145907,2022-11
PLAZA,XALAPA,2022,12,9,299,0.030100334,2022-12
PLAZA,XALAPA,2022,13,12,273,0.043956044,2022-13
PLAZA,XALAPA,2022,14,11,324,0.033950617,2022-14
PLAZA,XALAPA,2022,15,10,247,0.04048583,2022-15
PLAZA,XALAPA,2022,16,5,279,0.017921147,2022-16
PLAZA,XALAPA,2022,17,13,236,0.055084746,2022-17
PLAZA,XALAPA,2022,18,7,265,0.026415094,2022-18
PLAZA,XALAPA,2022,19,11,188,0.058510638,2022-19
PLAZA,XALAPA,2022,20,13,266,0.04887218,2022-20
PLAZA,XALAPA,2022,21,19,243,0.0781893,2022-21
PLAZA,XALAPA,2022,22,15,252,0.05952381,2022-22
PLAZA,XALAPA,2022,23,13,245,0.053061224,2022-23
PLAZA,XALAPA,2022,24,8,232,0.034482759,2022-24
PLAZA,XALAPA,2022,25,13,263,0.049429658,2022-25
PLAZA,XALAPA,2022,26,10,278,0.035971223,2022-26
PLAZA,XALAPA,2022,27,15,278,0.053956835,2022-27
PLAZA,XALAPA,2022,28,10,253,0.039525692,2022-28
PLAZA,XALAPA,2022,29,4,249,0.016064257,2022-29
PLAZA,XALAPA,2022,30,8,246,0.032520325,2022-30
PLAZA,XALAPA,2022,31,11,257,0.042801556,2022-31
PLAZA,XALAPA,2022,32,12,247,0.048582996,2022-32
PLAZA,XALAPA,2022,33,9,257,0.035019455,2022-33
PLAZA,XALAPA,2022,34,9,284,0.031690141,2022-34
PLAZA,XALAPA,2022,35,8,273,0.029304029,2022-35
PLAZA,XALAPA,2022,36,15,323,0.046439628,2022-36
PLAZA,XALAPA,2022,37,7,255,0.02745098,2022-37
PLAZA,XALAPA,2022,38,10,266,0.037593985,2022-38
PLAZA,XALAPA,2022,39,11,232,0.047413793,2022-39
PLAZA,XALAPA,2022,40,19,297,0.063973064,2022-40
PLAZA,XALAPA,2022,41,7,297,0.023569024,2022-41
PLAZA,XALAPA,2022,42,12,273,0.043956044,2022-42
PLAZA,XALAPA,2022,43,11,228,0.048245614,2022-43
PLAZA,XALAPA,2022,44,7,252,0.027777778,2022-44
PLAZA,XALAPA,2022,45,16,285,0.056140351,2022-45
DISTRITO,ACAPULCO,2022,1,5,60,0.083333333,2022-01
DISTRITO,ACAPULCO,2022,2,10,61,0.163934426,2022-02
DISTRITO,ACAPULCO,2022,3,10,85,0.117647059,2022-03
DISTRITO,ACAPULCO,2022,4,6,55,0.109090909,2022-04
DISTRITO,ACAPULCO,2022,5,3,46,0.065217391,2022-05
DISTRITO,ACAPULCO,2022,6,6,46,0.130434783,2022-06
DISTRITO,ACAPULCO,2022,7,7,71,0.098591549,2022-07
DISTRITO,ACAPULCO,2022,8,4,65,0.061538462,2022-08
DISTRITO,ACAPULCO,2022,9,6,57,0.105263158,2022-09
DISTRITO,ACAPULCO,2022,10,3,61,0.049180328,2022-10
DISTRITO,ACAPULCO,2022,11,5,75,0.066666667,2022-11
DISTRITO,ACAPULCO,2022,12,8,57,0.140350877,2022-12
DISTRITO,ACAPULCO,2022,13,8,57,0.140350877,2022-13
DISTRITO,ACAPULCO,2022,14,12,79,0.151898734,2022-14
DISTRITO,ACAPULCO,2022,15,3,67,0.044776119,2022-15
DISTRITO,ACAPULCO,2022,16,4,55,0.072727273,2022-16
DISTRITO,ACAPULCO,2022,17,3,46,0.065217391,2022-17
DISTRITO,ACAPULCO,2022,18,1,69,0.014492754,2022-18
DISTRITO,ACAPULCO,2022,19,3,61,0.049180328,2022-19
DISTRITO,ACAPULCO,2022,20,4,64,0.0625,2022-20
DISTRITO,ACAPULCO,2022,21,8,79,0.101265823,2022-21
DISTRITO,ACAPULCO,2022,22,2,64,0.03125,2022-22
DISTRITO,ACAPULCO,2022,23,6,67,0.089552239,2022-23
DISTRITO,ACAPULCO,2022,24,7,80,0.0875,2022-24
DISTRITO,ACAPULCO,2022,25,7,98,0.071428571,2022-25
DISTRITO,ACAPULCO,2022,26,7,67,0.104477612,2022-26
DISTRITO,ACAPULCO,2022,27,3,72,0.041666667,2022-27
DISTRITO,ACAPULCO,2022,28,4,67,0.059701493,2022-28
DISTRITO,ACAPULCO,2022,29,1,61,0.016393443,2022-29
DISTRITO,ACAPULCO,2022,30,4,65,0.061538462,2022-30
DISTRITO,ACAPULCO,2022,31,3,97,0.030927835,2022-31
DISTRITO,ACAPULCO,2022,32,4,66,0.060606061,2022-32
DISTRITO,ACAPULCO,2022,33,2,73,0.02739726,2022-33
DISTRITO,ACAPULCO,2022,34,4,72,0.055555556,2022-34
DISTRITO,ACAPULCO,2022,35,7,85,0.082352941,2022-35
DISTRITO,ACAPULCO,2022,36,4,100,0.04,2022-36
DISTRITO,ACAPULCO,2022,37,7,70,0.1,2022-37
DISTRITO,ACAPULCO,2022,38,9,88,0.102272727,2022-38
DISTRITO,ACAPULCO,2022,39,2,72,0.027777778,2022-39
DISTRITO,ACAPULCO,2022,40,8,90,0.088888889,2022-40
DISTRITO,ACAPULCO,2022,41,14,97,0.144329897,2022-41
DISTRITO,ACAPULCO,2022,42,10,102,0.098039216,2022-42
DISTRITO,ACAPULCO,2022,43,10,84,0.119047619,2022-43
DISTRITO,ACAPULCO,2022,44,7,87,0.08045977,2022-44
DISTRITO,ACAPULCO,2022,45,3,86,0.034883721,2022-45
DISTRITO,AEROPUERTO,2022,1,37,345,0.107246377,2022-01
DISTRITO,AEROPUERTO,2022,2,23,346,0.066473988,2022-02
DISTRITO,AEROPUERTO,2022,3,48,334,0.143712575,2022-03
DISTRITO,AEROPUERTO,2022,4,37,321,0.115264798,2022-04
DISTRITO,AEROPUERTO,2022,5,31,352,0.088068182,2022-05
DISTRITO,AEROPUERTO,2022,6,34,317,0.107255521,2022-06
DISTRITO,AEROPUERTO,2022,7,25,291,0.085910653,2022-07
DISTRITO,AEROPUERTO,2022,8,37,348,0.106321839,2022-08
DISTRITO,AEROPUERTO,2022,9,42,352,0.119318182,2022-09
DISTRITO,AEROPUERTO,2022,10,22,320,0.06875,2022-10
DISTRITO,AEROPUERTO,2022,11,44,360,0.122222222,2022-11
DISTRITO,AEROPUERTO,2022,12,47,347,0.135446686,2022-12
DISTRITO,AEROPUERTO,2022,13,34,312,0.108974359,2022-13
DISTRITO,AEROPUERTO,2022,14,36,358,0.100558659,2022-14
DISTRITO,AEROPUERTO,2022,15,33,343,0.096209913,2022-15
DISTRITO,AEROPUERTO,2022,16,40,416,0.096153846,2022-16
DISTRITO,AEROPUERTO,2022,17,33,433,0.076212471,2022-17
DISTRITO,AEROPUERTO,2022,18,30,407,0.073710074,2022-18
DISTRITO,AEROPUERTO,2022,19,24,338,0.071005917,2022-19
DISTRITO,AEROPUERTO,2022,20,35,393,0.089058524,2022-20
DISTRITO,AEROPUERTO,2022,21,51,479,0.106471816,2022-21
DISTRITO,AEROPUERTO,2022,22,28,391,0.071611253,2022-22
DISTRITO,AEROPUERTO,2022,23,51,481,0.106029106,2022-23
DISTRITO,AEROPUERTO,2022,24,38,433,0.087759815,2022-24
DISTRITO,AEROPUERTO,2022,25,38,430,0.088372093,2022-25
DISTRITO,AEROPUERTO,2022,26,39,465,0.083870968,2022-26
DISTRITO,AEROPUERTO,2022,27,30,471,0.063694268,2022-27
DISTRITO,AEROPUERTO,2022,28,33,443,0.074492099,2022-28
DISTRITO,AEROPUERTO,2022,29,37,429,0.086247086,2022-29
DISTRITO,AEROPUERTO,2022,30,39,395,0.098734177,2022-30
DISTRITO,AEROPUERTO,2022,31,29,395,0.073417722,2022-31
DISTRITO,AEROPUERTO,2022,32,27,335,0.080597015,2022-32
DISTRITO,AEROPUERTO,2022,33,26,360,0.072222222,2022-33
DISTRITO,AEROPUERTO,2022,34,26,317,0.082018927,2022-34
DISTRITO,AEROPUERTO,2022,35,21,307,0.068403909,2022-35
DISTRITO,AEROPUERTO,2022,36,24,323,0.074303406,2022-36
DISTRITO,AEROPUERTO,2022,37,30,289,0.103806228,2022-37
DISTRITO,AEROPUERTO,2022,38,29,323,0.089783282,2022-38
DISTRITO,AEROPUERTO,2022,39,25,331,0.075528701,2022-39
DISTRITO,AEROPUERTO,2022,40,26,336,0.077380952,2022-40
DISTRITO,AEROPUERTO,2022,41,43,344,0.125,2022-41
DISTRITO,AEROPUERTO,2022,42,39,354,0.110169492,2022-42
DISTRITO,AEROPUERTO,2022,43,25,304,0.082236842,2022-43
DISTRITO,AEROPUERTO,2022,44,27,264,0.102272727,2022-44
DISTRITO,AEROPUERTO,2022,45,9,276,0.032608696,2022-45
DISTRITO,AGUASCALIENTES,2022,1,20,305,0.06557377,2022-01
DISTRITO,AGUASCALIENTES,2022,2,15,276,0.054347826,2022-02
DISTRITO,AGUASCALIENTES,2022,3,19,293,0.064846416,2022-03
DISTRITO,AGUASCALIENTES,2022,4,24,335,0.071641791,2022-04
DISTRITO,AGUASCALIENTES,2022,5,14,311,0.045016077,2022-05
DISTRITO,AGUASCALIENTES,2022,6,20,345,0.057971014,2022-06
DISTRITO,AGUASCALIENTES,2022,7,18,354,0.050847458,2022-07
DISTRITO,AGUASCALIENTES,2022,8,16,366,0.043715847,2022-08
DISTRITO,AGUASCALIENTES,2022,9,16,362,0.044198895,2022-09
