DIRECCION,REGION,DISTRITO,MES,SEMANA,Sop_Ingresados,Soportes Atendidos -6h,Soportes Atendidos -4h,Soportes Atendidos -2h,año ok,Año
ORIENTE-SUR,ORIENTE PACIFICO,PUE ANGELOPOLIS,abr,13,82,73,65,34,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LA NORIA,abr,13,88,83,71,35,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LORETO,abr,13,77,70,62,28,2022,2022
ORIENTE-SUR,SURESTE,CANCUN,abr,13,234,159,128,59,2022,2022
ORIENTE-SUR,SURESTE,COATZA / MINA,abr,13,45,38,37,21,2022,2022
ORIENTE-SUR,SURESTE,MERIDA NORTE,abr,13,116,101,91,41,2022,2022
ORIENTE-SUR,SURESTE,MERIDA SUR,abr,13,120,105,98,41,2022,2022
ORIENTE-SUR,SURESTE,TUXTLA,abr,13,62,56,51,28,2022,2022
ORIENTE-SUR,SURESTE,VILLAHERMOSA,abr,13,49,47,47,25,2022,2022
CENTRO,CDMX NORORIENTE,COACALCO,abr,14,77,57,53,31,2022,2022
CENTRO,CDMX NORORIENTE,HUEHUETOCA,abr,14,32,19,17,8,2022,2022
CENTRO,CDMX NORORIENTE,OJO DE AGUA,abr,14,13,5,4,2,2022,2022
CENTRO,CDMX NORORIENTE,TECAMAC,abr,14,59,46,40,21,2022,2022
CENTRO,CDMX NORORIENTE,TEXCOCO,abr,14,35,25,22,12,2022,2022
CENTRO,CDMX NORORIENTE,TULTEPEC,abr,14,110,60,48,23,2022,2022
CENTRO,CDMX NORPONIENTE,AZCAPOTZALCO,abr,14,83,48,38,18,2022,2022
CENTRO,CDMX NORPONIENTE,GUADALUPE TEPEYAC,abr,14,56,41,40,27,2022,2022
CENTRO,CDMX NORPONIENTE,NAUCALPAN,abr,14,15,11,10,7,2022,2022
CENTRO,CDMX NORPONIENTE,NICOLAS ROMERO,abr,14,38,32,30,23,2022,2022
CENTRO,CDMX NORPONIENTE,SATELITE,abr,14,39,21,20,11,2022,2022
CENTRO,CDMX NORPONIENTE,TLALNEPANTLA,abr,14,26,15,14,9,2022,2022
CENTRO,CDMX NORPONIENTE,TULTITLAN,abr,14,73,54,52,38,2022,2022
CENTRO,CDMX ORIENTE,AEROPUERTO,abr,14,43,36,35,18,2022,2022
CENTRO,CDMX ORIENTE,ARAGON,abr,14,69,50,47,29,2022,2022
CENTRO,CDMX ORIENTE,CHALCO,abr,14,26,19,18,7,2022,2022
CENTRO,CDMX ORIENTE,CONSTITUCION,abr,14,56,48,45,35,2022,2022
CENTRO,CDMX ORIENTE,ECATEPEC,abr,14,32,22,21,11,2022,2022
CENTRO,CDMX ORIENTE,IZTAPALAPA,abr,14,51,45,44,28,2022,2022
CENTRO,CDMX ORIENTE,LOS REYES,abr,14,27,24,23,18,2022,2022
CENTRO,CDMX ORIENTE,NEZA 1,abr,14,53,43,39,22,2022,2022
CENTRO,CDMX ORIENTE,NEZA 2,abr,14,53,40,39,31,2022,2022
CENTRO,CDMX PONIENTE CONDESA,CENTRO HISTORICO,abr,14,30,17,14,6,2022,2022
CENTRO,CDMX PONIENTE CONDESA,NUEVA CONDESA,abr,14,86,50,42,24,2022,2022
CENTRO,CDMX PONIENTE CONDESA,POLANCO,abr,14,44,20,13,3,2022,2022
CENTRO,CDMX PONIENTE CONDESA,PORTALES,abr,14,69,51,41,22,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,LAS AGUILAS,abr,14,37,28,27,9,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,PEDREGAL,abr,14,55,34,31,15,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,SANTA FE,abr,14,42,27,24,15,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,TLALPAN,abr,14,49,38,34,19,2022,2022
CENTRO,CDMX PONIENTE PEDREGAL,XOCHIMILCO,abr,14,58,43,42,28,2022,2022
CENTRO,TOLUCA,TOL LERMA SAN MATEO,abr,14,130,42,35,16,2022,2022
CENTRO,TOLUCA,TOL METEPEC,abr,14,42,25,22,11,2022,2022
CENTRO,TOLUCA,TOL SAN CARLOS,abr,14,72,47,43,24,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY AEROPUERTO,abr,14,27,17,13,6,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CARRETERA NACIONAL,abr,14,46,13,11,6,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY CERRO DE LA SILLA,abr,14,48,30,27,16,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY GARCIA,abr,14,62,49,47,27,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY MITRAS,abr,14,63,32,26,11,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SANTA LUCIA,abr,14,77,54,50,28,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SENDERO DIVISORIO,abr,14,80,50,43,18,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,MTY SIERRA MADRE,abr,14,64,32,26,10,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI ORIENTE,abr,14,110,78,71,44,2022,2022
NORTE-NORESTE,NORESTE-CENTRO,SAN LUIS POTOSI PONIENTE,abr,14,79,61,54,32,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA GOMEZ,abr,14,31,29,29,21,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,LA LAGUNA TORREON,abr,14,35,28,28,17,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,REYNOSA,abr,14,9,6,6,5,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,SALTILLO,abr,14,74,63,61,36,2022,2022
NORTE-NORESTE,NORESTE-GOLFO,TAMPICO,abr,14,22,16,15,13,2022,2022
NORTE-NORESTE,NORTE,CIUDAD OBREGON / NAVOJOA,abr,14,29,9,9,7,2022,2022
NORTE-NORESTE,NORTE,HERMOSILLO,abr,14,42,28,25,16,2022,2022
NORTE-NORESTE,NORTE,MEXICALI,abr,14,44,37,37,27,2022,2022
NORTE-NORESTE,NORTE,TIJ FRONTERA,abr,14,77,21,16,7,2022,2022
NORTE-NORESTE,NORTE,TIJ PLAYAS,abr,14,56,26,23,10,2022,2022
NORTE-NORESTE,NORTE,TIJ RIO,abr,14,86,27,19,7,2022,2022
NORTE-NORESTE,NORTE,TIJ TECATE,abr,14,117,53,35,1,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA CUMBRES,abr,14,28,23,22,18,2022,2022
NORTE-NORESTE,PACIFICO,CHIHUAHUA DEL RELIZ,abr,14,39,33,31,22,2022,2022
NORTE-NORESTE,PACIFICO,CULIACAN,abr,14,36,33,33,19,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ NORTE,abr,14,160,58,52,28,2022,2022
NORTE-NORESTE,PACIFICO,JUAREZ SUR,abr,14,113,84,80,62,2022,2022
NORTE-NORESTE,PACIFICO,LOS MOCHIS,abr,14,13,13,13,8,2022,2022
NORTE-NORESTE,PACIFICO,MAZATLAN,abr,14,31,25,24,18,2022,2022
OCCIDENTE-BAJIO,BAJIO,CELAYA,abr,14,38,24,20,11,2022,2022
OCCIDENTE-BAJIO,BAJIO,CERRO GORDO,abr,14,58,48,43,27,2022,2022
OCCIDENTE-BAJIO,BAJIO,DELTA,abr,14,80,54,49,22,2022,2022
OCCIDENTE-BAJIO,BAJIO,GUANAJUATO,abr,14,14,11,11,7,2022,2022
OCCIDENTE-BAJIO,BAJIO,IRAPUATO,abr,14,28,25,24,15,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO CORREGIDORA,abr,14,33,26,18,10,2022,2022
OCCIDENTE-BAJIO,BAJIO,QUERETARO SANTIAGO,abr,14,28,19,17,1,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,COLIMA / MANZANILLO,abr,14,8,4,4,2,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL EL TAPATIO,abr,14,33,21,16,4,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LA PRIMAVERA,abr,14,134,60,56,32,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,GDL LOPEZ MATEOS,abr,14,184,46,33,11,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,PUERTO VALLARTA,abr,14,43,23,19,8,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE FORANEA,TEPIC,abr,14,3,1,1,1,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,AGUASCALIENTES,abr,14,50,45,43,30,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL BARRANCA,abr,14,88,68,66,39,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL CHAPULTEPEC,abr,14,134,52,39,12,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL COLOMOS,abr,14,114,82,78,46,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL ESTADIO,abr,14,172,121,110,67,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,GDL LAZARO CARDENAS,abr,14,195,100,83,35,2022,2022
OCCIDENTE-BAJIO,OCCIDENTE LOCAL,MORELIA,abr,14,20,18,17,12,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,CORDOBA / ORIZABA,abr,14,31,28,27,16,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,PACHUCA,abr,14,67,55,51,30,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,POZA RICA,abr,14,10,10,10,5,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,VERACRUZ,abr,14,59,49,49,25,2022,2022
ORIENTE-SUR,ORIENTE GOLFO,XALAPA,abr,14,43,37,36,24,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,ACAPULCO,abr,14,16,9,8,4,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA BUGAMBILIAS,abr,14,23,19,19,9,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,CUERNAVACA DE CORTEZ,abr,14,27,23,22,15,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE ANGELOPOLIS,abr,14,41,37,36,26,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LA NORIA,abr,14,31,27,24,11,2022,2022
ORIENTE-SUR,ORIENTE PACIFICO,PUE LORETO,abr,14,38,33,32,23,2022,2022
ORIENTE-SUR,SURESTE,CANCUN,abr,14,118,64,55,26,2022,2022
ORIENTE-SUR,SURESTE,COATZA / MINA,abr,14,22,17,15,9,2022,2022
ORIENTE-SUR,SURESTE,MERIDA NORTE,abr,14,60,47,44,22,2022,2022
ORIENTE-SUR,SURESTE,MERIDA SUR,abr,14,63,55,54,39,2022,2022
ORIENTE-SUR,SURESTE,TUXTLA,abr,14,21,16,14,4,2022,2022
ORIENTE-SUR,SURESTE,VILLAHERMOSA,abr,14,18,17,16,11,2022,2022
