PLAZA,fecha_apertura,Cliente Reagenda,CONFIRMACION DE VISITA,INCUMPLIMIENTO FUERA DE TIEMPO,Splitter,% incump. sobre total agendado
MEXICALI,23/08/2021,0,3,1,2,5
MEXICALI,24/08/2021,1,3,2,0,5
MEXICALI,25/08/2021,1,6,2,0,6
MEXICALI,26/08/2021,0,5,1,0,5
MEXICALI,27/08/2021,0,1,0,0,1
MEXICALI,28/08/2021,0,4,0,0,3
MEXICALI,29/08/2021,0,3,0,0,3
MEXICALI,30/08/2021,0,4,0,0,3
MEXICALI,31/08/2021,0,9,3,0,7
MEXICALI,01/09/2021,1,5,3,0,5
MEXICALI,02/09/2021,4,18,8,0,16
MEXICALI,03/09/2021,0,13,6,0,13
MEXICALI,04/09/2021,0,13,3,0,11
MEXICALI,05/09/2021,0,4,2,0,5
MEXICALI,06/09/2021,0,8,3,0,7
MEXICALI,07/09/2021,0,8,3,0,7
MEXICALI,08/09/2021,2,18,4,0,16
MEXICALI,09/09/2021,0,3,1,0,3
MEXICALI,10/09/2021,0,3,0,0,2
MEXICALI,11/09/2021,1,5,4,0,7
MEXICALI,12/09/2021,0,11,4,0,11
MEXICALI,13/09/2021,0,2,4,0,4
MEXICALI,15/09/2021,1,2,3,0,4
MEXICALI,16/09/2021,2,6,2,0,9
MEXICALI,17/09/2021,0,5,2,0,5
MEXICALI,18/09/2021,2,10,5,0,11
MEXICALI,19/09/2021,0,13,5,0,15
MEXICALI,20/09/2021,2,9,1,0,9
MEXICALI,21/09/2021,2,6,1,0,5
MEXICALI,22/09/2021,1,4,1,0,4
MEXICALI,23/09/2021,0,4,0,0,3
MEXICALI,24/09/2021,1,1,1,0,2
MEXICALI,25/09/2021,1,2,2,0,3
MEXICALI,26/09/2021,0,10,3,0,10
MEXICALI,27/09/2021,1,4,1,0,4
MEXICALI,28/09/2021,0,2,2,0,2
MEXICALI,29/09/2021,1,2,0,0,2
MEXICALI,30/09/2021,1,3,1,0,3
MEXICALI,02/10/2021,1,1,1,0,2
MEXICALI,03/10/2021,0,3,0,0,3
MEXICALI,04/10/2021,0,2,0,0,2
MEXICALI,05/10/2021,0,1,0,0,1
MEXICALI,06/10/2021,1,0,0,0,1
MEXICALI,07/10/2021,0,1,0,0,1
MEXICALI,08/10/2021,0,1,0,0,1
MEXICALI,09/10/2021,0,2,0,0,2
MEXICALI,10/10/2021,1,0,2,0,3
MEXICALI,11/10/2021,0,3,2,1,5
MEXICALI,12/10/2021,1,5,3,0,6
MEXICALI,13/10/2021,0,2,0,0,1
MEXICALI,14/10/2021,0,5,2,0,5
MEXICALI,15/10/2021,0,9,2,1,8
MEXICALI,16/10/2021,1,3,0,0,3
MEXICALI,17/10/2021,0,4,0,0,4
MEXICALI,18/10/2021,0,2,1,0,3
MEXICALI,20/10/2021,0,3,1,0,3
MEXICALI,21/10/2021,0,1,1,0,2
MEXICALI,22/10/2021,0,3,0,0,2
MEXICALI,23/10/2021,0,1,1,0,2
MEXICALI,24/10/2021,0,3,1,0,5
MEXICALI,25/10/2021,1,3,1,0,4
MEXICALI,26/10/2021,0,5,0,0,4
MEXICALI,27/10/2021,0,2,0,0,1
MEXICALI,28/10/2021,2,0,0,0,1
MEXICALI,29/10/2021,0,3,1,0,3
MEXICALI,30/10/2021,1,1,0,0,1
MEXICALI,31/10/2021,0,12,5,0,15
MEXICALI,01/11/2021,3,10,2,0,9
MEXICALI,02/11/2021,2,6,0,0,5
MEXICALI,03/11/2021,2,8,2,0,8
MEXICALI,04/11/2021,1,5,1,0,4
MEXICALI,05/11/2021,2,2,2,0,4
MEXICALI,06/11/2021,0,7,0,0,5
MEXICALI,07/11/2021,0,7,1,0,9
MEXICALI,08/11/2021,0,4,0,0,2
MEXICALI,09/11/2021,0,3,1,0,3
MEXICALI,10/11/2021,1,1,1,0,2
MEXICALI,11/11/2021,0,2,0,0,NA
MEXICALI,12/11/2021,0,1,0,0,1
MEXICALI,13/11/2021,0,2,0,0,1
MEXICALI,14/11/2021,1,3,1,0,5
MEXICALI,15/11/2021,0,1,2,0,3
MEXICALI,16/11/2021,0,3,1,0,3
MEXICALI,17/11/2021,0,2,0,0,1
MEXICALI,18/11/2021,0,1,0,0,1
MEXICALI,19/11/2021,0,0,0,1,1
MEXICALI,20/11/2021,1,1,0,0,1
MEXICALI,21/11/2021,1,3,0,0,5
MEXICALI,23/11/2021,0,2,1,0,2
MEXICALI,24/11/2021,0,1,0,0,1
MEXICALI,25/11/2021,0,2,0,0,1
MEXICALI,26/11/2021,1,2,1,0,NA
MEXICALI,27/11/2021,0,1,0,0,1
MEXICALI,28/11/2021,1,4,0,0,5
MEXICALI,30/11/2021,0,3,0,0,2
MEXICALI,01/12/2021,0,1,0,0,NA
MEXICALI,02/12/2021,0,4,0,0,3
MEXICALI,03/12/2021,1,0,0,0,NA
MEXICALI,05/12/2021,0,1,0,0,1
MEXICALI,06/12/2021,2,4,0,0,NA
MEXICALI,07/12/2021,0,2,1,0,2
MEXICALI,08/12/2021,1,0,0,0,1
MEXICALI,09/12/2021,1,3,1,0,3
MEXICALI,10/12/2021,0,5,0,0,4
MEXICALI,11/12/2021,0,1,1,0,2
MEXICALI,12/12/2021,0,2,0,0,2
MEXICALI,13/12/2021,0,3,0,0,2
MEXICALI,14/12/2021,2,2,1,0,3
MEXICALI,15/12/2021,0,7,0,0,5
MEXICALI,16/12/2021,0,4,2,1,NA
MEXICALI,17/12/2021,1,4,1,0,3
MEXICALI,18/12/2021,1,4,0,0,3
MEXICALI,19/12/2021,1,1,1,0,3
MEXICALI,20/12/2021,0,1,0,0,1
MEXICALI,21/12/2021,0,2,0,0,NA
MEXICALI,22/12/2021,2,2,1,0,4
MEXICALI,23/12/2021,0,1,0,0,1
MEXICALI,24/12/2021,1,0,0,0,1
MEXICALI,25/12/2021,0,5,0,0,9
MEXICALI,26/12/2021,0,2,0,0,2
MEXICALI,27/12/2021,1,2,0,0,2
MEXICALI,28/12/2021,0,3,2,0,3
MEXICALI,29/12/2021,1,3,2,0,4
MEXICALI,30/12/2021,0,6,3,0,6
MEXICALI,31/12/2021,1,8,1,0,8
MEXICALI,01/01/2022,0,8,1,0,10
MEXICALI,02/01/2022,0,8,1,0,8
MEXICALI,03/01/2022,0,6,2,0,5
MEXICALI,04/01/2022,0,1,0,0,NA
MEXICALI,05/01/2022,1,5,3,0,5
MEXICALI,06/01/2022,0,1,2,0,2
MEXICALI,07/01/2022,0,5,0,0,3
MEXICALI,08/01/2022,0,4,0,0,3
MEXICALI,09/01/2022,0,2,2,0,3
MEXICALI,10/01/2022,1,5,1,0,NA
MEXICALI,11/01/2022,3,1,1,0,3
MEXICALI,12/01/2022,0,1,0,0,1
MEXICALI,13/01/2022,0,1,1,0,1
MEXICALI,14/01/2022,1,2,0,0,2
MEXICALI,15/01/2022,0,1,0,0,1
MEXICALI,16/01/2022,0,0,1,0,NA
MEXICALI,18/01/2022,0,1,0,0,1
MEXICALI,19/01/2022,0,1,0,0,1
MEXICALI,20/01/2022,2,0,0,0,1
MEXICALI,21/01/2022,1,2,0,0,2
MEXICALI,22/01/2022,0,2,0,0,1
MEXICALI,24/01/2022,1,3,0,0,3
MEXICALI,25/01/2022,0,4,0,0,3
MEXICALI,26/01/2022,1,2,0,0,2
MEXICALI,27/01/2022,0,2,0,0,1
MEXICALI,28/01/2022,1,1,0,0,1
MEXICALI,30/01/2022,0,4,0,0,4
MEXICALI,31/01/2022,0,5,0,0,3
MEXICALI,01/02/2022,0,6,3,0,6
MEXICALI,02/02/2022,0,1,0,0,1
MEXICALI,03/02/2022,0,6,2,0,5
MEXICALI,04/02/2022,2,4,0,0,3
MEXICALI,06/02/2022,0,0,1,0,1
MEXICALI,07/02/2022,1,2,0,0,2
MEXICALI,08/02/2022,0,2,1,0,2
MEXICALI,09/02/2022,0,3,0,0,2
MEXICALI,10/02/2022,0,1,0,0,1
MEXICALI,11/02/2022,0,4,0,0,2
MEXICALI,12/02/2022,1,1,1,0,2
MEXICALI,13/02/2022,0,2,1,0,2
MEXICALI,14/02/2022,1,3,1,0,3
MEXICALI,15/02/2022,1,4,1,0,4
MEXICALI,16/02/2022,0,2,0,0,1
MEXICALI,17/02/2022,1,2,1,0,2
MEXICALI,18/02/2022,1,0,0,0,1
MEXICALI,19/02/2022,1,2,0,0,2
MEXICALI,20/02/2022,1,1,0,0,2
MEXICALI,21/02/2022,0,5,0,0,3
MEXICALI,22/02/2022,0,2,1,0,2
MEXICALI,23/02/2022,0,2,1,0,NA
MEXICALI,24/02/2022,1,5,1,0,4
MEXICALI,25/02/2022,2,3,4,0,5
MEXICALI,26/02/2022,1,5,1,0,4
MEXICALI,28/02/2022,1,4,3,0,4
MEXICALI,01/03/2022,1,4,0,0,3
MEXICALI,02/03/2022,0,3,0,0,2
MEXICALI,03/03/2022,0,5,1,0,3
MEXICALI,04/03/2022,1,1,0,0,1
MEXICALI,05/03/2022,0,7,3,0,6
MEXICALI,06/03/2022,0,6,4,0,7
MEXICALI,07/03/2022,0,9,1,0,5
MEXICALI,08/03/2022,0,9,2,0,7
MEXICALI,09/03/2022,0,1,0,0,1
MEXICALI,10/03/2022,0,3,0,0,2
MEXICALI,12/03/2022,0,3,0,0,2
MEXICALI,13/03/2022,0,5,1,0,6
MEXICALI,14/03/2022,0,2,1,0,2
MEXICALI,15/03/2022,0,5,0,0,3
MEXICALI,16/03/2022,0,2,1,0,2
MEXICALI,17/03/2022,0,3,2,0,3
MEXICALI,19/03/2022,0,3,1,0,3
MEXICALI,20/03/2022,0,4,0,0,4
MEXICALI,21/03/2022,0,3,0,0,3
MEXICALI,22/03/2022,0,0,1,0,1
MEXICALI,23/03/2022,0,3,0,0,2
MEXICALI,25/03/2022,0,2,0,0,1
MEXICALI,26/03/2022,0,2,0,0,2
MEXICALI,27/03/2022,0,3,0,0,3
MEXICALI,28/03/2022,0,1,0,0,1
MEXICALI,29/03/2022,0,1,0,0,NA
MEXICALI,30/03/2022,0,6,0,0,4
MEXICALI,31/03/2022,0,4,0,0,3
MEXICALI,01/04/2022,1,3,0,0,3
MEXICALI,02/04/2022,0,3,0,0,3
MEXICALI,03/04/2022,0,1,0,0,1
MEXICALI,04/04/2022,0,1,0,0,1
MEXICALI,07/04/2022,0,4,0,0,NA
MONTERREY,16/08/2021,10,154,83,8,18
MONTERREY,17/08/2021,11,145,82,11,17
MONTERREY,18/08/2021,16,128,87,15,17
MONTERREY,19/08/2021,19,159,101,19,19
MONTERREY,20/08/2021,14,169,105,16,20
MONTERREY,21/08/2021,8,168,99,9,18
MONTERREY,22/08/2021,14,126,81,5,21
MONTERREY,23/08/2021,21,147,96,7,18
MONTERREY,24/08/2021,21,163,94,7,19
MONTERREY,25/08/2021,21,184,100,5,20
MONTERREY,26/08/2021,16,184,80,7,20
MONTERREY,27/08/2021,11,128,87,6,16
MONTERREY,28/08/2021,15,157,57,8,17
MONTERREY,29/08/2021,9,126,62,1,20
MONTERREY,30/08/2021,13,149,107,10,20
MONTERREY,31/08/2021,18,189,101,8,21
MONTERREY,01/09/2021,15,204,111,11,23
MONTERREY,02/09/2021,17,205,107,9,21
MONTERREY,03/09/2021,17,246,139,13,23
MONTERREY,04/09/2021,14,323,167,7,27
MONTERREY,05/09/2021,8,257,150,5,27
MONTERREY,06/09/2021,17,245,196,5,27
MONTERREY,07/09/2021,21,287,179,6,29
MONTERREY,08/09/2021,15,260,183,10,27
MONTERREY,09/09/2021,18,232,153,13,24
MONTERREY,10/09/2021,22,195,147,9,22
MONTERREY,11/09/2021,21,227,121,6,23
MONTERREY,12/09/2021,11,161,97,3,23
MONTERREY,13/09/2021,14,194,182,13,26
MONTERREY,14/09/2021,17,205,134,7,19
MONTERREY,15/09/2021,14,223,128,11,24
MONTERREY,16/09/2021,22,336,163,10,35
MONTERREY,17/09/2021,14,169,110,9,18
MONTERREY,18/09/2021,15,133,108,12,17
MONTERREY,19/09/2021,11,152,73,5,21
MONTERREY,20/09/2021,13,165,106,5,18
MONTERREY,21/09/2021,18,176,134,15,21
MONTERREY,22/09/2021,16,214,153,5,22
MONTERREY,23/09/2021,15,249,190,11,25
MONTERREY,24/09/2021,23,282,136,15,24
MONTERREY,25/09/2021,17,270,151,9,23
MONTERREY,26/09/2021,7,158,96,5,20
MONTERREY,27/09/2021,7,202,191,12,23
MONTERREY,28/09/2021,13,221,168,7,24
MONTERREY,29/09/2021,22,199,149,15,23
MONTERREY,30/09/2021,13,187,123,15,19
MONTERREY,01/10/2021,14,183,110,16,19
MONTERREY,02/10/2021,11,195,133,6,21
MONTERREY,03/10/2021,17,163,102,7,21
MONTERREY,04/10/2021,16,172,140,13,22
MONTERREY,05/10/2021,20,192,170,14,23
MONTERREY,06/10/2021,20,215,147,15,21
MONTERREY,07/10/2021,24,225,129,12,23
MONTERREY,08/10/2021,12,196,113,7,20
MONTERREY,09/10/2021,16,166,96,9,17
MONTERREY,10/10/2021,15,124,68,2,17
MONTERREY,11/10/2021,21,196,133,10,22
MONTERREY,12/10/2021,20,203,129,5,21
MONTERREY,13/10/2021,23,242,155,5,26
MONTERREY,14/10/2021,13,282,110,8,22
MONTERREY,15/10/2021,18,218,120,12,21
MONTERREY,16/10/2021,14,236,108,7,21
MONTERREY,17/10/2021,10,136,78,3,16
MONTERREY,18/10/2021,15,212,107,12,22
MONTERREY,19/10/2021,17,197,98,10,19
MONTERREY,20/10/2021,14,190,116,9,20
MONTERREY,21/10/2021,10,141,77,15,15
MONTERREY,22/10/2021,22,164,97,12,18
MONTERREY,23/10/2021,13,150,94,7,16
MONTERREY,24/10/2021,10,108,60,3,14
MONTERREY,25/10/2021,14,162,92,9,17
MONTERREY,26/10/2021,22,165,97,6,18
MONTERREY,27/10/2021,18,167,82,2,15
MONTERREY,28/10/2021,25,190,106,5,18
MONTERREY,29/10/2021,20,175,110,4,18
MONTERREY,30/10/2021,15,145,87,4,16
MONTERREY,31/10/2021,10,111,74,2,16
MONTERREY,01/11/2021,20,164,123,4,20
MONTERREY,02/11/2021,17,175,119,4,19
MONTERREY,03/11/2021,17,147,117,6,18
MONTERREY,04/11/2021,23,154,99,10,17
MONTERREY,05/11/2021,20,168,118,9,20
MONTERREY,06/11/2021,12,123,75,7,14
MONTERREY,07/11/2021,9,71,46,3,10
MONTERREY,08/11/2021,19,111,82,6,13
MONTERREY,09/11/2021,15,105,69,5,12
MONTERREY,10/11/2021,16,132,84,2,15
MONTERREY,11/11/2021,19,176,101,10,NA
MONTERREY,12/11/2021,23,133,72,8,15
MONTERREY,13/11/2021,14,149,79,3,16
MONTERREY,14/11/2021,11,141,81,0,16
MONTERREY,15/11/2021,21,136,106,3,20
MONTERREY,16/11/2021,17,170,102,7,19
MONTERREY,17/11/2021,23,173,152,4,20
MONTERREY,18/11/2021,23,184,135,3,21
MONTERREY,19/11/2021,17,146,120,11,19
MONTERREY,20/11/2021,13,155,105,4,18
MONTERREY,21/11/2021,7,115,64,6,16
MONTERREY,22/11/2021,8,97,92,6,14
MONTERREY,23/11/2021,14,116,71,1,14
MONTERREY,24/11/2021,15,121,99,7,15
MONTERREY,25/11/2021,15,133,67,7,14
MONTERREY,26/11/2021,15,118,63,8,NA
MONTERREY,27/11/2021,14,106,54,3,13
MONTERREY,28/11/2021,2,90,50,5,13
MONTERREY,29/11/2021,10,88,75,7,13
MONTERREY,30/11/2021,9,140,78,8,15
MONTERREY,01/12/2021,13,116,80,8,NA
MONTERREY,02/12/2021,12,158,105,5,19
MONTERREY,03/12/2021,17,156,121,10,NA
MONTERREY,04/12/2021,14,134,81,8,16
MONTERREY,05/12/2021,7,103,61,3,16
MONTERREY,06/12/2021,17,122,100,7,NA
MONTERREY,07/12/2021,11,126,74,7,13
MONTERREY,08/12/2021,15,119,116,10,17
MONTERREY,09/12/2021,11,128,107,11,17
MONTERREY,10/12/2021,16,128,78,5,14
MONTERREY,11/12/2021,15,98,59,11,12
MONTERREY,12/12/2021,6,46,42,6,9
MONTERREY,13/12/2021,8,69,70,10,10
MONTERREY,14/12/2021,9,87,66,7,11
MONTERREY,15/12/2021,8,97,93,4,13
MONTERREY,16/12/2021,14,108,58,9,NA
MONTERREY,17/12/2021,10,128,82,5,13
MONTERREY,18/12/2021,18,132,83,3,15
MONTERREY,19/12/2021,12,99,84,4,17
MONTERREY,20/12/2021,13,124,97,4,13
MONTERREY,21/12/2021,21,125,101,4,NA
MONTERREY,22/12/2021,18,133,88,11,16
MONTERREY,23/12/2021,7,135,113,6,15
MONTERREY,24/12/2021,8,93,69,2,13
MONTERREY,25/12/2021,8,44,24,4,13
MONTERREY,26/12/2021,8,42,13,3,7
MONTERREY,27/12/2021,14,103,48,3,12
MONTERREY,28/12/2021,19,136,75,3,15
MONTERREY,29/12/2021,7,156,121,4,19
MONTERREY,30/12/2021,19,194,151,4,23
MONTERREY,31/12/2021,10,177,91,1,20
MONTERREY,01/01/2022,6,75,67,2,22
MONTERREY,02/01/2022,9,127,87,4,21
MONTERREY,03/01/2022,23,214,212,6,29
MONTERREY,04/01/2022,21,178,140,3,NA
MONTERREY,05/01/2022,14,146,120,5,17
MONTERREY,06/01/2022,20,178,117,3,18
MONTERREY,07/01/2022,18,187,153,11,21
MONTERREY,08/01/2022,21,215,159,7,22
MONTERREY,09/01/2022,16,198,149,4,26
MONTERREY,10/01/2022,23,240,288,9,NA
MONTERREY,11/01/2022,20,215,211,7,26
MONTERREY,12/01/2022,21,193,172,4,23
MONTERREY,13/01/2022,18,161,122,6,18
MONTERREY,14/01/2022,17,145,89,8,15
MONTERREY,15/01/2022,14,151,83,7,15
MONTERREY,16/01/2022,8,152,93,8,NA
MONTERREY,17/01/2022,14,199,131,12,21
MONTERREY,18/01/2022,18,199,137,5,21
MONTERREY,19/01/2022,16,170,96,8,22
MONTERREY,20/01/2022,9,130,83,9,14
MONTERREY,21/01/2022,19,124,53,11,13
MONTERREY,22/01/2022,16,119,51,11,14
MONTERREY,23/01/2022,7,97,47,5,13
MONTERREY,24/01/2022,16,126,79,19,16
MONTERREY,25/01/2022,10,145,75,8,16
MONTERREY,26/01/2022,16,142,77,6,16
MONTERREY,27/01/2022,12,129,62,12,15
MONTERREY,28/01/2022,23,117,66,9,15
MONTERREY,29/01/2022,9,165,80,8,17
MONTERREY,30/01/2022,15,113,62,2,16
MONTERREY,31/01/2022,12,159,86,8,18
MONTERREY,01/02/2022,20,149,82,9,17
MONTERREY,02/02/2022,17,157,71,10,16
MONTERREY,03/02/2022,13,137,54,3,13
MONTERREY,04/02/2022,9,133,52,6,13
MONTERREY,05/02/2022,6,91,45,4,10
MONTERREY,06/02/2022,5,63,27,6,10
MONTERREY,07/02/2022,10,92,48,7,12
MONTERREY,08/02/2022,8,61,36,3,7
MONTERREY,09/02/2022,10,114,33,5,11
MONTERREY,10/02/2022,12,111,45,4,13
MONTERREY,11/02/2022,7,105,36,3,10
MONTERREY,12/02/2022,11,120,36,4,11
MONTERREY,13/02/2022,8,88,29,10,12
MONTERREY,14/02/2022,12,78,52,3,10
MONTERREY,15/02/2022,11,80,39,6,9
MONTERREY,16/02/2022,2,92,43,12,11
MONTERREY,17/02/2022,14,102,31,11,10
MONTERREY,18/02/2022,13,111,33,12,11
MONTERREY,19/02/2022,19,93,39,2,10
MONTERREY,20/02/2022,12,74,30,4,12
MONTERREY,21/02/2022,20,92,31,12,11
MONTERREY,22/02/2022,21,90,43,5,11
MONTERREY,23/02/2022,9,103,29,9,NA
MONTERREY,24/02/2022,18,85,29,11,10
MONTERREY,25/02/2022,10,63,33,14,8
MONTERREY,26/02/2022,16,94,32,7,11
MONTERREY,27/02/2022,3,73,31,1,10
MONTERREY,28/02/2022,9,106,37,16,12
MONTERREY,01/03/2022,13,106,38,12,12
MONTERREY,02/03/2022,9,90,38,5,9
MONTERREY,03/03/2022,17,103,42,10,11
MONTERREY,04/03/2022,18,87,43,9,10
MONTERREY,05/03/2022,16,120,37,13,12
MONTERREY,06/03/2022,6,99,35,2,13
MONTERREY,07/03/2022,20,107,45,9,13
MONTERREY,08/03/2022,12,79,45,6,10
MONTERREY,09/03/2022,14,84,26,12,10
MONTERREY,10/03/2022,10,71,35,7,9
MONTERREY,11/03/2022,10,78,22,6,8
MONTERREY,12/03/2022,14,50,14,4,6
MONTERREY,13/03/2022,4,38,11,0,6
MONTERREY,14/03/2022,6,50,14,4,6
MONTERREY,15/03/2022,5,70,14,7,7
MONTERREY,16/03/2022,18,54,8,5,6
MONTERREY,17/03/2022,11,56,11,9,7
MONTERREY,18/03/2022,9,67,16,8,7
MONTERREY,19/03/2022,5,50,13,3,5
MONTERREY,20/03/2022,6,35,9,5,6
MONTERREY,21/03/2022,4,47,11,1,7
MONTERREY,22/03/2022,6,42,9,4,5
MONTERREY,23/03/2022,5,45,13,6,5
MONTERREY,24/03/2022,8,31,8,4,NA
MONTERREY,25/03/2022,5,35,7,3,4
MONTERREY,26/03/2022,6,61,8,0,6
MONTERREY,27/03/2022,5,32,18,3,6
MONTERREY,28/03/2022,12,49,19,5,7
MONTERREY,29/03/2022,7,39,10,5,NA
MONTERREY,30/03/2022,8,60,20,2,7
MONTERREY,31/03/2022,8,76,14,1,7
MONTERREY,01/04/2022,17,58,15,8,8
MONTERREY,02/04/2022,2,65,25,4,7
MONTERREY,03/04/2022,7,48,7,3,7
MONTERREY,04/04/2022,6,54,28,4,7
MONTERREY,05/04/2022,8,50,15,4,6
MONTERREY,06/04/2022,6,56,13,1,5
MONTERREY,07/04/2022,9,68,23,3,NA
MORELIA,16/08/2021,0,2,0,0,2
MORELIA,17/08/2021,1,2,3,0,6
MORELIA,18/08/2021,1,3,1,0,6
MORELIA,19/08/2021,0,4,0,0,4
MORELIA,20/08/2021,0,2,2,0,4
MORELIA,21/08/2021,0,1,0,0,1
MORELIA,22/08/2021,1,7,0,0,18
MORELIA,23/08/2021,0,5,1,0,6
MORELIA,24/08/2021,0,3,0,0,4
MORELIA,25/08/2021,0,2,1,0,3
MORELIA,26/08/2021,1,1,3,0,5
MORELIA,27/08/2021,0,4,0,0,4
MORELIA,28/08/2021,0,2,1,0,3
MORELIA,29/08/2021,1,3,0,0,6
MORELIA,30/08/2021,1,2,0,0,3
MORELIA,31/08/2021,0,3,0,0,4
MORELIA,01/09/2021,0,1,0,0,1
MORELIA,02/09/2021,0,3,1,0,4
MORELIA,03/09/2021,0,2,0,0,2
MORELIA,05/09/2021,0,1,0,0,3
MORELIA,06/09/2021,1,3,1,0,6
MORELIA,07/09/2021,0,2,1,0,3
MORELIA,08/09/2021,0,6,0,0,6
MORELIA,09/09/2021,0,3,0,0,3
MORELIA,10/09/2021,1,1,1,0,3
MORELIA,12/09/2021,0,1,0,0,2
MORELIA,13/09/2021,0,1,0,0,1
MORELIA,14/09/2021,0,2,0,1,3
MORELIA,15/09/2021,0,3,1,0,5
MORELIA,16/09/2021,0,4,0,0,5
MORELIA,18/09/2021,0,2,0,0,2
MORELIA,19/09/2021,0,3,0,0,7
MORELIA,20/09/2021,0,6,0,0,7
MORELIA,21/09/2021,1,11,2,0,14
MORELIA,22/09/2021,1,2,0,0,3
MORELIA,23/09/2021,1,3,0,0,4
MORELIA,24/09/2021,1,1,0,0,2
MORELIA,25/09/2021,0,1,0,0,1
MORELIA,28/09/2021,2,2,4,0,8
MORELIA,29/09/2021,1,0,1,0,2
MORELIA,30/09/2021,1,4,1,0,6
MORELIA,01/10/2021,0,1,0,0,1
MORELIA,02/10/2021,0,1,0,0,1
MORELIA,03/10/2021,0,1,0,0,3
MORELIA,04/10/2021,1,1,1,0,4
MORELIA,05/10/2021,0,1,0,0,1
MORELIA,07/10/2021,1,0,0,0,1
MORELIA,08/10/2021,1,2,1,0,4
MORELIA,09/10/2021,0,1,0,0,1
MORELIA,10/10/2021,0,1,0,0,2
MORELIA,12/10/2021,2,0,0,0,2
MORELIA,13/10/2021,0,5,0,0,6
MORELIA,14/10/2021,0,3,0,0,3
MORELIA,15/10/2021,0,1,0,0,1
MORELIA,16/10/2021,1,0,0,0,1
MORELIA,18/10/2021,0,1,0,0,1
MORELIA,19/10/2021,0,4,0,0,4
MORELIA,20/10/2021,2,3,0,0,5
MORELIA,21/10/2021,0,4,0,0,4
MORELIA,22/10/2021,1,0,1,0,2
MORELIA,23/10/2021,0,4,0,0,4
MORELIA,24/10/2021,0,1,0,0,2
MORELIA,25/10/2021,1,1,0,0,2
MORELIA,26/10/2021,0,2,0,0,2
MORELIA,27/10/2021,2,6,1,0,10
MORELIA,28/10/2021,1,0,1,0,2
MORELIA,29/10/2021,1,2,0,0,3
MORELIA,31/10/2021,0,1,0,0,2
MORELIA,01/11/2021,1,2,0,0,3
MORELIA,02/11/2021,1,0,1,0,2
MORELIA,03/11/2021,0,1,2,0,4
MORELIA,05/11/2021,0,4,1,0,5
MORELIA,06/11/2021,1,1,0,0,2
MORELIA,07/11/2021,0,1,0,0,2
MORELIA,08/11/2021,0,2,0,0,2
MORELIA,10/11/2021,0,3,0,0,3
MORELIA,13/11/2021,0,1,0,0,1
MORELIA,14/11/2021,0,1,0,0,2
MORELIA,16/11/2021,0,2,0,0,2
MORELIA,17/11/2021,1,5,0,0,6
MORELIA,18/11/2021,0,3,1,0,4
MORELIA,19/11/2021,1,0,0,0,1
MORELIA,20/11/2021,0,3,0,0,3
MORELIA,22/11/2021,0,1,0,0,1
MORELIA,23/11/2021,2,7,0,0,9
MORELIA,24/11/2021,0,4,0,0,4
MORELIA,25/11/2021,1,2,0,0,4
MORELIA,27/11/2021,0,2,0,0,2
MORELIA,29/11/2021,0,2,0,0,2
MORELIA,30/11/2021,0,7,0,0,7
MORELIA,01/12/2021,1,3,0,0,NA
MORELIA,02/12/2021,0,2,0,0,2
MORELIA,03/12/2021,0,4,0,0,NA
MORELIA,05/12/2021,0,1,0,0,4
MORELIA,06/12/2021,0,0,2,0,NA
MORELIA,07/12/2021,0,2,0,0,2
MORELIA,08/12/2021,1,1,1,0,4
MORELIA,09/12/2021,0,0,1,0,1
MORELIA,11/12/2021,0,2,0,0,3
MORELIA,12/12/2021,1,1,1,0,7
MORELIA,13/12/2021,0,2,1,0,3
MORELIA,14/12/2021,0,1,0,0,1
MORELIA,15/12/2021,0,2,0,0,2
MORELIA,17/12/2021,0,1,0,0,2
MORELIA,18/12/2021,0,1,0,0,2
MORELIA,20/12/2021,0,1,0,0,1
MORELIA,21/12/2021,0,1,0,0,NA
MORELIA,22/12/2021,1,0,0,0,1
MORELIA,23/12/2021,0,2,0,0,3
MORELIA,24/12/2021,0,3,0,0,5
MORELIA,26/12/2021,0,1,0,0,3
MORELIA,28/12/2021,1,1,0,0,2
MORELIA,30/12/2021,1,1,0,0,2
MORELIA,31/12/2021,0,1,0,0,1
MORELIA,02/01/2022,0,1,0,0,3
MORELIA,03/01/2022,1,0,1,0,2
MORELIA,04/01/2022,0,0,1,0,NA
MORELIA,05/01/2022,1,0,0,0,1
MORELIA,07/01/2022,0,3,0,0,3
MORELIA,10/01/2022,0,2,0,0,NA
MORELIA,11/01/2022,1,1,0,0,2
MORELIA,12/01/2022,0,1,0,0,1
MORELIA,14/01/2022,0,1,0,0,1
MORELIA,15/01/2022,0,5,1,0,6
MORELIA,16/01/2022,0,1,0,0,NA
MORELIA,18/01/2022,0,1,0,0,1
MORELIA,19/01/2022,0,2,0,0,2
MORELIA,20/01/2022,1,3,0,0,6
MORELIA,21/01/2022,1,0,0,0,1
MORELIA,22/01/2022,0,2,0,0,2
MORELIA,24/01/2022,1,1,0,0,2
MORELIA,25/01/2022,0,1,0,0,1
MORELIA,26/01/2022,0,1,0,0,1
MORELIA,27/01/2022,0,3,1,0,4
MORELIA,28/01/2022,2,0,0,0,2
MORELIA,31/01/2022,0,2,0,0,2
MORELIA,01/02/2022,1,1,0,0,2
