Temporalidad,Tipo,DIRECCION,Semana,Incumplimiento,Soporte,Instalación,Cambio de domicilio,Adicionales,PorcIncumTotAgendado
DIARIA,DISTRITO,LA LAGUNA,2023-04-25,0,4,2,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-04-26,0,5,0,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-04-27,0,1,1,0,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-04-28,0,1,1,0,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-04-29,0,1,1,2,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-04-30,0,4,0,3,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-01,0,2,1,1,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-02,0,7,2,3,2,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-03,0,7,0,2,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-04,0,3,0,2,3,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-05,0,5,2,0,4,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-06,0,3,0,1,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-07,0,4,0,1,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-08,0,1,2,2,2,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-09,0,1,1,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-10,0,1,0,0,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-11,0,1,0,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-12,0,4,1,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-13,0,2,0,2,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-14,0,14,1,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-15,0,22,2,4,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-16,0,38,1,5,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-17,0,29,3,2,3,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-18,0,15,1,3,4,-
DIARIA,DISTRITO,LA LAGUNA,2023-05-19,0,10,2,3,4,0.0488431876606684
DIARIA,DISTRITO,LA LAGUNA,2023-05-20,0,8,4,3,2,0.0429292929292929
DIARIA,DISTRITO,LA LAGUNA,2023-05-21,0,14,2,3,2,0.0581717451523546
DIARIA,DISTRITO,LA LAGUNA,2023-05-22,0,22,8,11,8,0.127604166666667
DIARIA,DISTRITO,LA LAGUNA,2023-05-23,0,13,6,2,5,0.0747126436781609
DIARIA,DISTRITO,LA LAGUNA,2023-05-24,0,2,3,1,1,0.018970189701897
DIARIA,DISTRITO,LA LAGUNA,2023-05-25,0,2,1,1,5,0.023936170212766
DIARIA,DISTRITO,LA LAGUNA,2023-05-26,0,2,0,4,1,0.0198863636363636
DIARIA,DISTRITO,LA LAGUNA,2023-05-27,0,5,1,2,2,0.0277777777777778
DIARIA,DISTRITO,LA LAGUNA,2023-05-28,0,6,1,1,0,0.0277777777777778
DIARIA,DISTRITO,LA LAGUNA,2023-05-29,0,18,0,4,1,0.0610079575596817
DIARIA,DISTRITO,LA LAGUNA,2023-05-30,0,22,1,0,2,0.0591016548463357
DIARIA,DISTRITO,LA LAGUNA,2023-05-31,0,19,4,1,2,0.0628019323671498
DIARIA,DISTRITO,LA LAGUNA,2023-06-01,0,24,1,0,2,0.0735694822888283
DIARIA,DISTRITO,LA LAGUNA,2023-06-02,0,8,3,4,2,0.0481586402266289
DIARIA,DISTRITO,LA LAGUNA,2023-06-03,0,7,1,7,2,0.0488505747126437
DIARIA,DISTRITO,LA LAGUNA,2023-06-04,0,3,5,1,1,0.0387596899224806
DIARIA,DISTRITO,LA LAGUNA,2023-06-05,0,10,3,9,4,0.0918727915194346
DIARIA,DISTRITO,LA LAGUNA,2023-06-06,0,3,3,5,1,0.051948051948052
DIARIA,DISTRITO,LA LAGUNA,2023-06-07,0,3,1,1,0,0.0168918918918919
DIARIA,DISTRITO,LA LAGUNA,2023-06-08,0,5,2,3,0,0.0346020761245675
DIARIA,DISTRITO,LA LAGUNA,2023-06-09,0,5,3,1,1,0.0348432055749129
DIARIA,DISTRITO,LA LAGUNA,2023-06-10,0,4,3,1,2,0.0347222222222222
DIARIA,DISTRITO,LA LAGUNA,2023-06-11,0,3,3,0,1,0.0324074074074074
DIARIA,DISTRITO,LA LAGUNA,2023-06-12,0,5,2,2,0,0.0335820895522388
DIARIA,DISTRITO,LA LAGUNA,2023-06-13,0,6,2,1,0,0.0292207792207792
DIARIA,DISTRITO,LA LAGUNA,2023-06-14,0,4,2,1,1,0.0283687943262411
DIARIA,DISTRITO,LA LAGUNA,2023-06-15,0,5,2,0,0,0.0260223048327138
DIARIA,DISTRITO,LA LAGUNA,2023-06-16,0,10,2,2,1,0.0537634408602151
DIARIA,DISTRITO,LA LAGUNA,2023-06-17,0,10,3,1,2,0.0489296636085627
DIARIA,DISTRITO,LA LAGUNA,2023-06-18,0,11,1,0,0,0.0452830188679245
DIARIA,DISTRITO,LA LAGUNA,2023-06-19,0,16,5,1,5,0.0712401055408971
DIARIA,DISTRITO,LA LAGUNA,2023-06-20,0,15,3,4,2,0.0743034055727554
DIARIA,DISTRITO,LA LAGUNA,2023-06-21,0,6,5,3,2,0.0461095100864553
DIARIA,DISTRITO,LA LAGUNA,2023-06-22,0,11,3,2,5,0.06158357771261
DIARIA,DISTRITO,LA LAGUNA,2023-06-23,0,13,4,7,7,0.0993589743589744
DIARIA,DISTRITO,LA LAGUNA,2023-06-24,0,7,0,2,5,0.0410557184750733
DIARIA,DISTRITO,LA LAGUNA,2023-06-25,0,14,0,2,3,0.0673758865248227
DIARIA,DISTRITO,LA LAGUNA,2023-06-26,0,11,2,6,4,0.0842490842490843
DIARIA,DISTRITO,LA LAGUNA,2023-06-27,0,5,1,2,2,-
DIARIA,DISTRITO,LA LAGUNA,2023-06-28,0,10,1,1,3,-
DIARIA,DISTRITO,LA LAGUNA,2023-06-29,0,7,5,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-06-30,0,2,1,0,0,0.0283018867924528
DIARIA,DISTRITO,LA LAGUNA,2023-07-01,0,17,4,4,2,0.0813253012048193
DIARIA,DISTRITO,LA LAGUNA,2023-07-02,0,7,3,4,0,0.0396600566572238
DIARIA,DISTRITO,LA LAGUNA,2023-07-03,0,12,4,8,4,0.0813953488372093
DIARIA,DISTRITO,LA LAGUNA,2023-07-04,0,19,4,15,7,0.105633802816901
DIARIA,DISTRITO,LA LAGUNA,2023-07-05,0,11,5,10,4,0.0719424460431655
DIARIA,DISTRITO,LA LAGUNA,2023-07-06,0,20,3,12,4,0.0906976744186047
DIARIA,DISTRITO,LA LAGUNA,2023-07-07,0,24,4,7,4,0.0826271186440678
DIARIA,DISTRITO,LA LAGUNA,2023-07-08,0,10,12,8,6,0.15450643776824
DIARIA,DISTRITO,LA LAGUNA,2023-07-09,0,8,0,5,1,0.04375
DIARIA,DISTRITO,LA LAGUNA,2023-07-10,0,10,3,9,3,0.0704225352112676
DIARIA,DISTRITO,LA LAGUNA,2023-07-11,0,10,2,5,5,0.0833333333333333
DIARIA,DISTRITO,LA LAGUNA,2023-07-12,0,8,0,1,4,0.046594982078853
DIARIA,DISTRITO,LA LAGUNA,2023-07-13,0,7,2,3,5,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-14,0,3,1,2,3,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-15,0,2,3,1,2,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-16,0,3,2,3,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-17,0,4,2,5,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-18,0,3,1,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-19,0,4,3,2,3,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-20,0,10,4,2,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-21,0,7,2,4,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-22,0,2,1,2,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-23,0,1,0,0,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-24,0,1,0,0,4,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-25,0,5,3,3,2,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-26,0,3,3,2,2,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-27,0,7,3,1,4,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-28,0,6,2,4,4,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-29,0,7,3,4,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-30,0,8,6,6,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-07-31,0,11,5,7,5,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-01,0,6,6,14,6,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-02,0,6,2,6,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-03,0,8,3,3,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-04,0,5,11,4,3,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-05,0,10,6,3,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-06,0,4,6,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-07,0,4,4,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-08,0,4,3,0,2,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-09,0,6,2,3,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-10,0,6,1,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-11,0,5,2,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-12,0,2,3,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-13,0,1,1,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-14,0,5,4,0,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-15,0,4,2,1,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-16,0,3,4,0,2,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-17,0,2,1,0,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-18,0,2,2,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-19,0,0,2,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-20,0,0,1,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-21,0,4,3,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-22,0,4,0,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-23,0,1,0,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-24,0,2,1,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-25,0,5,0,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-26,0,2,2,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-28,0,3,0,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-29,0,4,0,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-30,0,4,1,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-08-31,0,2,2,2,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-01,0,4,0,0,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-02,0,2,1,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-03,0,3,0,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-04,0,0,0,2,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-05,0,1,1,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-06,0,4,2,3,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-07,0,1,0,2,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-08,0,2,1,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-09,0,2,2,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-10,0,0,0,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-11,0,3,0,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-12,0,2,0,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-13,0,2,1,2,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-14,0,0,1,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-15,0,4,1,0,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-16,0,1,0,1,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-17,0,7,1,2,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-18,0,7,1,2,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-19,0,2,2,0,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-20,0,0,0,0,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-21,0,1,2,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-22,0,0,0,2,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-23,0,7,1,4,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-24,0,5,0,2,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-25,0,19,1,3,2,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-26,0,15,0,1,3,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-27,0,12,1,1,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-28,0,5,3,1,2,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-29,0,6,1,0,2,-
DIARIA,DISTRITO,LA LAGUNA,2023-09-30,0,12,0,2,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-10-01,0,12,1,3,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-10-02,0,20,1,6,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-10-03,0,4,0,6,2,-
DIARIA,DISTRITO,LA LAGUNA,2023-10-04,0,5,2,1,4,-
DIARIA,DISTRITO,LA LAGUNA,2023-10-05,0,5,0,2,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-10-06,0,2,5,0,1,-
DIARIA,DISTRITO,LA LAGUNA,2023-10-07,0,14,6,1,0,-
DIARIA,DISTRITO,LA LAGUNA,2023-10-08,0,9,0,2,0,-
DIARIA,DISTRITO,LAS AGUILAS,2022-10-09,3,0,0,0,0,0.027027027027027
DIARIA,DISTRITO,LAS AGUILAS,2022-10-10,8,0,0,0,0,0.062992125984252
DIARIA,DISTRITO,LAS AGUILAS,2022-10-11,6,0,0,0,0,0.0487804878048781
DIARIA,DISTRITO,LAS AGUILAS,2022-10-12,5,0,0,0,0,0.0431034482758621
DIARIA,DISTRITO,LAS AGUILAS,2022-10-13,6,0,0,0,0,0.0405405405405405
DIARIA,DISTRITO,LAS AGUILAS,2022-10-14,14,0,0,0,0,0.0972222222222222
DIARIA,DISTRITO,LAS AGUILAS,2022-10-15,12,0,0,0,0,0.0714285714285714
DIARIA,DISTRITO,LAS AGUILAS,2022-10-16,12,0,0,0,0,0.0895522388059701
DIARIA,DISTRITO,LAS AGUILAS,2022-10-17,8,0,0,0,0,0.054421768707483
DIARIA,DISTRITO,LAS AGUILAS,2022-10-18,13,0,0,0,0,0.0896551724137931
DIARIA,DISTRITO,LAS AGUILAS,2022-10-19,9,0,0,0,0,0.0576923076923077
DIARIA,DISTRITO,LAS AGUILAS,2022-10-20,3,0,0,0,0,0.0238095238095238
DIARIA,DISTRITO,LAS AGUILAS,2022-10-21,6,0,0,0,0,-
DIARIA,DISTRITO,LAS AGUILAS,2022-10-22,12,0,0,0,0,0.0845070422535211
DIARIA,DISTRITO,LAS AGUILAS,2022-10-23,5,0,0,0,0,0.0393700787401575
DIARIA,DISTRITO,LAS AGUILAS,2022-10-24,8,0,0,0,0,0.0555555555555556
DIARIA,DISTRITO,LAS AGUILAS,2022-10-25,4,0,0,0,0,0.0307692307692308
DIARIA,DISTRITO,LAS AGUILAS,2022-10-26,8,0,0,0,0,0.064
DIARIA,DISTRITO,LAS AGUILAS,2022-10-27,8,0,0,0,0,0.0747663551401869
DIARIA,DISTRITO,LAS AGUILAS,2022-10-28,7,0,0,0,0,0.0578512396694215
DIARIA,DISTRITO,LAS AGUILAS,2022-10-29,11,0,0,0,0,0.0827067669172932
DIARIA,DISTRITO,LAS AGUILAS,2022-10-30,13,0,0,0,0,0.109243697478992
DIARIA,DISTRITO,LAS AGUILAS,2022-10-31,11,0,0,0,0,0.0738255033557047
DIARIA,DISTRITO,LAS AGUILAS,2022-11-01,7,0,0,0,0,0.0564516129032258
DIARIA,DISTRITO,LAS AGUILAS,2022-11-02,4,0,0,0,0,0.0305343511450382
DIARIA,DISTRITO,LAS AGUILAS,2022-11-03,3,0,0,0,0,0.0384615384615385
DIARIA,DISTRITO,LAS AGUILAS,2022-11-04,7,0,0,0,0,0.0578512396694215
DIARIA,DISTRITO,LAS AGUILAS,2022-11-05,6,0,0,0,0,0.0606060606060606
DIARIA,DISTRITO,LAS AGUILAS,2022-11-06,3,0,0,0,0,0.0277777777777778
DIARIA,DISTRITO,LAS AGUILAS,2022-11-07,6,0,0,0,0,0.0434782608695652
DIARIA,DISTRITO,LAS AGUILAS,2022-11-08,4,0,0,0,0,0.0408163265306122
DIARIA,DISTRITO,LAS AGUILAS,2022-11-09,7,0,0,0,0,0.0603448275862069
DIARIA,DISTRITO,LAS AGUILAS,2022-11-10,9,0,0,0,0,0.0566037735849057
DIARIA,DISTRITO,LAS AGUILAS,2022-11-11,7,0,0,0,0,0.05
DIARIA,DISTRITO,LAS AGUILAS,2022-11-12,15,0,0,0,0,0.0847457627118644
DIARIA,DISTRITO,LAS AGUILAS,2022-11-13,11,0,0,0,0,0.0733333333333333
DIARIA,DISTRITO,LAS AGUILAS,2022-11-14,22,0,0,0,0,0.0969162995594714
DIARIA,DISTRITO,LAS AGUILAS,2022-11-15,16,0,0,0,0,0.0855614973262032
DIARIA,DISTRITO,LAS AGUILAS,2022-11-16,15,0,0,0,0,0.0828729281767956
DIARIA,DISTRITO,LAS AGUILAS,2022-11-17,10,0,0,0,0,0.050251256281407
DIARIA,DISTRITO,LAS AGUILAS,2022-11-18,12,0,0,0,0,0.0552995391705069
DIARIA,DISTRITO,LAS AGUILAS,2022-11-19,18,0,0,0,0,0.0882352941176471
DIARIA,DISTRITO,LAS AGUILAS,2022-11-20,19,0,0,0,0,0.104395604395604
DIARIA,DISTRITO,LAS AGUILAS,2022-11-21,17,0,0,0,0,0.086734693877551
DIARIA,DISTRITO,LAS AGUILAS,2022-11-22,16,0,0,0,0,0.0816326530612245
DIARIA,DISTRITO,LAS AGUILAS,2022-11-23,23,0,0,0,0,0.104545454545455
DIARIA,DISTRITO,LAS AGUILAS,2022-11-24,28,0,0,0,0,0.133971291866029
DIARIA,DISTRITO,LAS AGUILAS,2022-11-25,22,0,0,0,0,0.157142857142857
DIARIA,DISTRITO,LAS AGUILAS,2022-11-26,19,0,0,0,0,0.102150537634409
DIARIA,DISTRITO,LAS AGUILAS,2022-11-27,21,0,0,0,0,0.132075471698113
DIARIA,DISTRITO,LAS AGUILAS,2022-11-28,18,0,0,0,0,0.105263157894737
DIARIA,DISTRITO,LAS AGUILAS,2022-11-29,13,0,0,0,0,0.0844155844155844
DIARIA,DISTRITO,LAS AGUILAS,2022-11-30,13,0,0,0,0,0.0730337078651685
DIARIA,DISTRITO,LAS AGUILAS,2022-12-01,13,0,0,0,0,0.0817610062893082
DIARIA,DISTRITO,LAS AGUILAS,2022-12-02,24,0,0,0,0,0.163265306122449
DIARIA,DISTRITO,LAS AGUILAS,2022-12-03,37,0,0,0,0,0.166666666666667
DIARIA,DISTRITO,LAS AGUILAS,2022-12-04,15,0,0,0,0,0.104166666666667
DIARIA,DISTRITO,LAS AGUILAS,2022-12-05,13,0,0,0,0,0.0807453416149068
DIARIA,DISTRITO,LAS AGUILAS,2022-12-06,5,0,0,0,0,0.0318471337579618
DIARIA,DISTRITO,LAS AGUILAS,2022-12-07,6,0,0,0,0,0.0394736842105263
DIARIA,DISTRITO,LAS AGUILAS,2022-12-08,13,0,0,0,0,0.1015625
DIARIA,DISTRITO,LAS AGUILAS,2022-12-09,11,0,0,0,0,0.0758620689655172
DIARIA,DISTRITO,LAS AGUILAS,2022-12-10,9,0,0,0,0,0.0566037735849057
DIARIA,DISTRITO,LAS AGUILAS,2022-12-11,1,0,0,0,0,0.00943396226415094
DIARIA,DISTRITO,LAS AGUILAS,2022-12-12,10,0,0,0,0,0.0689655172413793
DIARIA,DISTRITO,LAS AGUILAS,2022-12-13,8,0,0,0,0,0.0571428571428571
DIARIA,DISTRITO,LAS AGUILAS,2022-12-14,10,0,0,0,0,0.0714285714285714
DIARIA,DISTRITO,LAS AGUILAS,2022-12-15,12,0,0,0,0,0.0902255639097744
DIARIA,DISTRITO,LAS AGUILAS,2022-12-16,12,0,0,0,0,0.0863309352517986
DIARIA,DISTRITO,LAS AGUILAS,2022-12-17,7,0,0,0,0,0.0503597122302158
DIARIA,DISTRITO,LAS AGUILAS,2022-12-18,1,0,0,0,0,0.010752688172043
DIARIA,DISTRITO,LAS AGUILAS,2022-12-19,9,0,0,0,0,0.0692307692307692
DIARIA,DISTRITO,LAS AGUILAS,2022-12-20,8,0,0,0,0,0.0740740740740741
DIARIA,DISTRITO,LAS AGUILAS,2022-12-21,13,0,0,0,0,0.0860927152317881
DIARIA,DISTRITO,LAS AGUILAS,2022-12-22,16,0,0,0,0,0.130081300813008
DIARIA,DISTRITO,LAS AGUILAS,2022-12-23,5,0,0,0,0,0.0403225806451613
DIARIA,DISTRITO,LAS AGUILAS,2022-12-24,3,0,0,0,0,0.03
DIARIA,DISTRITO,LAS AGUILAS,2022-12-25,7,0,0,0,0,0.125
DIARIA,DISTRITO,LAS AGUILAS,2022-12-26,7,0,0,0,0,0.0603448275862069
DIARIA,DISTRITO,LAS AGUILAS,2022-12-27,4,0,0,0,0,0.0330578512396694
DIARIA,DISTRITO,LAS AGUILAS,2022-12-28,3,0,0,0,0,0.0236220472440945
DIARIA,DISTRITO,LAS AGUILAS,2022-12-29,6,0,0,0,0,0.0535714285714286
DIARIA,DISTRITO,LAS AGUILAS,2022-12-30,6,0,0,0,0,0.0392156862745098
DIARIA,DISTRITO,LAS AGUILAS,2022-12-31,10,0,0,0,0,0.0632911392405063
DIARIA,DISTRITO,LAS AGUILAS,2023-01-01,0,3,0,0,0,0.0337078651685393
DIARIA,DISTRITO,LAS AGUILAS,2023-01-02,0,1,0,0,0,0.00529100529100529
DIARIA,DISTRITO,LAS AGUILAS,2023-01-03,0,4,0,0,0,0.0202020202020202
DIARIA,DISTRITO,LAS AGUILAS,2023-01-04,0,7,0,0,0,0.0393258426966292
DIARIA,DISTRITO,LAS AGUILAS,2023-01-06,0,1,0,0,0,0.032258064516129
DIARIA,DISTRITO,LAS AGUILAS,2023-01-07,0,3,0,0,0,0.0194805194805195
DIARIA,DISTRITO,LAS AGUILAS,2023-01-08,0,1,0,0,0,0.00671140939597315
DIARIA,DISTRITO,LAS AGUILAS,2023-01-09,0,1,0,0,0,0.00740740740740741
DIARIA,DISTRITO,LAS AGUILAS,2023-01-10,0,4,0,0,0,0.025974025974026
DIARIA,DISTRITO,LAS AGUILAS,2023-01-12,0,1,0,0,0,0.00684931506849315
DIARIA,DISTRITO,LAS AGUILAS,2023-01-13,0,2,0,0,0,0.0132450331125828
DIARIA,DISTRITO,LAS AGUILAS,2023-01-14,0,6,0,0,0,0.0405405405405405
DIARIA,DISTRITO,LAS AGUILAS,2023-01-16,0,4,0,0,0,0.0232558139534884
DIARIA,DISTRITO,LAS AGUILAS,2023-01-17,0,7,0,0,0,0.0397727272727273
DIARIA,DISTRITO,LAS AGUILAS,2023-01-18,0,3,3,1,8,0.0847457627118644
DIARIA,DISTRITO,LAS AGUILAS,2023-01-19,0,2,0,1,1,0.0240963855421687
DIARIA,DISTRITO,LAS AGUILAS,2023-01-20,0,2,1,2,1,0.0285714285714286
DIARIA,DISTRITO,LAS AGUILAS,2023-01-21,0,1,0,1,2,0.0264900662251656
DIARIA,DISTRITO,LAS AGUILAS,2023-01-22,0,2,0,1,1,0.0246913580246914
DIARIA,DISTRITO,LAS AGUILAS,2023-01-23,0,9,1,2,5,0.0977011494252874
DIARIA,DISTRITO,LAS AGUILAS,2023-01-24,0,7,3,0,3,0.0687830687830688
DIARIA,DISTRITO,LAS AGUILAS,2023-01-25,0,5,1,0,0,0.0382165605095541
DIARIA,DISTRITO,LAS AGUILAS,2023-01-26,0,1,0,1,0,0.0112359550561798
DIARIA,DISTRITO,LAS AGUILAS,2023-01-27,0,5,1,1,1,0.0398009950248756
DIARIA,DISTRITO,LAS AGUILAS,2023-01-28,0,0,0,5,3,0.0412371134020619
DIARIA,DISTRITO,LAS AGUILAS,2023-01-29,0,0,0,3,0,0.0194805194805195
DIARIA,DISTRITO,LAS AGUILAS,2023-01-30,0,3,0,0,0,0.0160427807486631
DIARIA,DISTRITO,LAS AGUILAS,2023-01-31,0,8,1,3,0,0.058252427184466
DIARIA,DISTRITO,LAS AGUILAS,2023-02-01,0,13,1,3,0,0.0755555555555556
DIARIA,DISTRITO,LAS AGUILAS,2023-02-02,0,5,0,5,1,0.0679012345679012
DIARIA,DISTRITO,LAS AGUILAS,2023-02-03,0,1,1,5,2,0.0491803278688525
DIARIA,DISTRITO,LAS AGUILAS,2023-02-04,0,1,2,1,3,0.0388888888888889
DIARIA,DISTRITO,LAS AGUILAS,2023-02-05,0,1,0,1,0,0.0128205128205128
DIARIA,DISTRITO,LAS AGUILAS,2023-02-06,0,6,3,2,0,0.0679012345679012
DIARIA,DISTRITO,LAS AGUILAS,2023-02-07,0,1,1,5,0,0.0346534653465347
DIARIA,DISTRITO,LAS AGUILAS,2023-02-08,0,4,2,1,0,0.0343137254901961
DIARIA,DISTRITO,LAS AGUILAS,2023-02-09,0,3,0,1,0,0.0268456375838926
DIARIA,DISTRITO,LAS AGUILAS,2023-02-10,0,3,0,0,0,0.0191082802547771
DIARIA,DISTRITO,LAS AGUILAS,2023-02-11,0,1,0,1,0,0.0114285714285714
DIARIA,DISTRITO,LAS AGUILAS,2023-02-12,0,0,0,1,0,0.00699300699300699
DIARIA,DISTRITO,LAS AGUILAS,2023-02-13,0,1,3,0,0,0.021978021978022
DIARIA,DISTRITO,LAS AGUILAS,2023-02-14,0,0,2,0,1,0.0181818181818182
DIARIA,DISTRITO,LAS AGUILAS,2023-02-15,0,6,1,0,0,0.0448717948717949
DIARIA,DISTRITO,LAS AGUILAS,2023-02-16,0,2,0,0,4,0.0410958904109589
DIARIA,DISTRITO,LAS AGUILAS,2023-02-17,0,4,0,0,0,0.0235294117647059
DIARIA,DISTRITO,LAS AGUILAS,2023-02-18,0,1,0,2,1,0.0204081632653061
DIARIA,DISTRITO,LAS AGUILAS,2023-02-19,0,0,1,0,0,0.00625
DIARIA,DISTRITO,LAS AGUILAS,2023-02-20,0,0,1,1,0,0.0119760479041916
DIARIA,DISTRITO,LAS AGUILAS,2023-02-21,0,1,0,0,1,0.0124223602484472
DIARIA,DISTRITO,LAS AGUILAS,2023-02-22,0,0,0,1,0,-
DIARIA,DISTRITO,LAS AGUILAS,2023-02-24,0,1,1,0,0,0.0115606936416185
DIARIA,DISTRITO,LAS AGUILAS,2023-02-25,0,1,1,2,1,0.031055900621118
DIARIA,DISTRITO,LAS AGUILAS,2023-02-26,0,1,1,0,0,0.0120481927710843
DIARIA,DISTRITO,LAS AGUILAS,2023-02-27,0,5,0,2,1,0.0467836257309941
DIARIA,DISTRITO,LAS AGUILAS,2023-02-28,0,0,1,2,0,0.0175438596491228
