DESPACHO CENTRALIZADO,DISTRITO,FechaF,Asignaciones_totales,Asignaciones_automaticas,Asigmacion_manual,%AA
SI,TIJ FRONTERA,2023-01-18,177,94,83,0.53107
SI,TIJ FRONTERA,2023-01-19,191,102,89,0.53403
SI,TIJ FRONTERA,2023-01-20,203,119,84,0.58621
SI,TIJ FRONTERA,2023-01-21,214,113,101,0.52804
SI,TIJ FRONTERA,2023-01-22,172,110,62,0.63953
SI,TIJ FRONTERA,2023-01-23,218,104,114,0.47706
SI,TIJ FRONTERA,2023-01-24,218,130,88,0.59633
SI,TIJ FRONTERA,2023-01-25,215,96,119,0.44651
SI,TIJ FRONTERA,2023-01-26,229,131,98,0.57205
SI,TIJ FRONTERA,2023-01-27,191,95,96,0.49738
SI,TIJ FRONTERA,2023-01-28,214,116,98,0.54206
SI,TIJ FRONTERA,2023-01-29,147,76,71,0.51701
SI,TIJ FRONTERA,2023-01-30,153,85,68,0.55556
SI,TIJ FRONTERA,2023-01-31,176,117,59,0.66477
SI,TIJ FRONTERA,2023-02-01,170,100,70,0.58824
SI,TIJ FRONTERA,2023-02-02,194,90,104,0.46392
SI,TIJ FRONTERA,2023-02-03,151,95,56,0.62914
SI,TIJ FRONTERA,2023-02-04,185,96,89,0.51892
SI,TIJ FRONTERA,2023-02-05,138,64,74,0.46377
SI,TIJ FRONTERA,2023-02-06,118,55,63,0.4661
SI,TIJ FRONTERA,2023-02-07,164,106,58,0.64634
SI,TIJ FRONTERA,2023-02-08,185,76,109,0.41081
SI,TIJ FRONTERA,2023-02-09,188,80,108,0.42553
SI,TIJ FRONTERA,2023-02-10,192,81,111,0.42188
SI,TIJ FRONTERA,2023-02-11,173,57,116,0.32948
SI,TIJ FRONTERA,2023-02-12,141,60,81,0.42553
SI,TIJ FRONTERA,2023-02-13,183,91,92,0.49727
SI,TIJ FRONTERA,2023-02-14,171,95,76,0.55556
SI,TIJ FRONTERA,2023-02-15,181,99,82,0.54696
SI,TIJ FRONTERA,2023-02-16,205,88,117,0.42927
SI,TIJ FRONTERA,2023-02-17,194,90,104,0.46392
SI,TIJ FRONTERA,2023-02-18,201,98,103,0.48756
SI,TIJ FRONTERA,2023-02-19,154,91,63,0.59091
SI,TIJ FRONTERA,2023-02-20,184,96,88,0.52174
SI,TIJ FRONTERA,2023-02-21,183,94,89,0.51366
SI,TIJ FRONTERA,2023-02-22,163,81,82,0.49693
SI,TIJ FRONTERA,2023-02-23,193,91,102,0.4715
SI,TIJ FRONTERA,2023-02-24,196,98,98,0.5
SI,TIJ FRONTERA,2023-02-25,188,99,89,0.5266
SI,TIJ FRONTERA,2023-02-26,152,83,69,0.54605
SI,TIJ FRONTERA,2023-02-27,173,75,98,0.43353
SI,TIJ FRONTERA,2023-02-28,157,56,101,0.35669
SI,TIJ FRONTERA,2023-03-01,157,112,45,0.71338
SI,TIJ FRONTERA,2023-03-02,171,80,91,0.46784
SI,TIJ FRONTERA,2023-03-03,185,88,97,0.47568
SI,TIJ FRONTERA,2023-03-04,194,80,114,0.41237
SI,TIJ FRONTERA,2023-03-05,172,92,80,0.53488
SI,TIJ FRONTERA,2023-03-06,200,77,123,0.385
SI,TIJ FRONTERA,2023-03-07,232,137,95,0.59052
SI,TIJ FRONTERA,2023-03-08,204,121,83,0.59314
SI,TIJ FRONTERA,2023-03-09,221,104,117,0.47059
SI,TIJ FRONTERA,2023-03-10,199,67,132,0.33668
SI,TIJ FRONTERA,2023-03-11,187,82,105,0.4385
SI,TIJ FRONTERA,2023-03-12,154,85,69,0.55195
SI,TIJ FRONTERA,2023-03-13,207,105,102,0.50725
SI,TIJ FRONTERA,2023-03-14,231,135,96,0.58442
SI,TIJ FRONTERA,2023-03-15,201,127,74,0.63184
SI,TIJ FRONTERA,2023-03-16,176,121,55,0.6875
SI,TIJ FRONTERA,2023-03-17,178,127,51,0.71348
SI,TIJ FRONTERA,2023-03-18,174,134,40,0.77011
SI,TIJ FRONTERA,2023-03-19,137,110,27,0.80292
SI,TIJ FRONTERA,2023-03-20,102,81,21,0.79412
SI,TIJ FRONTERA,2023-03-21,164,143,21,0.87195
SI,TIJ FRONTERA,2023-03-22,194,172,22,0.8866
SI,TIJ FRONTERA,2023-03-23,198,184,14,0.92929
SI,TIJ FRONTERA,2023-03-24,188,180,8,0.95745
SI,TIJ FRONTERA,2023-03-25,160,141,19,0.88125
SI,TIJ FRONTERA,2023-03-26,148,141,7,0.9527
SI,TIJ FRONTERA,2023-03-27,170,155,15,0.91176
SI,TIJ FRONTERA,2023-03-28,165,151,14,0.91515
SI,TIJ FRONTERA,2023-03-29,186,177,9,0.95161
SI,TIJ FRONTERA,2023-03-30,158,139,19,0.87975
SI,TIJ FRONTERA,2023-03-31,134,119,15,0.88806
SI,TIJ FRONTERA,2023-04-01,141,123,18,0.87234
SI,TIJ FRONTERA,2023-04-02,135,125,10,0.92593
SI,TIJ FRONTERA,2023-04-03,153,136,17,0.88889
SI,TIJ FRONTERA,2023-04-04,160,135,25,0.84375
SI,TIJ FRONTERA,2023-04-05,154,134,20,0.87013
SI,TIJ FRONTERA,2023-04-06,148,135,13,0.91216
SI,TIJ FRONTERA,2023-04-07,153,140,13,0.91503
SI,TIJ FRONTERA,2023-04-08,168,152,16,0.90476
SI,TIJ FRONTERA,2023-04-09,116,108,8,0.93103
SI,TIJ FRONTERA,2023-04-10,160,144,16,0.9
SI,TIJ FRONTERA,2023-04-10,162,146,16,0.90123
SI,TIJ FRONTERA,2023-04-11,169,147,22,0.86982
SI,TIJ PLAYAS,2023-01-01,12,5,7,0.41667
SI,TIJ PLAYAS,2023-01-02,120,99,21,0.825
SI,TIJ PLAYAS,2023-01-03,135,100,35,0.74074
SI,TIJ PLAYAS,2023-01-04,156,100,56,0.64103
SI,TIJ PLAYAS,2023-01-05,131,71,60,0.54198
SI,TIJ PLAYAS,2023-01-06,139,94,45,0.67626
SI,TIJ PLAYAS,2023-01-07,136,103,33,0.75735
SI,TIJ PLAYAS,2023-01-08,135,106,29,0.78519
SI,TIJ PLAYAS,2023-01-09,117,82,35,0.70085
SI,TIJ PLAYAS,2023-01-10,162,95,67,0.58642
SI,TIJ PLAYAS,2023-01-11,165,128,37,0.77576
SI,TIJ PLAYAS,2023-01-12,166,132,34,0.79518
SI,TIJ PLAYAS,2023-01-13,156,86,70,0.55128
SI,TIJ PLAYAS,2023-01-14,109,75,34,0.68807
SI,TIJ PLAYAS,2023-01-15,134,109,25,0.81343
SI,TIJ PLAYAS,2023-01-16,159,116,43,0.72956
SI,TIJ PLAYAS,2023-01-17,154,114,40,0.74026
SI,TIJ PLAYAS,2023-01-18,114,68,46,0.59649
SI,TIJ PLAYAS,2023-01-19,119,66,53,0.55462
SI,TIJ PLAYAS,2023-01-20,122,94,28,0.77049
SI,TIJ PLAYAS,2023-01-21,139,99,40,0.71223
SI,TIJ PLAYAS,2023-01-22,132,96,36,0.72727
SI,TIJ PLAYAS,2023-01-23,151,106,45,0.70199
SI,TIJ PLAYAS,2023-01-24,139,95,44,0.68345
SI,TIJ PLAYAS,2023-01-25,156,110,46,0.70513
SI,TIJ PLAYAS,2023-01-26,150,98,52,0.65333
SI,TIJ PLAYAS,2023-01-27,134,95,39,0.70896
SI,TIJ PLAYAS,2023-01-28,154,113,41,0.73377
SI,TIJ PLAYAS,2023-01-29,133,105,28,0.78947
SI,TIJ PLAYAS,2023-01-30,147,102,45,0.69388
SI,TIJ PLAYAS,2023-01-31,168,127,41,0.75595
SI,TIJ PLAYAS,2023-02-01,165,118,47,0.71515
SI,TIJ PLAYAS,2023-02-02,208,142,66,0.68269
SI,TIJ PLAYAS,2023-02-03,161,108,53,0.67081
SI,TIJ PLAYAS,2023-02-04,166,107,59,0.64458
SI,TIJ PLAYAS,2023-02-05,139,92,47,0.66187
SI,TIJ PLAYAS,2023-02-06,151,106,45,0.70199
SI,TIJ PLAYAS,2023-02-07,206,144,62,0.69903
SI,TIJ PLAYAS,2023-02-08,174,106,68,0.6092
SI,TIJ PLAYAS,2023-02-09,144,80,64,0.55556
SI,TIJ PLAYAS,2023-02-10,152,82,70,0.53947
SI,TIJ PLAYAS,2023-02-11,152,101,51,0.66447
SI,TIJ PLAYAS,2023-02-12,144,85,59,0.59028
SI,TIJ PLAYAS,2023-02-13,150,94,56,0.62667
SI,TIJ PLAYAS,2023-02-14,150,95,55,0.63333
SI,TIJ PLAYAS,2023-02-15,157,104,53,0.66242
SI,TIJ PLAYAS,2023-02-16,151,115,36,0.76159
SI,TIJ PLAYAS,2023-02-17,147,96,51,0.65306
SI,TIJ PLAYAS,2023-02-18,160,105,55,0.65625
SI,TIJ PLAYAS,2023-02-19,134,99,35,0.73881
SI,TIJ PLAYAS,2023-02-20,194,156,38,0.80412
SI,TIJ PLAYAS,2023-02-21,154,108,46,0.7013
SI,TIJ PLAYAS,2023-02-22,178,118,60,0.66292
SI,TIJ PLAYAS,2023-02-23,178,128,50,0.7191
SI,TIJ PLAYAS,2023-02-24,165,117,48,0.70909
SI,TIJ PLAYAS,2023-02-25,155,88,67,0.56774
SI,TIJ PLAYAS,2023-02-26,142,103,39,0.72535
SI,TIJ PLAYAS,2023-02-27,155,95,60,0.6129
SI,TIJ PLAYAS,2023-02-28,136,75,61,0.55147
SI,TIJ PLAYAS,2023-03-01,146,97,49,0.66438
SI,TIJ PLAYAS,2023-03-02,155,75,80,0.48387
SI,TIJ PLAYAS,2023-03-03,137,76,61,0.55474
SI,TIJ PLAYAS,2023-03-04,146,79,67,0.5411
SI,TIJ PLAYAS,2023-03-05,150,67,83,0.44667
SI,TIJ PLAYAS,2023-03-06,187,104,83,0.55615
SI,TIJ PLAYAS,2023-03-07,213,83,130,0.38967
SI,TIJ PLAYAS,2023-03-08,197,108,89,0.54822
SI,TIJ PLAYAS,2023-03-09,175,107,68,0.61143
SI,TIJ PLAYAS,2023-03-10,144,50,94,0.34722
SI,TIJ PLAYAS,2023-03-11,129,58,71,0.44961
SI,TIJ PLAYAS,2023-03-12,135,67,68,0.4963
SI,TIJ PLAYAS,2023-03-13,177,112,65,0.63277
SI,TIJ PLAYAS,2023-03-14,172,114,58,0.66279
SI,TIJ PLAYAS,2023-03-15,161,111,50,0.68944
SI,TIJ PLAYAS,2023-03-16,178,125,53,0.70225
SI,TIJ PLAYAS,2023-03-17,174,139,35,0.79885
SI,TIJ PLAYAS,2023-03-18,187,154,33,0.82353
SI,TIJ PLAYAS,2023-03-19,162,150,12,0.92593
SI,TIJ PLAYAS,2023-03-20,110,99,11,0.9
SI,TIJ PLAYAS,2023-03-21,156,148,8,0.94872
SI,TIJ PLAYAS,2023-03-22,156,144,12,0.92308
SI,TIJ PLAYAS,2023-03-23,159,150,9,0.9434
SI,TIJ PLAYAS,2023-03-24,172,168,4,0.97674
SI,TIJ PLAYAS,2023-03-25,170,163,7,0.95882
SI,TIJ PLAYAS,2023-03-26,147,136,11,0.92517
SI,TIJ PLAYAS,2023-03-27,173,165,8,0.95376
SI,TIJ PLAYAS,2023-03-28,174,170,4,0.97701
SI,TIJ PLAYAS,2023-03-29,148,132,16,0.89189
SI,TIJ PLAYAS,2023-03-30,165,158,7,0.95758
SI,TIJ PLAYAS,2023-03-31,118,111,7,0.94068
SI,TIJ PLAYAS,2023-04-01,141,133,8,0.94326
SI,TIJ PLAYAS,2023-04-02,160,152,8,0.95
SI,TIJ PLAYAS,2023-04-03,154,143,11,0.92857
SI,TIJ PLAYAS,2023-04-04,160,148,12,0.925
SI,TIJ PLAYAS,2023-04-05,179,161,18,0.89944
SI,TIJ PLAYAS,2023-04-06,162,150,12,0.92593
SI,TIJ PLAYAS,2023-04-07,163,151,12,0.92638
SI,TIJ PLAYAS,2023-04-08,155,141,14,0.90968
SI,TIJ PLAYAS,2023-04-09,142,124,18,0.87324
SI,TIJ PLAYAS,2023-04-10,150,130,20,0.86667
SI,TIJ PLAYAS,2023-04-10,153,133,20,0.86928
SI,TIJ PLAYAS,2023-04-11,168,146,22,0.86905
SI,TIJ RIO,2023-01-01,21,14,7,0.66667
SI,TIJ RIO,2023-01-02,143,108,35,0.75524
SI,TIJ RIO,2023-01-03,156,112,44,0.71795
SI,TIJ RIO,2023-01-04,162,127,35,0.78395
SI,TIJ RIO,2023-01-05,162,133,29,0.82099
SI,TIJ RIO,2023-01-06,138,97,41,0.7029
SI,TIJ RIO,2023-01-07,127,92,35,0.72441
SI,TIJ RIO,2023-01-08,121,80,41,0.66116
SI,TIJ RIO,2023-01-09,136,91,45,0.66912
SI,TIJ RIO,2023-01-10,144,95,49,0.65972
SI,TIJ RIO,2023-01-11,96,64,32,0.66667
SI,TIJ RIO,2023-01-12,140,100,40,0.71429
SI,TIJ RIO,2023-01-13,135,97,38,0.71852
SI,TIJ RIO,2023-01-14,92,73,19,0.79348
SI,TIJ RIO,2023-01-15,103,63,40,0.61165
SI,TIJ RIO,2023-01-16,121,81,40,0.66942
SI,TIJ RIO,2023-01-17,159,86,73,0.54088
SI,TIJ RIO,2023-01-18,159,117,42,0.73585
SI,TIJ RIO,2023-01-19,166,118,48,0.71084
SI,TIJ RIO,2023-01-20,175,117,58,0.66857
SI,TIJ RIO,2023-01-21,161,102,59,0.63354
SI,TIJ RIO,2023-01-22,112,70,42,0.625
SI,TIJ RIO,2023-01-23,184,104,80,0.56522
SI,TIJ RIO,2023-01-24,225,126,99,0.56
SI,TIJ RIO,2023-01-25,155,85,70,0.54839
SI,TIJ RIO,2023-01-26,171,110,61,0.64327
SI,TIJ RIO,2023-01-27,175,111,64,0.63429
SI,TIJ RIO,2023-01-28,149,72,77,0.48322
SI,TIJ RIO,2023-01-29,101,64,37,0.63366
SI,TIJ RIO,2023-01-30,133,70,63,0.52632
SI,TIJ RIO,2023-01-31,126,68,58,0.53968
SI,TIJ RIO,2023-02-01,135,89,46,0.65926
SI,TIJ RIO,2023-02-02,94,69,25,0.73404
SI,TIJ RIO,2023-02-03,134,91,43,0.6791
SI,TIJ RIO,2023-02-04,127,65,62,0.51181
SI,TIJ RIO,2023-02-05,70,49,21,0.7
SI,TIJ RIO,2023-02-06,113,67,46,0.59292
SI,TIJ RIO,2023-02-07,122,64,58,0.52459
SI,TIJ RIO,2023-02-08,153,78,75,0.5098
SI,TIJ RIO,2023-02-09,182,85,97,0.46703
SI,TIJ RIO,2023-02-10,157,76,81,0.48408
SI,TIJ RIO,2023-02-11,123,66,57,0.53659
SI,TIJ RIO,2023-02-12,118,75,43,0.63559
SI,TIJ RIO,2023-02-13,174,77,97,0.44253
SI,TIJ RIO,2023-02-14,190,86,104,0.45263
SI,TIJ RIO,2023-02-15,189,81,108,0.42857
SI,TIJ RIO,2023-02-16,165,106,59,0.64242
SI,TIJ RIO,2023-02-17,174,117,57,0.67241
SI,TIJ RIO,2023-02-18,130,80,50,0.61538
SI,TIJ RIO,2023-02-19,93,51,42,0.54839
SI,TIJ RIO,2023-02-20,143,84,59,0.58741
SI,TIJ RIO,2023-02-21,117,74,43,0.63248
SI,TIJ RIO,2023-02-22,150,67,83,0.44667
SI,TIJ RIO,2023-02-23,151,69,82,0.45695
SI,TIJ RIO,2023-02-24,139,75,64,0.53957
SI,TIJ RIO,2023-02-25,120,57,63,0.475
SI,TIJ RIO,2023-02-26,108,61,47,0.56481
SI,TIJ RIO,2023-02-27,159,80,79,0.50314
SI,TIJ RIO,2023-02-28,122,54,68,0.44262
SI,TIJ RIO,2023-03-01,133,71,62,0.53383
SI,TIJ RIO,2023-03-02,143,66,77,0.46154
SI,TIJ RIO,2023-03-03,146,70,76,0.47945
SI,TIJ RIO,2023-03-04,136,75,61,0.55147
SI,TIJ RIO,2023-03-05,126,51,75,0.40476
SI,TIJ RIO,2023-03-06,170,72,98,0.42353
SI,TIJ RIO,2023-03-07,173,71,102,0.4104
SI,TIJ RIO,2023-03-08,163,94,69,0.57669
SI,TIJ RIO,2023-03-09,179,89,90,0.49721
SI,TIJ RIO,2023-03-10,154,76,78,0.49351
SI,TIJ RIO,2023-03-11,165,90,75,0.54545
SI,TIJ RIO,2023-03-12,128,62,66,0.48438
SI,TIJ RIO,2023-03-13,192,118,74,0.61458
SI,TIJ RIO,2023-03-14,195,108,87,0.55385
SI,TIJ RIO,2023-03-15,178,97,81,0.54494
SI,TIJ RIO,2023-03-16,189,107,82,0.56614
SI,TIJ RIO,2023-03-17,127,76,51,0.59843
SI,TIJ RIO,2023-03-18,151,107,44,0.70861
SI,TIJ RIO,2023-03-19,112,76,36,0.67857
SI,TIJ RIO,2023-03-20,131,93,38,0.70992
SI,TIJ RIO,2023-03-21,186,129,57,0.69355
SI,TIJ RIO,2023-03-22,158,114,44,0.72152
SI,TIJ RIO,2023-03-23,164,146,18,0.89024
SI,TIJ RIO,2023-03-24,147,129,18,0.87755
SI,TIJ RIO,2023-03-25,153,136,17,0.88889
SI,TIJ RIO,2023-03-26,125,109,16,0.872
SI,TIJ RIO,2023-03-27,158,137,21,0.86709
SI,TIJ RIO,2023-03-28,181,156,25,0.86188
SI,TIJ RIO,2023-03-29,183,151,32,0.82514
SI,TIJ RIO,2023-03-30,183,160,23,0.87432
SI,TIJ RIO,2023-03-31,150,130,20,0.86667
SI,TIJ RIO,2023-04-01,153,138,15,0.90196
SI,TIJ RIO,2023-04-02,139,123,16,0.88489
SI,TIJ RIO,2023-04-03,177,158,19,0.89266
SI,TIJ RIO,2023-04-04,193,166,27,0.8601
SI,TIJ RIO,2023-04-05,186,154,32,0.82796
SI,TIJ RIO,2023-04-06,179,157,22,0.87709
SI,TIJ RIO,2023-04-07,176,149,27,0.84659
SI,TIJ RIO,2023-04-08,144,136,8,0.94444
SI,TIJ RIO,2023-04-09,118,106,12,0.89831
SI,TIJ RIO,2023-04-10,171,149,22,0.87135
SI,TIJ RIO,2023-04-10,173,151,22,0.87283
SI,TIJ RIO,2023-04-11,162,141,21,0.87037
SI,TIJ TECATE,2023-01-01,22,8,14,0.36364
SI,TIJ TECATE,2023-01-02,258,190,68,0.73643
SI,TIJ TECATE,2023-01-03,212,151,61,0.71226
SI,TIJ TECATE,2023-01-04,220,134,86,0.60909
SI,TIJ TECATE,2023-01-05,234,120,114,0.51282
SI,TIJ TECATE,2023-01-06,241,147,94,0.60996
SI,TIJ TECATE,2023-01-07,237,132,105,0.55696
SI,TIJ TECATE,2023-01-08,234,132,102,0.5641
SI,TIJ TECATE,2023-01-09,232,126,106,0.5431
SI,TIJ TECATE,2023-01-10,261,130,131,0.49808
SI,TIJ TECATE,2023-01-11,274,117,157,0.42701
SI,TIJ TECATE,2023-01-12,248,103,145,0.41532
SI,TIJ TECATE,2023-01-13,229,106,123,0.46288
SI,TIJ TECATE,2023-01-14,196,112,84,0.57143
SI,TIJ TECATE,2023-01-15,207,98,109,0.47343
SI,TIJ TECATE,2023-01-16,214,132,82,0.61682
SI,TIJ TECATE,2023-01-17,192,120,72,0.625
SI,TIJ TECATE,2023-01-18,168,99,69,0.58929
SI,TIJ TECATE,2023-01-19,245,120,125,0.4898
SI,TIJ TECATE,2023-01-20,221,161,60,0.72851
SI,TIJ TECATE,2023-01-21,243,131,112,0.53909
SI,TIJ TECATE,2023-01-22,228,147,81,0.64474
SI,TIJ TECATE,2023-01-23,246,130,116,0.52846
SI,TIJ TECATE,2023-01-24,186,73,113,0.39247
SI,TIJ TECATE,2023-01-25,243,146,97,0.60082
SI,TIJ TECATE,2023-01-26,226,110,116,0.48673
SI,TIJ TECATE,2023-01-27,213,139,74,0.65258
SI,TIJ TECATE,2023-01-28,238,154,84,0.64706
SI,TIJ TECATE,2023-01-29,201,109,92,0.54229
SI,TIJ TECATE,2023-01-30,224,158,66,0.70536
SI,TIJ TECATE,2023-01-31,191,127,64,0.66492
SI,TIJ TECATE,2023-02-01,198,133,65,0.67172
SI,TIJ TECATE,2023-02-02,169,120,49,0.71006
SI,TIJ TECATE,2023-02-03,186,121,65,0.65054
SI,TIJ TECATE,2023-02-04,189,105,84,0.55556
SI,TIJ TECATE,2023-02-05,188,101,87,0.53723
SI,TIJ TECATE,2023-02-06,211,124,87,0.58768
SI,TIJ TECATE,2023-02-07,184,114,70,0.61957
SI,TIJ TECATE,2023-02-08,164,78,86,0.47561
SI,TIJ TECATE,2023-02-09,168,87,81,0.51786
SI,TIJ TECATE,2023-02-10,157,79,78,0.50318
SI,TIJ TECATE,2023-02-11,191,106,85,0.55497
SI,TIJ TECATE,2023-02-12,176,91,85,0.51705
SI,TIJ TECATE,2023-02-13,265,146,119,0.55094
SI,TIJ TECATE,2023-02-14,211,102,109,0.48341
SI,TIJ TECATE,2023-02-15,216,125,91,0.5787
SI,TIJ TECATE,2023-02-16,203,114,89,0.56158
SI,TIJ TECATE,2023-02-17,232,111,121,0.47845
SI,TIJ TECATE,2023-02-18,196,116,80,0.59184
SI,TIJ TECATE,2023-02-19,185,91,94,0.49189
SI,TIJ TECATE,2023-02-20,242,135,107,0.55785
SI,TIJ TECATE,2023-02-21,224,120,104,0.53571
SI,TIJ TECATE,2023-02-22,216,126,90,0.58333
SI,TIJ TECATE,2023-02-23,206,112,94,0.54369
SI,TIJ TECATE,2023-02-24,234,118,116,0.50427
SI,TIJ TECATE,2023-02-25,194,128,66,0.65979
SI,TIJ TECATE,2023-02-26,204,104,100,0.5098
SI,TIJ TECATE,2023-02-27,208,108,100,0.51923
SI,TIJ TECATE,2023-02-28,166,82,84,0.49398
SI,TIJ TECATE,2023-03-01,136,59,77,0.43382
SI,TIJ TECATE,2023-03-02,258,105,153,0.40698
SI,TIJ TECATE,2023-03-03,165,64,101,0.38788
SI,TIJ TECATE,2023-03-04,172,54,118,0.31395
SI,TIJ TECATE,2023-03-05,164,74,90,0.45122
SI,TIJ TECATE,2023-03-06,215,55,160,0.25581
SI,TIJ TECATE,2023-03-07,220,82,138,0.37273
SI,TIJ TECATE,2023-03-08,210,92,118,0.4381
SI,TIJ TECATE,2023-03-09,190,72,118,0.37895
SI,TIJ TECATE,2023-03-10,195,87,108,0.44615
SI,TIJ TECATE,2023-03-11,203,99,104,0.48768
SI,TIJ TECATE,2023-03-12,168,78,90,0.46429
SI,TIJ TECATE,2023-03-13,226,82,144,0.36283
SI,TIJ TECATE,2023-03-14,218,127,91,0.58257
SI,TIJ TECATE,2023-03-15,207,104,103,0.50242
SI,TIJ TECATE,2023-03-16,196,126,70,0.64286
SI,TIJ TECATE,2023-03-17,242,215,27,0.88843
SI,TIJ TECATE,2023-03-18,207,191,16,0.92271
SI,TIJ TECATE,2023-03-19,186,173,13,0.93011
SI,TIJ TECATE,2023-03-20,158,132,26,0.83544
SI,TIJ TECATE,2023-03-21,157,138,19,0.87898
SI,TIJ TECATE,2023-03-22,201,167,34,0.83085
SI,TIJ TECATE,2023-03-23,147,124,23,0.84354
SI,TIJ TECATE,2023-03-24,158,122,36,0.77215
SI,TIJ TECATE,2023-03-25,188,126,62,0.67021
SI,TIJ TECATE,2023-03-26,170,144,26,0.84706
SI,TIJ TECATE,2023-03-27,206,148,58,0.71845
SI,TIJ TECATE,2023-03-28,182,135,47,0.74176
SI,TIJ TECATE,2023-03-29,189,151,38,0.79894
SI,TIJ TECATE,2023-03-30,196,164,32,0.83673
SI,TIJ TECATE,2023-03-31,177,135,42,0.76271
SI,TIJ TECATE,2023-04-01,195,177,18,0.90769
SI,TIJ TECATE,2023-04-02,168,139,29,0.82738
SI,TIJ TECATE,2023-04-03,180,134,46,0.74444
SI,TIJ TECATE,2023-04-04,230,172,58,0.74783
SI,TIJ TECATE,2023-04-05,231,192,39,0.83117
SI,TIJ TECATE,2023-04-06,243,200,43,0.82305
SI,TIJ TECATE,2023-04-07,231,194,37,0.83983
SI,TIJ TECATE,2023-04-08,188,164,24,0.87234
SI,TIJ TECATE,2023-04-09,201,157,44,0.78109
SI,TIJ TECATE,2023-04-10,208,186,22,0.89423
SI,TIJ TECATE,2023-04-11,221,194,27,0.87783
SI,TLALNEPANTLA,2023-01-01,29,29,0,1
SI,TLALNEPANTLA,2023-01-02,105,102,3,0.97143
SI,TLALNEPANTLA,2023-01-03,118,113,5,0.95763
SI,TLALNEPANTLA,2023-01-04,105,102,3,0.97143
SI,TLALNEPANTLA,2023-01-05,120,112,8,0.93333
SI,TLALNEPANTLA,2023-01-06,132,123,9,0.93182
SI,TLALNEPANTLA,2023-01-07,139,129,10,0.92806
SI,TLALNEPANTLA,2023-01-08,97,89,8,0.91753
SI,TLALNEPANTLA,2023-01-09,129,119,10,0.92248
SI,TLALNEPANTLA,2023-01-10,131,121,10,0.92366
SI,TLALNEPANTLA,2023-01-11,107,105,2,0.98131
SI,TLALNEPANTLA,2023-01-12,105,102,3,0.97143
SI,TLALNEPANTLA,2023-01-13,122,117,5,0.95902
SI,TLALNEPANTLA,2023-01-14,115,109,6,0.94783
SI,TLALNEPANTLA,2023-01-15,133,127,6,0.95489
SI,TLALNEPANTLA,2023-01-16,117,113,4,0.96581
SI,TLALNEPANTLA,2023-01-17,123,121,2,0.98374
SI,TLALNEPANTLA,2023-01-18,134,132,2,0.98507
SI,TLALNEPANTLA,2023-01-19,98,96,2,0.97959
SI,TLALNEPANTLA,2023-01-20,86,85,1,0.98837
SI,TLALNEPANTLA,2023-01-21,119,114,5,0.95798
SI,TLALNEPANTLA,2023-01-22,118,109,9,0.92373
SI,TLALNEPANTLA,2023-01-23,125,120,5,0.96
SI,TLALNEPANTLA,2023-01-24,135,133,2,0.98519
SI,TLALNEPANTLA,2023-01-25,142,136,6,0.95775
SI,TLALNEPANTLA,2023-01-26,132,128,4,0.9697
SI,TLALNEPANTLA,2023-01-27,124,122,2,0.98387
SI,TLALNEPANTLA,2023-01-28,134,126,8,0.9403
SI,TLALNEPANTLA,2023-01-29,139,128,11,0.92086
SI,TLALNEPANTLA,2023-01-30,163,155,8,0.95092
SI,TLALNEPANTLA,2023-01-31,139,128,11,0.92086
SI,TLALNEPANTLA,2023-02-01,115,107,8,0.93043
SI,TLALNEPANTLA,2023-02-02,137,130,7,0.94891
SI,TLALNEPANTLA,2023-02-03,145,137,8,0.94483
SI,TLALNEPANTLA,2023-02-04,125,119,6,0.952
SI,TLALNEPANTLA,2023-02-05,108,98,10,0.90741
SI,TLALNEPANTLA,2023-02-06,145,138,7,0.95172
SI,TLALNEPANTLA,2023-02-07,147,140,7,0.95238
SI,TLALNEPANTLA,2023-02-08,149,139,10,0.93289
SI,TLALNEPANTLA,2023-02-09,133,131,2,0.98496
SI,TLALNEPANTLA,2023-02-10,136,127,9,0.93382
SI,TLALNEPANTLA,2023-02-11,134,129,5,0.96269
SI,TLALNEPANTLA,2023-02-12,121,112,9,0.92562
SI,TLALNEPANTLA,2023-02-13,105,96,9,0.91429
SI,TLALNEPANTLA,2023-02-14,125,109,16,0.872
SI,TLALNEPANTLA,2023-02-15,126,114,12,0.90476
SI,TLALNEPANTLA,2023-02-16,119,103,16,0.86555
SI,TLALNEPANTLA,2023-02-17,113,107,6,0.9469
SI,TLALNEPANTLA,2023-02-18,109,103,6,0.94495
SI,TLALNEPANTLA,2023-02-19,110,104,6,0.94545
SI,TLALNEPANTLA,2023-02-20,112,108,4,0.96429
SI,TLALNEPANTLA,2023-02-21,111,110,1,0.99099
SI,TLALNEPANTLA,2023-02-22,101,99,2,0.9802
SI,TLALNEPANTLA,2023-02-23,110,107,3,0.97273
SI,TLALNEPANTLA,2023-02-24,133,128,5,0.96241
SI,TLALNEPANTLA,2023-02-25,108,105,3,0.97222
SI,TLALNEPANTLA,2023-02-26,114,111,3,0.97368
SI,TLALNEPANTLA,2023-02-27,114,101,13,0.88596
SI,TLALNEPANTLA,2023-02-28,120,111,9,0.925
SI,TLALNEPANTLA,2023-03-01,97,92,5,0.94845
SI,TLALNEPANTLA,2023-03-02,87,84,3,0.96552
SI,TLALNEPANTLA,2023-03-03,108,105,3,0.97222
