PLAZA,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
LA LAGUNA,2022-12-26,3,19,9,20,7
LA LAGUNA,2022-12-27,6,12,14,27,8
LA LAGUNA,2022-12-28,10,15,15,33,11
LA LAGUNA,2022-12-29,9,22,22,32,16
LA LAGUNA,2022-12-30,6,33,15,43,25
LA LAGUNA,2022-12-31,8,28,20,34,32
LA LAGUNA,2023-01-01,9,11,14,25,24
LA LAGUNA,2023-01-02,13,14,22,20,18
LA LAGUNA,2023-01-03,19,21,17,37,20
LA LAGUNA,2023-01-04,24,27,20,26,18
LA LAGUNA,2023-01-05,17,21,22,24,12
LA LAGUNA,2023-01-06,15,17,19,28,17
LA LAGUNA,2023-01-07,13,35,21,35,30
LA LAGUNA,2023-01-08,17,23,19,33,17
LA LAGUNA,2023-01-09,9,23,11,24,17
LA LAGUNA,2023-01-10,20,26,20,47,36
LA LAGUNA,2023-01-11,19,23,17,50,25
LA LAGUNA,2023-01-12,21,27,23,43,16
LA LAGUNA,2023-01-13,15,35,20,25,20
LA LAGUNA,2023-01-14,20,59,24,44,25
LA LAGUNA,2023-01-15,26,60,22,42,31
LA LAGUNA,2023-01-16,19,65,28,35,29
LA LAGUNA,2023-01-17,19,51,31,41,28
LA LAGUNA,2023-01-18,23,51,32,23,41
LA LAGUNA,2023-01-19,20,56,36,51,30
LA LAGUNA,2023-01-20,26,61,30,67,25
LA LAGUNA,2023-01-21,27,49,23,58,28
LA LAGUNA,2023-01-22,14,15,15,41,22
LA LAGUNA,2023-01-23,6,6,12,20,10
LA LAGUNA,2023-01-24,18,17,18,42,4
LA LAGUNA,2023-01-25,14,23,19,25,8
LA LAGUNA,2023-01-26,20,30,31,30,21
LA LAGUNA,2023-01-27,19,35,25,44,24
LA LAGUNA,2023-01-28,26,32,14,37,20
LA LAGUNA,2023-01-29,16,26,19,41,23
LA LAGUNA,2023-01-30,16,23,9,23,22
LA LAGUNA,2023-01-31,16,17,24,33,24
LA LAGUNA,2023-02-01,16,19,33,49,16
LA LAGUNA,2023-02-02,17,35,18,45,24
LA LAGUNA,2023-02-03,15,35,23,31,12
LA LAGUNA,2023-02-04,16,25,13,29,5
LA LAGUNA,2023-02-05,16,19,19,38,12
LA LAGUNA,2023-02-06,13,12,15,27,1
LA LAGUNA,2023-02-07,12,12,11,19,3
LA LAGUNA,2023-02-08,14,12,19,22,8
LA LAGUNA,2023-02-09,21,17,13,25,14
LA LAGUNA,2023-02-10,23,17,18,29,36
LA LAGUNA,2023-02-11,18,25,30,56,36
LA LAGUNA,2023-02-12,15,24,15,36,26
LA LAGUNA,2023-02-13,12,26,24,19,12
LA LAGUNA,2023-02-14,17,35,25,37,27
LA LAGUNA,2023-02-15,17,24,35,36,15
LA LAGUNA,2023-02-16,15,31,23,43,17
LA LAGUNA,2023-02-17,14,28,27,50,13
LA LAGUNA,2023-02-18,10,26,29,53,12
LA LAGUNA,2023-02-19,10,25,22,34,9
LA LAGUNA,2023-02-20,12,22,16,23,8
LA LAGUNA,2023-02-21,14,17,21,38,17
LA LAGUNA,2023-02-22,11,26,24,35,28
LA LAGUNA,2023-02-23,18,36,54,55,14
LA LAGUNA,2023-02-24,23,39,35,54,25
LA LAGUNA,2023-02-25,16,29,31,59,33
LA LAGUNA,2023-02-26,23,45,28,37,25
LA LAGUNA,2023-02-27,24,32,13,26,22
LA LAGUNA,2023-02-28,21,33,25,35,27
LA LAGUNA,2023-03-01,18,27,33,46,16
LA LAGUNA,2023-03-02,24,27,19,52,14
LA LAGUNA,2023-03-03,24,31,39,57,31
LA LAGUNA,2023-03-04,32,40,40,39,32
LA LAGUNA,2023-03-05,26,42,12,31,22
LA LAGUNA,2023-03-06,15,41,21,27,32
LA LAGUNA,2023-03-07,23,28,26,48,15
LA LAGUNA,2023-03-08,24,29,17,58,42
LA LAGUNA,2023-03-09,29,62,50,41,44
LA LAGUNA,2023-03-10,44,93,36,51,71
LA LAGUNA,2023-03-11,35,54,43,61,67
LA LAGUNA,2023-03-12,32,59,54,37,53
LA LAGUNA,2023-03-13,27,63,30,28,22
LA LAGUNA,2023-03-14,25,65,37,45,29
LA LAGUNA,2023-03-15,25,48,33,40,32
LA LAGUNA,2023-03-16,24,47,38,48,40
LA LAGUNA,2023-03-17,26,40,36,81,51
LA LAGUNA,2023-03-18,34,53,37,83,41
LA LAGUNA,2023-03-19,34,77,32,69,47
LA LAGUNA,2023-03-20,34,82,28,52,59
LA LAGUNA,2023-03-21,32,84,26,56,60
LA LAGUNA,2023-03-22,29,77,36,57,65
LA LAGUNA,2023-03-23,27,57,32,78,69
LA LAGUNA,2023-03-24,25,51,46,73,57
LA LAGUNA,2023-03-25,24,30,33,77,39
LA LAGUNA,2023-03-26,24,50,24,75,16
LA LAGUNA,2023-03-27,23,47,19,49,22
LA LAGUNA,2023-03-28,19,42,27,36,10
LA LAGUNA,2023-03-29,21,33,28,40,7
LA LAGUNA,2023-03-30,22,31,33,57,15
LA LAGUNA,2023-03-31,25,32,34,86,28
LA LAGUNA,2023-04-01,33,41,34,92,40
LA LAGUNA,2023-04-02,47,48,33,86,75
LA LAGUNA,2023-04-03,40,50,39,55,78
LA LAGUNA,2023-04-04,31,59,25,65,60
LA LAGUNA,2023-04-05,29,54,30,51,43
LA LAGUNA,2023-04-06,22,61,34,63,37
LA LAGUNA,2023-04-07,17,48,22,63,21
LA LAGUNA,2023-04-08,14,20,19,50,6
LA LAGUNA,2023-04-09,12,16,20,45,13
LA LAGUNA,2023-04-10,6,7,11,32,3
LA LAGUNA,2023-04-11,18,58,18,51,15
LA LAGUNA,2023-04-12,20,44,30,50,16
LA LAGUNA,2023-04-13,17,39,22,51,10
LA LAGUNA,2023-04-14,20,20,18,60,13
LA LAGUNA,2023-04-15,15,17,46,127,13
LEON,2022-03-01,65,102,45,166,61
LEON,2022-03-02,64,92,35,139,50
LEON,2022-03-03,64,92,44,142,65
LEON,2022-03-04,63,73,41,141,62
LEON,2022-03-05,48,62,23,136,66
LEON,2022-03-06,31,33,35,135,33
LEON,2022-03-07,33,29,20,104,47
LEON,2022-03-08,27,48,38,97,48
LEON,2022-03-09,26,61,39,149,57
LEON,2022-03-10,30,65,47,129,51
LEON,2022-03-11,39,61,40,161,39
LEON,2022-03-12,36,54,37,182,40
LEON,2022-03-13,34,58,17,111,32
LEON,2022-03-14,18,37,22,88,35
LEON,2022-03-15,26,28,28,102,27
LEON,2022-03-16,28,54,36,118,41
LEON,2022-03-17,33,70,44,133,71
LEON,2022-03-18,46,77,50,146,67
LEON,2022-03-19,60,62,40,157,76
LEON,2022-03-20,49,41,21,115,57
LEON,2022-03-21,38,14,17,109,55
LEON,2022-03-22,35,17,25,86,43
LEON,2022-03-23,35,42,25,116,53
LEON,2022-03-24,32,68,67,104,67
LEON,2022-03-25,45,87,45,144,78
LEON,2022-03-26,56,85,62,163,95
LEON,2022-03-27,54,78,38,149,83
LEON,2022-03-28,58,74,18,106,83
LEON,2022-03-29,57,85,43,131,78
LEON,2022-03-30,52,98,43,151,80
LEON,2022-03-31,56,124,49,159,81
LEON,2022-04-01,66,135,38,107,78
LEON,2022-04-02,53,96,69,110,78
LEON,2022-04-03,48,76,14,106,83
LEON,2022-04-04,34,53,15,72,70
LEON,2022-04-05,31,53,40,104,50
LEON,2022-04-06,32,45,40,120,63
LEON,2022-04-07,28,58,59,125,79
LEON,2022-04-08,31,62,51,148,85
LEON,2022-04-09,38,86,42,160,78
LEON,2022-04-10,35,91,34,134,75
LEON,2022-04-11,26,87,25,85,43
LEON,2022-04-12,30,123,56,126,37
LEON,2022-04-13,45,132,71,141,46
LEON,2022-04-14,47,155,57,169,53
LEON,2022-04-15,38,164,43,124,65
LEON,2022-04-16,37,107,31,107,48
LEON,2022-04-17,25,103,32,86,39
LEON,2022-04-18,33,107,25,109,32
LEON,2022-04-19,33,170,45,130,41
LEON,2022-04-20,36,176,87,159,53
LEON,2022-04-21,38,219,85,158,69
LEON,2022-04-22,49,212,85,152,73
LEON,2022-04-23,52,198,79,121,77
LEON,2022-04-24,33,152,50,132,64
LEON,2022-04-25,35,140,51,89,90
LEON,2022-04-26,43,145,80,168,89
LEON,2022-04-27,49,160,87,194,87
LEON,2022-04-28,57,158,108,191,72
LEON,2022-04-29,67,219,121,242,65
LEON,2022-04-30,84,335,168,252,91
LEON,2022-05-01,93,396,116,142,111
LEON,2022-05-02,92,414,77,118,127
LEON,2022-05-03,85,382,120,117,124
LEON,2022-05-04,80,370,135,126,134
LEON,2022-05-05,71,373,141,119,135
LEON,2022-05-06,72,380,82,133,144
LEON,2022-05-07,64,368,78,134,152
LEON,2022-05-08,45,315,42,102,124
LEON,2022-05-09,42,264,59,85,109
LEON,2022-05-10,40,231,69,110,97
LEON,2022-05-11,42,269,52,103,79
LEON,2022-05-12,27,352,60,156,77
LEON,2022-05-13,42,330,60,185,97
LEON,2022-05-14,48,308,65,170,119
LEON,2022-05-15,44,257,51,186,117
LEON,2022-05-16,49,249,57,151,140
LEON,2022-05-17,49,286,107,152,155
LEON,2022-05-18,50,316,69,193,149
LEON,2022-05-19,58,367,111,185,148
LEON,2022-05-20,73,360,114,181,162
LEON,2022-05-21,71,281,67,190,161
LEON,2022-05-22,65,178,38,134,148
LEON,2022-05-23,50,126,57,112,152
LEON,2022-05-24,40,103,85,146,147
LEON,2022-05-25,44,91,64,161,135
LEON,2022-05-26,34,106,81,164,129
LEON,2022-05-27,37,92,81,183,124
LEON,2022-05-28,57,81,84,170,126
LEON,2022-05-29,55,89,85,165,129
LEON,2022-05-30,48,80,74,172,133
LEON,2022-05-31,60,85,109,169,179
LEON,2022-06-01,65,110,88,159,185
LEON,2022-06-02,62,135,93,119,190
LEON,2022-06-03,62,146,110,124,177
LEON,2022-06-04,57,108,98,133,168
LEON,2022-06-05,42,64,54,98,143
LEON,2022-06-06,32,77,97,105,150
LEON,2022-06-07,38,62,110,114,154
LEON,2022-06-08,41,75,122,117,150
LEON,2022-06-09,43,82,131,96,133
LEON,2022-06-10,35,79,114,114,126
LEON,2022-06-11,44,48,80,125,99
LEON,2022-06-12,27,30,56,114,69
LEON,2022-06-13,23,23,51,79,51
LEON,2022-06-14,24,40,56,96,38
LEON,2022-06-15,32,58,58,113,36
LEON,2022-06-16,39,53,51,117,36
LEON,2022-06-17,42,37,61,121,46
LEON,2022-06-18,32,36,57,126,28
LEON,2022-06-19,27,21,37,114,24
LEON,2022-06-20,22,17,41,97,9
LEON,2022-06-21,24,37,71,101,41
LEON,2022-06-22,24,27,53,113,39
LEON,2022-06-23,15,27,41,115,24
LEON,2022-06-24,25,31,40,128,21
LEON,2022-06-25,30,25,60,122,49
LEON,2022-06-26,26,14,34,94,32
LEON,2022-06-27,24,17,43,87,29
LEON,2022-06-28,28,28,82,118,34
LEON,2022-06-29,45,59,87,164,46
LEON,2022-06-30,58,67,81,179,45
LEON,2022-07-01,65,106,84,125,54
LEON,2022-07-02,59,102,77,110,58
LEON,2022-07-03,37,62,56,122,42
LEON,2022-07-04,39,51,53,99,67
LEON,2022-07-05,49,41,63,108,52
LEON,2022-07-06,33,28,50,106,36
LEON,2022-07-07,29,59,73,130,48
LEON,2022-07-08,38,79,66,139,56
LEON,2022-07-09,41,77,83,141,59
LEON,2022-07-10,32,65,66,127,63
LEON,2022-07-11,33,59,45,106,73
LEON,2022-07-12,34,69,88,112,59
LEON,2022-07-13,45,80,83,153,51
LEON,2022-07-14,52,117,120,179,43
LEON,2022-07-15,55,125,126,203,45
LEON,2022-07-16,56,146,133,182,42
LEON,2022-07-17,55,141,62,152,29
LEON,2022-07-18,46,121,64,117,61
LEON,2022-07-19,41,96,87,136,66
LEON,2022-07-20,44,103,72,156,73
LEON,2022-07-21,48,141,87,171,69
LEON,2022-07-22,53,151,91,192,63
LEON,2022-07-23,52,139,89,189,64
LEON,2022-07-24,37,83,31,148,36
LEON,2022-07-25,26,46,44,113,46
LEON,2022-07-26,39,62,53,124,50
LEON,2022-07-27,47,44,45,149,57
LEON,2022-07-28,48,54,75,157,65
LEON,2022-07-29,55,87,79,181,59
LEON,2022-07-30,49,98,81,191,50
LEON,2022-07-31,49,77,64,136,64
LEON,2022-08-01,44,79,52,67,64
LEON,2022-08-02,46,72,86,91,63
LEON,2022-08-03,32,52,61,85,41
LEON,2022-08-04,37,92,66,124,36
LEON,2022-08-05,38,132,57,127,70
LEON,2022-08-06,34,119,63,129,65
LEON,2022-08-07,34,79,60,111,54
LEON,2022-08-08,31,74,53,90,63
LEON,2022-08-09,55,146,83,119,67
LEON,2022-08-10,59,157,105,144,103
LEON,2022-08-11,60,271,103,160,111
LEON,2022-08-12,57,290,83,179,126
LEON,2022-08-13,50,259,76,187,112
LEON,2022-08-14,46,237,37,135,120
LEON,2022-08-15,41,201,71,104,128
LEON,2022-08-16,54,149,69,156,124
LEON,2022-08-17,60,158,87,227,103
LEON,2022-08-18,64,213,105,224,94
LEON,2022-08-19,71,205,102,228,68
LEON,2022-08-20,72,195,119,216,59
LEON,2022-08-21,64,183,80,164,47
LEON,2022-08-22,53,196,78,105,52
LEON,2022-08-23,63,202,92,127,53
LEON,2022-08-24,63,202,70,136,59
LEON,2022-08-25,61,225,125,141,70
LEON,2022-08-26,63,238,130,174,61
LEON,2022-08-27,63,209,113,183,47
LEON,2022-08-28,50,189,79,138,44
LEON,2022-08-29,53,184,52,139,45
LEON,2022-08-30,75,202,84,129,55
LEON,2022-08-31,80,210,112,145,63
LEON,2022-09-01,71,196,107,161,86
LEON,2022-09-02,75,201,124,163,90
LEON,2022-09-03,82,205,115,162,72
LEON,2022-09-04,78,183,69,101,64
LEON,2022-09-05,65,168,74,90,69
LEON,2022-09-06,56,128,87,111,74
LEON,2022-09-07,49,109,102,114,80
LEON,2022-09-08,53,125,95,139,102
LEON,2022-09-09,54,141,119,109,98
LEON,2022-09-10,54,141,116,146,59
LEON,2022-09-11,63,158,102,98,52
LEON,2022-09-12,69,146,105,74,54
LEON,2022-09-13,62,155,86,103,58
LEON,2022-09-14,68,145,85,115,70
LEON,2022-09-15,58,120,71,133,67
LEON,2022-09-16,55,101,46,113,50
LEON,2022-09-17,50,63,30,83,76
LEON,2022-09-18,33,55,36,75,55
LEON,2022-09-19,26,41,29,63,46
LEON,2022-09-20,42,49,55,87,45
LEON,2022-09-21,41,58,84,90,45
LEON,2022-09-22,38,73,60,88,58
LEON,2022-09-23,34,74,82,105,50
LEON,2022-09-24,39,139,81,127,54
LEON,2022-09-25,47,161,58,93,54
LEON,2022-09-26,36,151,56,74,60
LEON,2022-09-27,51,126,75,116,73
LEON,2022-09-28,53,98,59,124,80
LEON,2022-09-29,47,107,63,134,66
LEON,2022-09-30,51,93,48,154,66
LEON,2022-10-01,69,104,83,150,58
LEON,2022-10-02,58,102,49,80,43
LEON,2022-10-03,42,69,49,79,36
LEON,2022-10-04,48,73,60,104,28
LEON,2022-10-05,51,89,87,105,55
LEON,2022-10-06,54,106,82,92,48
LEON,2022-10-07,42,96,75,91,36
LEON,2022-10-08,42,87,55,88,44
LEON,2022-10-09,35,65,44,59,36
LEON,2022-10-10,30,63,57,48,28
LEON,2022-10-11,41,62,55,63,45
LEON,2022-10-12,32,78,91,83,41
LEON,2022-10-13,29,118,93,84,75
LEON,2022-10-14,31,177,82,122,89
LEON,2022-10-15,34,271,103,106,132
LEON,2022-10-16,29,298,105,106,118
LEON,2022-10-17,33,344,89,86,131
LEON,2022-10-18,32,426,105,122,138
LEON,2022-10-19,44,443,99,103,149
LEON,2022-10-20,45,306,105,126,137
LEON,2022-10-21,49,261,88,113,159
LEON,2022-10-22,53,228,81,132,160
LEON,2022-10-23,45,167,62,90,138
LEON,2022-10-24,44,132,41,67,140
LEON,2022-10-25,38,100,60,90,105
LEON,2022-10-26,38,73,63,112,92
LEON,2022-10-27,38,88,48,103,92
LEON,2022-10-28,36,147,49,101,108
LEON,2022-10-29,47,112,48,117,117
LEON,2022-10-30,42,115,56,60,98
LEON,2022-10-31,48,96,43,67,133
LEON,2022-11-01,44,66,64,61,103
LEON,2022-11-02,48,55,48,66,89
LEON,2022-11-03,25,69,29,55,124
LEON,2022-11-04,27,57,46,63,141
LEON,2022-11-05,28,48,30,73,119
LEON,2022-11-06,23,31,22,48,105
LEON,2022-11-07,23,30,32,42,64
LEON,2022-11-08,33,38,43,54,62
LEON,2022-11-09,20,59,61,83,66
LEON,2022-11-10,25,71,52,86,103
LEON,2022-11-11,28,72,111,96,89
LEON,2022-11-12,25,77,83,101,117
LEON,2022-11-13,18,80,34,89,86
LEON,2022-11-14,27,58,36,59,58
LEON,2022-11-15,27,67,56,91,64
LEON,2022-11-16,40,109,64,103,63
LEON,2022-11-17,40,108,66,116,59
LEON,2022-11-18,51,172,94,107,68
LEON,2022-11-19,55,170,83,113,70
LEON,2022-11-20,31,147,49,100,60
LEON,2022-11-21,32,158,53,87,61
LEON,2022-11-22,34,145,70,85,50
LEON,2022-11-23,40,147,98,108,63
LEON,2022-11-24,41,309,81,115,66
LEON,2022-11-25,43,264,93,115,59
LEON,2022-11-26,43,211,88,148,58
LEON,2022-11-27,29,163,58,110,25
LEON,2022-11-28,23,124,52,81,23
LEON,2022-11-29,41,88,85,101,43
LEON,2022-11-30,44,83,57,103,52
LEON,2022-12-01,41,73,52,90,37
LEON,2022-12-02,38,135,72,84,39
LEON,2022-12-03,34,134,169,108,57
LEON,2022-12-04,33,86,71,88,40
LEON,2022-12-05,32,76,56,62,38
LEON,2022-12-06,30,94,86,99,47
LEON,2022-12-07,32,79,91,104,59
LEON,2022-12-08,41,77,110,110,64
LEON,2022-12-09,30,128,103,114,69
LEON,2022-12-10,33,107,86,101,37
LEON,2022-12-11,31,90,62,81,58
LEON,2022-12-12,29,75,47,56,44
LEON,2022-12-13,29,77,59,71,67
LEON,2022-12-14,36,65,58,98,86
LEON,2022-12-15,34,72,74,95,79
LEON,2022-12-16,42,85,136,94,79
LEON,2022-12-17,42,102,76,107,69
LEON,2022-12-18,37,94,71,92,39
LEON,2022-12-19,29,78,53,75,37
LEON,2022-12-20,34,75,71,102,53
LEON,2022-12-21,28,63,60,100,52
LEON,2022-12-22,28,66,55,89,39
LEON,2022-12-23,26,62,82,104,39
LEON,2022-12-24,20,46,74,103,44
LEON,2022-12-25,16,25,34,62,25
LEON,2022-12-26,17,26,27,59,29
LEON,2022-12-27,27,45,58,93,34
LEON,2022-12-28,37,45,70,89,45
LEON,2022-12-29,41,52,63,90,60
LEON,2022-12-30,33,59,68,92,56
LEON,2022-12-31,32,102,57,97,69
LEON,2023-01-01,23,45,12,39,54
LEON,2023-01-02,21,41,35,40,48
LEON,2023-01-03,19,58,44,75,54
LEON,2023-01-04,22,69,62,96,60
LEON,2023-01-05,35,71,65,81,72
LEON,2023-01-06,31,55,54,86,57
LEON,2023-01-07,29,100,76,86,64
LEON,2023-01-08,24,56,68,70,50
LEON,2023-01-09,23,36,45,69,53
LEON,2023-01-10,37,50,71,92,84
LEON,2023-01-11,33,58,73,97,70
LEON,2023-01-12,51,67,77,126,74
LEON,2023-01-13,57,74,54,154,69
LEON,2023-01-14,56,95,97,163,79
LEON,2023-01-15,60,105,69,143,74
LEON,2023-01-16,44,100,29,98,82
LEON,2023-01-17,56,115,81,115,99
LEON,2023-01-18,71,99,83,126,94
LEON,2023-01-19,62,114,99,146,84
LEON,2023-01-20,63,146,110,150,86
LEON,2023-01-21,77,162,144,192,87
LEON,2023-01-22,89,155,71,186,84
LEON,2023-01-23,68,142,59,163,79
LEON,2023-01-24,84,164,109,163,70
LEON,2023-01-25,87,174,103,153,72
LEON,2023-01-26,88,185,96,156,77
LEON,2023-01-27,98,189,77,203,77
LEON,2023-01-28,92,174,82,188,56
LEON,2023-01-29,91,159,69,119,89
LEON,2023-01-30,86,169,53,109,98
LEON,2023-01-31,98,160,76,144,119
LEON,2023-02-01,89,148,99,114,82
LEON,2023-02-02,79,137,67,121,94
LEON,2023-02-03,79,119,69,140,88
LEON,2023-02-04,74,142,67,133,77
LEON,2023-02-05,57,103,56,147,73
LEON,2023-02-06,61,113,46,122,63
LEON,2023-02-07,54,93,42,98,71
LEON,2023-02-08,78,91,71,126,75
LEON,2023-02-09,78,72,83,129,52
LEON,2023-02-10,58,71,64,128,84
LEON,2023-02-11,58,67,73,152,84
LEON,2023-02-12,50,37,66,96,54
LEON,2023-02-13,50,36,37,92,51
LEON,2023-02-14,49,33,64,103,51
LEON,2023-02-15,45,37,76,109,54
LEON,2023-02-16,35,31,76,103,42
LEON,2023-02-17,46,36,70,112,43
LEON,2023-02-18,46,25,77,132,24
LEON,2023-02-19,45,25,48,92,19
LEON,2023-02-20,38,19,46,82,21
LEON,2023-02-21,41,27,56,93,45
LEON,2023-02-22,56,36,67,106,54
LEON,2023-02-23,56,45,89,118,43
LEON,2023-02-24,57,40,67,111,44
LEON,2023-02-25,65,37,93,134,47
LEON,2023-02-26,57,39,33,111,41
LEON,2023-02-27,52,44,53,83,34
LEON,2023-02-28,64,61,99,106,55
LEON,2023-03-01,67,66,100,97,63
LEON,2023-03-02,75,61,102,127,100
LEON,2023-03-03,72,68,107,137,80
LEON,2023-03-04,73,87,112,127,89
LEON,2023-03-05,67,78,90,107,57
LEON,2023-03-06,71,76,67,75,54
LEON,2023-03-07,78,78,86,111,51
LEON,2023-03-08,95,85,86,96,81
LEON,2023-03-09,96,85,111,104,93
LEON,2023-03-10,93,79,82,104,112
LEON,2023-03-11,93,58,94,109,91
LEON,2023-03-12,74,36,68,100,92
LEON,2023-03-13,73,32,45,99,101
LEON,2023-03-14,81,39,86,113,96
LEON,2023-03-15,77,55,104,126,121
LEON,2023-03-16,75,65,95,112,134
LEON,2023-03-17,78,56,72,162,154
LEON,2023-03-18,85,82,102,206,189
LEON,2023-03-19,77,69,68,160,172
LEON,2023-03-20,80,71,51,137,169
LEON,2023-03-21,83,78,55,136,161
LEON,2023-03-22,86,47,78,149,149
LEON,2023-03-23,77,56,55,160,156
LEON,2023-03-24,78,36,74,144,148
LEON,2023-03-25,70,32,79,147,103
LEON,2023-03-26,53,19,47,112,62
LEON,2023-03-27,50,29,37,111,63
LEON,2023-03-28,53,45,90,123,29
LEON,2023-03-29,42,64,82,112,45
LEON,2023-03-30,45,59,73,135,40
LEON,2023-03-31,59,64,71,157,31
LEON,2023-04-01,64,77,72,153,37
LEON,2023-04-02,61,74,69,102,69
LEON,2023-04-03,66,79,46,85,86
LEON,2023-04-04,76,84,84,117,86
LEON,2023-04-05,80,96,72,89,87
LEON,2023-04-06,74,73,66,77,106
LEON,2023-04-07,68,51,40,81,89
LEON,2023-04-08,57,36,35,70,41
LEON,2023-04-09,34,14,31,62,20
LEON,2023-04-10,31,20,22,65,25
LEON,2023-04-11,46,30,57,84,25
LEON,2023-04-12,44,35,55,94,28
LEON,2023-04-13,43,36,85,80,33
LEON,2023-04-14,48,48,75,103,30
LEON,2023-04-15,43,52,70,109,60
MATAMOROS,2022-04-30,NA,NA,NA,10,NA
MATAMOROS,2022-05-01,NA,NA,NA,20,NA
MATAMOROS,2022-05-02,NA,NA,NA,22,NA
MATAMOROS,2022-05-03,NA,2,NA,34,NA
MATAMOROS,2022-05-04,NA,1,NA,29,NA
MATAMOROS,2022-05-05,NA,NA,NA,28,NA
MATAMOROS,2022-05-06,1,1,NA,49,NA
MATAMOROS,2022-05-07,1,1,1,50,NA
MATAMOROS,2022-05-08,1,2,NA,35,NA
MATAMOROS,2022-05-09,1,1,NA,22,NA
MATAMOROS,2022-05-10,1,1,NA,39,NA
MATAMOROS,2022-05-11,NA,2,NA,21,NA
MATAMOROS,2022-05-12,NA,1,NA,29,NA
MATAMOROS,2022-05-13,NA,NA,NA,37,NA
MATAMOROS,2022-05-14,NA,NA,NA,135,NA
MATAMOROS,2022-05-15,NA,1,NA,143,NA
MATAMOROS,2022-05-16,NA,1,1,135,NA
MATAMOROS,2022-05-17,NA,1,1,175,NA
MATAMOROS,2022-05-18,NA,NA,1,183,NA
MATAMOROS,2022-05-19,NA,NA,NA,235,NA
MATAMOROS,2022-05-20,NA,NA,NA,237,NA
MATAMOROS,2022-05-21,NA,NA,1,232,NA
MATAMOROS,2022-05-22,NA,NA,NA,249,NA
MATAMOROS,2022-05-23,NA,NA,2,189,NA
MATAMOROS,2022-05-24,NA,NA,NA,190,NA
MATAMOROS,2022-05-25,NA,1,5,211,NA
MATAMOROS,2022-05-26,NA,1,NA,255,NA
MATAMOROS,2022-05-27,NA,1,NA,215,NA
MATAMOROS,2022-05-28,NA,1,NA,208,NA
MATAMOROS,2022-05-29,NA,2,1,207,NA
MATAMOROS,2022-05-30,NA,3,1,173,NA
MATAMOROS,2022-05-31,NA,2,2,151,NA
MATAMOROS,2022-06-01,NA,3,2,213,NA
MATAMOROS,2022-06-02,1,NA,1,188,NA
MATAMOROS,2022-06-03,1,NA,1,189,NA
MATAMOROS,2022-06-04,1,NA,NA,195,NA
MATAMOROS,2022-06-05,NA,2,2,165,NA
MATAMOROS,2022-06-06,1,NA,NA,144,NA
MATAMOROS,2022-06-07,NA,2,2,228,NA
MATAMOROS,2022-06-08,NA,NA,4,297,NA
MATAMOROS,2022-06-09,NA,NA,1,289,NA
MATAMOROS,2022-06-10,NA,NA,1,290,NA
MATAMOROS,2022-06-11,1,1,NA,256,1
MATAMOROS,2022-06-12,2,1,1,256,4
MATAMOROS,2022-06-13,2,NA,1,250,1
MATAMOROS,2022-06-14,1,1,3,216,NA
MATAMOROS,2022-06-15,NA,1,2,195,NA
MATAMOROS,2022-06-16,NA,1,1,219,NA
MATAMOROS,2022-06-17,NA,1,2,185,NA
MATAMOROS,2022-06-18,NA,NA,3,200,NA
MATAMOROS,2022-06-19,NA,NA,1,157,NA
MATAMOROS,2022-06-20,NA,1,1,154,NA
MATAMOROS,2022-06-21,NA,NA,NA,122,NA
MATAMOROS,2022-06-22,NA,NA,1,143,NA
MATAMOROS,2022-06-23,NA,NA,NA,99,NA
MATAMOROS,2022-06-24,2,NA,NA,132,1
MATAMOROS,2022-06-25,1,1,2,97,NA
MATAMOROS,2022-06-26,1,4,NA,131,NA
MATAMOROS,2022-06-27,NA,3,1,98,NA
MATAMOROS,2022-06-28,NA,NA,4,101,NA
MATAMOROS,2022-06-29,NA,NA,4,94,NA
MATAMOROS,2022-06-30,2,NA,1,92,NA
MATAMOROS,2022-07-01,2,NA,NA,73,NA
MATAMOROS,2022-07-02,1,2,3,58,NA
MATAMOROS,2022-07-03,NA,1,3,58,NA
MATAMOROS,2022-07-04,NA,1,NA,56,NA
MATAMOROS,2022-07-05,NA,NA,1,60,NA
MATAMOROS,2022-07-06,1,NA,1,47,2
MATAMOROS,2022-07-07,NA,3,1,64,2
MATAMOROS,2022-07-08,NA,1,1,72,NA
MATAMOROS,2022-07-09,NA,1,4,49,1
MATAMOROS,2022-07-10,NA,NA,1,45,1
MATAMOROS,2022-07-11,NA,1,NA,35,NA
MATAMOROS,2022-07-12,1,1,2,51,NA
MATAMOROS,2022-07-13,NA,1,NA,53,NA
MATAMOROS,2022-07-14,2,1,3,68,NA
MATAMOROS,2022-07-15,NA,1,NA,46,NA
MATAMOROS,2022-07-16,1,1,NA,55,1
MATAMOROS,2022-07-17,4,3,2,53,NA
MATAMOROS,2022-07-18,NA,NA,2,31,NA
MATAMOROS,2022-07-19,NA,2,1,44,2
MATAMOROS,2022-07-20,NA,NA,5,58,NA
MATAMOROS,2022-07-21,1,5,4,40,NA
MATAMOROS,2022-07-22,1,1,2,75,NA
MATAMOROS,2022-07-23,3,1,3,78,NA
MATAMOROS,2022-07-24,1,2,NA,60,1
MATAMOROS,2022-07-25,1,NA,2,30,NA
MATAMOROS,2022-07-26,1,2,5,43,3
MATAMOROS,2022-07-27,2,1,3,61,1
