PLAZA,fecha_apertura,Cliente Reagenda,CONFIRMACION DE VISITA,INCUMPLIMIENTO FUERA DE TIEMPO,Splitter,% incump. sobre total agendado
MAZATLAN,2022-02-07,0,5,0,0,5
MAZATLAN,2022-02-08,1,2,0,0,3
MAZATLAN,2022-02-09,0,4,0,0,3
MAZATLAN,2022-02-10,0,6,0,0,6
MAZATLAN,2022-02-11,1,3,0,0,4
MAZATLAN,2022-02-12,1,4,0,0,4
MAZATLAN,2022-02-14,2,2,0,0,4
MAZATLAN,2022-02-15,0,5,0,0,4
MAZATLAN,2022-02-16,0,4,1,0,5
MERIDA,2021-08-16,3,21,0,0,11
MERIDA,2021-08-17,1,13,3,2,8
MERIDA,2021-08-18,4,17,4,2,12
MERIDA,2021-08-19,0,12,1,2,9
MERIDA,2021-08-20,17,89,36,7,28
MERIDA,2021-08-21,9,122,72,5,37
MERIDA,2021-08-22,5,164,76,3,47
MERIDA,2021-08-23,15,192,117,1,49
MERIDA,2021-08-24,15,239,163,4,63
MERIDA,2021-08-25,35,280,199,3,73
MERIDA,2021-08-26,30,306,161,4,89
MERIDA,2021-08-27,14,221,136,1,73
MERIDA,2021-08-28,15,154,57,0,58
MERIDA,2021-08-29,4,127,75,1,49
MERIDA,2021-08-30,14,161,115,0,64
MERIDA,2021-08-31,9,196,75,1,64
MERIDA,2021-09-01,7,130,90,3,41
MERIDA,2021-09-02,13,138,93,1,53
MERIDA,2021-09-03,5,131,102,0,50
MERIDA,2021-09-04,8,124,55,1,44
MERIDA,2021-09-05,4,79,57,0,35
MERIDA,2021-09-06,4,128,82,0,45
MERIDA,2021-09-07,5,124,84,0,46
MERIDA,2021-09-08,11,136,87,0,53
MERIDA,2021-09-09,6,109,55,2,38
MERIDA,2021-09-10,13,73,46,1,29
MERIDA,2021-09-11,8,92,52,0,34
MERIDA,2021-09-12,3,87,51,0,37
MERIDA,2021-09-13,10,85,106,4,50
MERIDA,2021-09-14,5,108,82,0,45
MERIDA,2021-09-15,8,94,78,0,44
MERIDA,2021-09-16,12,148,76,0,66
MERIDA,2021-09-17,4,70,56,1,32
MERIDA,2021-09-18,5,58,30,3,21
MERIDA,2021-09-19,2,57,19,2,21
MERIDA,2021-09-20,5,46,27,0,20
MERIDA,2021-09-21,4,44,31,2,18
MERIDA,2021-09-22,5,40,25,0,17
MERIDA,2021-09-23,3,43,24,1,18
MERIDA,2021-09-24,7,40,25,1,18
MERIDA,2021-09-25,5,30,9,0,12
MERIDA,2021-09-26,5,15,7,0,10
MERIDA,2021-09-27,6,21,13,2,13
MERIDA,2021-09-28,1,19,11,3,11
MERIDA,2021-09-29,3,22,9,0,12
MERIDA,2021-09-30,1,35,9,2,13
MERIDA,2021-10-01,3,21,14,1,13
MERIDA,2021-10-02,1,21,8,1,10
MERIDA,2021-10-03,2,11,2,1,7
MERIDA,2021-10-04,3,10,6,0,7
MERIDA,2021-10-05,1,20,11,0,10
MERIDA,2021-10-06,3,28,9,1,12
MERIDA,2021-10-07,4,24,13,1,12
MERIDA,2021-10-08,5,16,13,0,10
MERIDA,2021-10-09,0,16,9,1,8
MERIDA,2021-10-10,2,8,1,0,4
MERIDA,2021-10-11,0,10,5,1,6
MERIDA,2021-10-12,0,20,3,2,9
MERIDA,2021-10-13,0,15,5,1,8
MERIDA,2021-10-14,5,7,0,0,4
MERIDA,2021-10-15,4,10,4,0,6
MERIDA,2021-10-16,1,10,3,0,5
MERIDA,2021-10-17,1,9,1,0,6
MERIDA,2021-10-18,1,8,3,1,5
MERIDA,2021-10-19,4,13,9,0,10
MERIDA,2021-10-20,2,12,4,0,6
MERIDA,2021-10-21,3,25,5,1,10
MERIDA,2021-10-22,4,26,10,0,11
MERIDA,2021-10-23,2,17,5,1,8
MERIDA,2021-10-24,1,7,2,0,4
MERIDA,2021-10-25,1,8,2,0,4
MERIDA,2021-10-26,1,12,5,0,7
MERIDA,2021-10-27,5,11,5,0,7
MERIDA,2021-10-28,2,20,11,2,12
MERIDA,2021-10-29,3,14,4,0,7
MERIDA,2021-10-30,1,6,3,0,3
MERIDA,2021-10-31,0,2,0,0,1
MERIDA,2021-11-01,0,5,2,2,4
MERIDA,2021-11-02,0,3,1,0,2
MERIDA,2021-11-03,2,5,2,1,4
MERIDA,2021-11-04,2,8,1,2,6
MERIDA,2021-11-05,2,6,0,0,3
MERIDA,2021-11-06,1,8,0,0,3
MERIDA,2021-11-07,2,4,1,0,3
MERIDA,2021-11-08,1,1,3,0,2
MERIDA,2021-11-09,1,2,0,1,2
MERIDA,2021-11-10,0,14,5,1,7
MERIDA,2021-11-11,2,10,7,2,NA
MERIDA,2021-11-12,3,11,4,1,6
MERIDA,2021-11-13,5,5,1,0,4
MERIDA,2021-11-14,0,8,1,1,5
MERIDA,2021-11-15,2,4,0,0,2
MERIDA,2021-11-16,1,11,5,0,7
MERIDA,2021-11-17,2,8,4,0,6
MERIDA,2021-11-18,4,18,6,0,10
MERIDA,2021-11-19,3,10,3,0,6
MERIDA,2021-11-20,0,2,1,0,1
MERIDA,2021-11-21,1,5,0,0,4
MERIDA,2021-11-22,1,13,7,0,9
MERIDA,2021-11-23,3,12,4,1,8
MERIDA,2021-11-24,6,5,1,0,5
MERIDA,2021-11-25,0,6,1,0,3
MERIDA,2021-11-26,4,12,9,0,NA
MERIDA,2021-11-27,3,7,2,0,4
MERIDA,2021-11-28,1,1,0,0,1
MERIDA,2021-11-29,0,8,0,0,3
MERIDA,2021-11-30,6,14,6,0,10
MERIDA,2021-12-01,2,18,3,0,NA
MERIDA,2021-12-02,0,20,14,0,11
MERIDA,2021-12-03,7,22,16,0,NA
MERIDA,2021-12-04,2,27,15,0,13
MERIDA,2021-12-05,6,11,1,1,9
MERIDA,2021-12-06,5,16,5,0,NA
MERIDA,2021-12-07,3,24,10,1,11
MERIDA,2021-12-08,3,24,14,1,13
MERIDA,2021-12-09,2,15,21,1,12
MERIDA,2021-12-10,2,23,11,1,10
MERIDA,2021-12-11,0,11,6,0,6
MERIDA,2021-12-12,1,6,0,1,3
MERIDA,2021-12-13,3,5,5,1,4
MERIDA,2021-12-14,3,3,5,0,4
MERIDA,2021-12-15,1,7,0,0,3
MERIDA,2021-12-16,3,9,4,1,NA
MERIDA,2021-12-17,0,11,5,0,6
MERIDA,2021-12-18,3,15,4,3,10
MERIDA,2021-12-19,0,4,3,1,4
MERIDA,2021-12-20,0,9,3,1,4
MERIDA,2021-12-21,0,20,3,0,NA
MERIDA,2021-12-22,5,14,4,0,7
MERIDA,2021-12-23,4,10,8,1,7
MERIDA,2021-12-24,3,12,1,0,8
MERIDA,2021-12-25,0,3,2,1,4
MERIDA,2021-12-26,0,2,1,0,2
MERIDA,2021-12-27,1,9,1,0,4
MERIDA,2021-12-28,3,6,2,0,4
MERIDA,2021-12-29,1,7,2,1,4
MERIDA,2021-12-30,0,10,3,0,5
MERIDA,2021-12-31,1,5,1,2,4
MERIDA,2022-01-01,0,1,1,0,2
MERIDA,2022-01-02,0,7,2,0,7
MERIDA,2022-01-03,1,5,1,1,4
MERIDA,2022-01-04,1,9,1,1,NA
MERIDA,2022-01-05,1,3,3,0,3
MERIDA,2022-01-06,0,6,6,0,5
MERIDA,2022-01-07,1,6,1,1,3
MERIDA,2022-01-08,1,8,2,1,4
MERIDA,2022-01-09,1,7,2,0,5
MERIDA,2022-01-10,1,10,7,0,NA
MERIDA,2022-01-11,5,12,5,1,8
MERIDA,2022-01-12,2,16,4,0,7
MERIDA,2022-01-13,2,17,9,0,8
MERIDA,2022-01-14,0,10,3,0,4
MERIDA,2022-01-15,0,9,1,0,4
MERIDA,2022-01-16,0,3,0,0,NA
MERIDA,2022-01-17,2,10,6,0,6
MERIDA,2022-01-18,3,9,3,1,5
MERIDA,2022-01-19,0,15,5,0,8
MERIDA,2022-01-20,4,18,3,0,8
MERIDA,2022-01-21,4,7,5,0,5
MERIDA,2022-01-22,2,10,3,0,6
MERIDA,2022-01-23,2,6,1,0,5
MERIDA,2022-01-24,1,5,1,2,3
MERIDA,2022-01-25,3,14,5,0,8
MERIDA,2022-01-26,0,12,1,0,4
MERIDA,2022-01-27,2,16,3,0,7
MERIDA,2022-01-28,1,14,1,0,5
MERIDA,2022-01-29,2,4,0,0,2
MERIDA,2022-01-30,0,10,0,0,4
MERIDA,2022-01-31,1,11,5,0,6
MERIDA,2022-02-01,1,8,1,0,3
MERIDA,2022-02-02,0,14,2,0,5
MERIDA,2022-02-03,1,18,2,1,6
MERIDA,2022-02-04,2,16,5,2,7
MERIDA,2022-02-05,1,8,2,2,4
MERIDA,2022-02-06,0,6,1,0,2
MERIDA,2022-02-07,1,6,1,0,3
MERIDA,2022-02-08,3,2,0,0,2
MERIDA,2022-02-09,4,5,3,1,4
MERIDA,2022-02-10,1,18,4,1,8
MERIDA,2022-02-11,2,12,4,1,6
MERIDA,2022-02-12,3,10,3,1,5
MERIDA,2022-02-13,2,6,4,0,5
MERIDA,2022-02-14,2,9,1,0,4
MERIDA,2022-02-15,1,6,5,0,4
MERIDA,2022-02-16,0,7,0,0,3
MEXICALI,2021-08-16,2,8,5,0,9
MEXICALI,2021-08-17,0,1,1,1,2
MEXICALI,2021-08-18,1,7,2,1,7
MEXICALI,2021-08-19,1,4,0,0,3
MEXICALI,2021-08-21,1,3,0,1,5
MEXICALI,2021-08-22,1,3,0,0,4
MEXICALI,2021-08-23,0,3,1,2,5
MEXICALI,2021-08-24,1,3,2,0,5
MEXICALI,2021-08-25,1,6,2,0,6
MEXICALI,2021-08-26,0,5,1,0,5
MEXICALI,2021-08-27,0,1,0,0,1
MEXICALI,2021-08-28,0,4,0,0,3
MEXICALI,2021-08-29,0,3,0,0,3
MEXICALI,2021-08-30,0,4,0,0,3
MEXICALI,2021-08-31,0,9,3,0,7
MEXICALI,2021-09-01,1,5,3,0,5
MEXICALI,2021-09-02,4,18,8,0,16
MEXICALI,2021-09-03,0,13,6,0,13
MEXICALI,2021-09-04,0,13,3,0,11
MEXICALI,2021-09-05,0,4,2,0,5
MEXICALI,2021-09-06,0,8,3,0,7
MEXICALI,2021-09-07,0,8,3,0,7
MEXICALI,2021-09-08,2,18,4,0,16
MEXICALI,2021-09-09,0,3,1,0,3
MEXICALI,2021-09-10,0,3,0,0,2
MEXICALI,2021-09-11,1,5,4,0,7
MEXICALI,2021-09-12,0,11,4,0,11
MEXICALI,2021-09-13,0,2,4,0,4
MEXICALI,2021-09-15,1,2,3,0,4
MEXICALI,2021-09-16,2,6,2,0,9
MEXICALI,2021-09-17,0,5,2,0,5
MEXICALI,2021-09-18,2,10,5,0,11
MEXICALI,2021-09-19,0,13,5,0,15
MEXICALI,2021-09-20,2,9,1,0,9
MEXICALI,2021-09-21,2,6,1,0,5
MEXICALI,2021-09-22,1,4,1,0,4
MEXICALI,2021-09-23,0,4,0,0,3
MEXICALI,2021-09-24,1,1,1,0,2
MEXICALI,2021-09-25,1,2,2,0,3
MEXICALI,2021-09-26,0,10,3,0,10
MEXICALI,2021-09-27,1,4,1,0,4
MEXICALI,2021-09-28,0,2,2,0,2
MEXICALI,2021-09-29,1,2,0,0,2
MEXICALI,2021-09-30,1,3,1,0,3
MEXICALI,2021-10-02,1,1,1,0,2
MEXICALI,2021-10-03,0,3,0,0,3
MEXICALI,2021-10-04,0,2,0,0,2
MEXICALI,2021-10-05,0,1,0,0,1
MEXICALI,2021-10-06,1,0,0,0,1
MEXICALI,2021-10-07,0,1,0,0,1
MEXICALI,2021-10-08,0,1,0,0,1
MEXICALI,2021-10-09,0,2,0,0,2
MEXICALI,2021-10-10,1,0,2,0,3
MEXICALI,2021-10-11,0,3,2,1,5
MEXICALI,2021-10-12,1,5,3,0,6
MEXICALI,2021-10-13,0,2,0,0,1
MEXICALI,2021-10-14,0,5,2,0,5
MEXICALI,2021-10-15,0,9,2,1,8
MEXICALI,2021-10-16,1,3,0,0,3
MEXICALI,2021-10-17,0,4,0,0,4
MEXICALI,2021-10-18,0,2,1,0,3
MEXICALI,2021-10-20,0,3,1,0,3
MEXICALI,2021-10-21,0,1,1,0,2
MEXICALI,2021-10-22,0,3,0,0,2
MEXICALI,2021-10-23,0,1,1,0,2
MEXICALI,2021-10-24,0,3,1,0,5
MEXICALI,2021-10-25,1,3,1,0,4
MEXICALI,2021-10-26,0,5,0,0,4
MEXICALI,2021-10-27,0,2,0,0,1
MEXICALI,2021-10-28,2,0,0,0,1
MEXICALI,2021-10-29,0,3,1,0,3
MEXICALI,2021-10-30,1,1,0,0,1
MEXICALI,2021-10-31,0,12,5,0,15
MEXICALI,2021-11-01,3,10,2,0,9
MEXICALI,2021-11-02,2,6,0,0,5
MEXICALI,2021-11-03,2,8,2,0,8
MEXICALI,2021-11-04,1,5,1,0,4
MEXICALI,2021-11-05,2,2,2,0,4
MEXICALI,2021-11-06,0,7,0,0,5
MEXICALI,2021-11-07,0,7,1,0,9
MEXICALI,2021-11-08,0,4,0,0,2
MEXICALI,2021-11-09,0,3,1,0,3
MEXICALI,2021-11-10,1,1,1,0,2
MEXICALI,2021-11-11,0,2,0,0,NA
MEXICALI,2021-11-12,0,1,0,0,1
MEXICALI,2021-11-13,0,2,0,0,1
MEXICALI,2021-11-14,1,3,1,0,5
MEXICALI,2021-11-15,0,1,2,0,3
MEXICALI,2021-11-16,0,3,1,0,3
MEXICALI,2021-11-17,0,2,0,0,1
MEXICALI,2021-11-18,0,1,0,0,1
MEXICALI,2021-11-19,0,0,0,1,1
MEXICALI,2021-11-20,1,1,0,0,1
MEXICALI,2021-11-21,1,3,0,0,5
MEXICALI,2021-11-23,0,2,1,0,2
MEXICALI,2021-11-24,0,1,0,0,1
MEXICALI,2021-11-25,0,2,0,0,1
MEXICALI,2021-11-26,1,2,1,0,NA
MEXICALI,2021-11-27,0,1,0,0,1
MEXICALI,2021-11-28,1,4,0,0,5
MEXICALI,2021-11-30,0,3,0,0,2
MEXICALI,2021-12-01,0,1,0,0,NA
MEXICALI,2021-12-02,0,4,0,0,3
MEXICALI,2021-12-03,1,0,0,0,NA
MEXICALI,2021-12-05,0,1,0,0,1
MEXICALI,2021-12-06,2,4,0,0,NA
MEXICALI,2021-12-07,0,2,1,0,2
MEXICALI,2021-12-08,1,0,0,0,1
MEXICALI,2021-12-09,1,3,1,0,3
MEXICALI,2021-12-10,0,5,0,0,4
MEXICALI,2021-12-11,0,1,1,0,2
MEXICALI,2021-12-12,0,2,0,0,2
MEXICALI,2021-12-13,0,3,0,0,2
MEXICALI,2021-12-14,2,2,1,0,3
MEXICALI,2021-12-15,0,7,0,0,5
MEXICALI,2021-12-16,0,4,2,1,NA
MEXICALI,2021-12-17,1,4,1,0,3
MEXICALI,2021-12-18,1,4,0,0,3
MEXICALI,2021-12-19,1,1,1,0,3
MEXICALI,2021-12-20,0,1,0,0,1
MEXICALI,2021-12-21,0,2,0,0,NA
MEXICALI,2021-12-22,2,2,1,0,4
MEXICALI,2021-12-23,0,1,0,0,1
MEXICALI,2021-12-24,1,0,0,0,1
MEXICALI,2021-12-25,0,5,0,0,9
MEXICALI,2021-12-26,0,2,0,0,2
MEXICALI,2021-12-27,1,2,0,0,2
MEXICALI,2021-12-28,0,3,2,0,3
MEXICALI,2021-12-29,1,3,2,0,4
MEXICALI,2021-12-30,0,6,3,0,6
MEXICALI,2021-12-31,1,8,1,0,8
MEXICALI,2022-01-01,0,8,1,0,10
MEXICALI,2022-01-02,0,8,1,0,8
MEXICALI,2022-01-03,0,6,2,0,5
MEXICALI,2022-01-04,0,1,0,0,NA
MEXICALI,2022-01-05,1,5,3,0,5
MEXICALI,2022-01-06,0,1,2,0,2
MEXICALI,2022-01-07,0,5,0,0,3
MEXICALI,2022-01-08,0,4,0,0,3
MEXICALI,2022-01-09,0,2,2,0,3
MEXICALI,2022-01-10,1,5,1,0,NA
MEXICALI,2022-01-11,3,1,1,0,3
MEXICALI,2022-01-12,0,1,0,0,1
MEXICALI,2022-01-13,0,1,1,0,1
MEXICALI,2022-01-14,1,2,0,0,2
MEXICALI,2022-01-15,0,1,0,0,1
MEXICALI,2022-01-16,0,0,1,0,NA
MEXICALI,2022-01-18,0,1,0,0,1
MEXICALI,2022-01-19,0,1,0,0,1
MEXICALI,2022-01-20,2,0,0,0,1
MEXICALI,2022-01-21,1,2,0,0,2
MEXICALI,2022-01-22,0,2,0,0,1
MEXICALI,2022-01-24,1,3,0,0,3
MEXICALI,2022-01-25,0,4,0,0,3
MEXICALI,2022-01-26,1,2,0,0,2
MEXICALI,2022-01-27,0,2,0,0,1
MEXICALI,2022-01-28,1,1,0,0,1
MEXICALI,2022-01-30,0,4,0,0,4
MEXICALI,2022-01-31,0,5,0,0,3
MEXICALI,2022-02-01,0,6,3,0,6
MEXICALI,2022-02-02,0,1,0,0,1
MEXICALI,2022-02-03,0,6,2,0,5
MEXICALI,2022-02-04,2,4,0,0,3
MEXICALI,2022-02-06,0,0,1,0,1
MEXICALI,2022-02-07,1,2,0,0,2
MEXICALI,2022-02-08,0,2,1,0,2
MEXICALI,2022-02-09,0,3,0,0,2
MEXICALI,2022-02-10,0,1,0,0,1
MEXICALI,2022-02-11,0,4,0,0,2
MEXICALI,2022-02-12,1,1,1,0,2
MEXICALI,2022-02-13,0,2,1,0,2
MEXICALI,2022-02-14,1,3,1,0,3
MEXICALI,2022-02-15,1,4,1,0,4
MEXICALI,2022-02-16,0,2,0,0,1
MONTERREY,2021-08-16,10,154,83,8,18
MONTERREY,2021-08-17,11,145,82,11,17
MONTERREY,2021-08-18,16,128,87,15,17
MONTERREY,2021-08-19,19,159,101,19,19
MONTERREY,2021-08-20,14,169,105,16,20
MONTERREY,2021-08-21,8,168,99,9,18
MONTERREY,2021-08-22,14,126,81,5,21
MONTERREY,2021-08-23,21,147,96,7,18
MONTERREY,2021-08-24,21,163,94,7,19
MONTERREY,2021-08-25,21,184,100,5,20
MONTERREY,2021-08-26,16,184,80,7,20
MONTERREY,2021-08-27,11,128,87,6,16
MONTERREY,2021-08-28,15,157,57,8,17
MONTERREY,2021-08-29,9,126,62,1,20
MONTERREY,2021-08-30,13,149,107,10,20
MONTERREY,2021-08-31,18,189,101,8,21
MONTERREY,2021-09-01,15,204,111,11,23
MONTERREY,2021-09-02,17,205,107,9,21
MONTERREY,2021-09-03,17,246,139,13,23
MONTERREY,2021-09-04,14,323,167,7,27
MONTERREY,2021-09-05,8,257,150,5,27
MONTERREY,2021-09-06,17,245,196,5,27
MONTERREY,2021-09-07,21,287,179,6,29
MONTERREY,2021-09-08,15,260,183,10,27
MONTERREY,2021-09-09,18,232,153,13,24
MONTERREY,2021-09-10,22,195,147,9,22
MONTERREY,2021-09-11,21,227,121,6,23
MONTERREY,2021-09-12,11,161,97,3,23
MONTERREY,2021-09-13,14,194,182,13,26
MONTERREY,2021-09-14,17,205,134,7,19
MONTERREY,2021-09-15,14,223,128,11,24
MONTERREY,2021-09-16,22,336,163,10,35
MONTERREY,2021-09-17,14,169,110,9,18
MONTERREY,2021-09-18,15,133,108,12,17
MONTERREY,2021-09-19,11,152,73,5,21
MONTERREY,2021-09-20,13,165,106,5,18
MONTERREY,2021-09-21,18,176,134,15,21
MONTERREY,2021-09-22,16,214,153,5,22
MONTERREY,2021-09-23,15,249,190,11,25
MONTERREY,2021-09-24,23,282,136,15,24
MONTERREY,2021-09-25,17,270,151,9,23
MONTERREY,2021-09-26,7,158,96,5,20
MONTERREY,2021-09-27,7,202,191,12,23
MONTERREY,2021-09-28,13,221,168,7,24
MONTERREY,2021-09-29,22,199,149,15,23
MONTERREY,2021-09-30,13,187,123,15,19
MONTERREY,2021-10-01,14,183,110,16,19
MONTERREY,2021-10-02,11,195,133,6,21
MONTERREY,2021-10-03,17,163,102,7,21
MONTERREY,2021-10-04,16,172,140,13,22
MONTERREY,2021-10-05,20,192,170,14,23
MONTERREY,2021-10-06,20,215,147,15,21
MONTERREY,2021-10-07,24,225,129,12,23
MONTERREY,2021-10-08,12,196,113,7,20
MONTERREY,2021-10-09,16,166,96,9,17
MONTERREY,2021-10-10,15,124,68,2,17
MONTERREY,2021-10-11,21,196,133,10,22
MONTERREY,2021-10-12,20,203,129,5,21
MONTERREY,2021-10-13,23,242,155,5,26
MONTERREY,2021-10-14,13,282,110,8,22
MONTERREY,2021-10-15,18,218,120,12,21
MONTERREY,2021-10-16,14,236,108,7,21
MONTERREY,2021-10-17,10,136,78,3,16
MONTERREY,2021-10-18,15,212,107,12,22
MONTERREY,2021-10-19,17,197,98,10,19
MONTERREY,2021-10-20,14,190,116,9,20
MONTERREY,2021-10-21,10,141,77,15,15
MONTERREY,2021-10-22,22,164,97,12,18
MONTERREY,2021-10-23,13,150,94,7,16
MONTERREY,2021-10-24,10,108,60,3,14
MONTERREY,2021-10-25,14,162,92,9,17
MONTERREY,2021-10-26,22,165,97,6,18
MONTERREY,2021-10-27,18,167,82,2,15
MONTERREY,2021-10-28,25,190,106,5,18
MONTERREY,2021-10-29,20,175,110,4,18
MONTERREY,2021-10-30,15,145,87,4,16
MONTERREY,2021-10-31,10,111,74,2,16
MONTERREY,2021-11-01,20,164,123,4,20
MONTERREY,2021-11-02,17,175,119,4,19
MONTERREY,2021-11-03,17,147,117,6,18
MONTERREY,2021-11-04,23,154,99,10,17
MONTERREY,2021-11-05,20,168,118,9,20
MONTERREY,2021-11-06,12,123,75,7,14
MONTERREY,2021-11-07,9,71,46,3,10
MONTERREY,2021-11-08,19,111,82,6,13
MONTERREY,2021-11-09,15,105,69,5,12
MONTERREY,2021-11-10,16,132,84,2,15
MONTERREY,2021-11-11,19,176,101,10,NA
MONTERREY,2021-11-12,23,133,72,8,15
MONTERREY,2021-11-13,14,149,79,3,16
MONTERREY,2021-11-14,11,141,81,0,16
MONTERREY,2021-11-15,21,136,106,3,20
MONTERREY,2021-11-16,17,170,102,7,19
MONTERREY,2021-11-17,23,173,152,4,20
MONTERREY,2021-11-18,23,184,135,3,21
MONTERREY,2021-11-19,17,146,120,11,19
MONTERREY,2021-11-20,13,155,105,4,18
MONTERREY,2021-11-21,7,115,64,6,16
MONTERREY,2021-11-22,8,97,92,6,14
MONTERREY,2021-11-23,14,116,71,1,14
MONTERREY,2021-11-24,15,121,99,7,15
MONTERREY,2021-11-25,15,133,67,7,14
MONTERREY,2021-11-26,15,118,63,8,NA
MONTERREY,2021-11-27,14,106,54,3,13
MONTERREY,2021-11-28,2,90,50,5,13
MONTERREY,2021-11-29,10,88,75,7,13
MONTERREY,2021-11-30,9,140,78,8,15
MONTERREY,2021-12-01,13,116,80,8,NA
MONTERREY,2021-12-02,12,158,105,5,19
MONTERREY,2021-12-03,17,156,121,10,NA
MONTERREY,2021-12-04,14,134,81,8,16
MONTERREY,2021-12-05,7,103,61,3,16
MONTERREY,2021-12-06,17,122,100,7,NA
MONTERREY,2021-12-07,11,126,74,7,13
MONTERREY,2021-12-08,15,119,116,10,17
MONTERREY,2021-12-09,11,128,107,11,17
MONTERREY,2021-12-10,16,128,78,5,14
MONTERREY,2021-12-11,15,98,59,11,12
MONTERREY,2021-12-12,6,46,42,6,9
MONTERREY,2021-12-13,8,69,70,10,10
MONTERREY,2021-12-14,9,87,66,7,11
MONTERREY,2021-12-15,8,97,93,4,13
MONTERREY,2021-12-16,14,108,58,9,NA
MONTERREY,2021-12-17,10,128,82,5,13
MONTERREY,2021-12-18,18,132,83,3,15
MONTERREY,2021-12-19,12,99,84,4,17
MONTERREY,2021-12-20,13,124,97,4,13
MONTERREY,2021-12-21,21,125,101,4,NA
MONTERREY,2021-12-22,18,133,88,11,16
MONTERREY,2021-12-23,7,135,113,6,15
MONTERREY,2021-12-24,8,93,69,2,13
MONTERREY,2021-12-25,8,44,24,4,13
MONTERREY,2021-12-26,8,42,13,3,7
MONTERREY,2021-12-27,14,103,48,3,12
MONTERREY,2021-12-28,19,136,75,3,15
MONTERREY,2021-12-29,7,156,121,4,19
MONTERREY,2021-12-30,19,194,151,4,23
MONTERREY,2021-12-31,10,177,91,1,20
MONTERREY,2022-01-01,6,75,67,2,22
MONTERREY,2022-01-02,9,127,87,4,21
MONTERREY,2022-01-03,23,214,212,6,29
MONTERREY,2022-01-04,21,178,140,3,NA
MONTERREY,2022-01-05,14,146,120,5,17
MONTERREY,2022-01-06,20,178,117,3,18
MONTERREY,2022-01-07,18,187,153,11,21
MONTERREY,2022-01-08,21,215,159,7,22
MONTERREY,2022-01-09,16,198,149,4,26
MONTERREY,2022-01-10,23,240,288,9,NA
MONTERREY,2022-01-11,20,215,211,7,26
MONTERREY,2022-01-12,21,193,172,4,23
MONTERREY,2022-01-13,18,161,122,6,18
MONTERREY,2022-01-14,17,145,89,8,15
MONTERREY,2022-01-15,14,151,83,7,15
MONTERREY,2022-01-16,8,152,93,8,NA
MONTERREY,2022-01-17,14,199,131,12,21
MONTERREY,2022-01-18,18,199,137,5,21
MONTERREY,2022-01-19,16,170,96,8,22
MONTERREY,2022-01-20,9,130,83,9,14
MONTERREY,2022-01-21,19,124,53,11,13
MONTERREY,2022-01-22,16,119,51,11,14
MONTERREY,2022-01-23,7,97,47,5,13
MONTERREY,2022-01-24,16,126,79,19,16
MONTERREY,2022-01-25,10,145,75,8,16
MONTERREY,2022-01-26,16,142,77,6,16
MONTERREY,2022-01-27,12,129,62,12,15
MONTERREY,2022-01-28,23,117,66,9,15
MONTERREY,2022-01-29,9,165,80,8,17
MONTERREY,2022-01-30,15,113,62,2,16
MONTERREY,2022-01-31,12,159,86,8,18
MONTERREY,2022-02-01,20,149,82,9,17
MONTERREY,2022-02-02,17,157,71,10,16
MONTERREY,2022-02-03,13,137,54,3,13
MONTERREY,2022-02-04,9,133,52,6,13
MONTERREY,2022-02-05,6,91,45,4,10
MONTERREY,2022-02-06,5,63,27,6,10
MONTERREY,2022-02-07,10,92,48,7,12
MONTERREY,2022-02-08,8,61,36,3,7
MONTERREY,2022-02-09,10,114,33,5,11
MONTERREY,2022-02-10,12,111,45,4,13
MONTERREY,2022-02-11,7,105,36,3,10
MONTERREY,2022-02-12,11,120,36,4,11
MONTERREY,2022-02-13,8,88,29,10,12
MONTERREY,2022-02-14,12,78,52,3,10
MONTERREY,2022-02-15,11,80,39,6,9
MONTERREY,2022-02-16,2,92,43,12,11
MORELIA,2021-08-16,0,2,0,0,2
MORELIA,2021-08-17,1,2,3,0,6
MORELIA,2021-08-18,1,3,1,0,6
MORELIA,2021-08-19,0,4,0,0,4
MORELIA,2021-08-20,0,2,2,0,4
MORELIA,2021-08-21,0,1,0,0,1
MORELIA,2021-08-22,1,7,0,0,18
MORELIA,2021-08-23,0,5,1,0,6
MORELIA,2021-08-24,0,3,0,0,4
MORELIA,2021-08-25,0,2,1,0,3
MORELIA,2021-08-26,1,1,3,0,5
MORELIA,2021-08-27,0,4,0,0,4
MORELIA,2021-08-28,0,2,1,0,3
MORELIA,2021-08-29,1,3,0,0,6
MORELIA,2021-08-30,1,2,0,0,3
MORELIA,2021-08-31,0,3,0,0,4
MORELIA,2021-09-01,0,1,0,0,1
MORELIA,2021-09-02,0,3,1,0,4
MORELIA,2021-09-03,0,2,0,0,2
MORELIA,2021-09-05,0,1,0,0,3
MORELIA,2021-09-06,1,3,1,0,6
MORELIA,2021-09-07,0,2,1,0,3
MORELIA,2021-09-08,0,6,0,0,6
MORELIA,2021-09-09,0,3,0,0,3
MORELIA,2021-09-10,1,1,1,0,3
MORELIA,2021-09-12,0,1,0,0,2
MORELIA,2021-09-13,0,1,0,0,1
MORELIA,2021-09-14,0,2,0,1,3
MORELIA,2021-09-15,0,3,1,0,5
MORELIA,2021-09-16,0,4,0,0,5
MORELIA,2021-09-18,0,2,0,0,2
MORELIA,2021-09-19,0,3,0,0,7
MORELIA,2021-09-20,0,6,0,0,7
MORELIA,2021-09-21,1,11,2,0,14
