DISTRITO,Fecha_Descarga,CDD,Addon,Soportes,Instalaciones,Recolecciones
GDL EL TAPATIO,2021-10-22,11,37,50,78,410
GDL EL TAPATIO,2021-10-23,10,34,53,94,412
GDL EL TAPATIO,2021-10-24,12,34,60,74,417
GDL EL TAPATIO,2021-10-25,13,33,48,52,418
GDL EL TAPATIO,2021-10-26,10,43,46,57,420
GDL EL TAPATIO,2021-10-27,13,39,49,55,427
GDL EL TAPATIO,2021-10-28,11,29,33,51,432
GDL EL TAPATIO,2021-10-29,12,28,39,62,441
GDL EL TAPATIO,2021-10-30,15,23,37,59,444
GDL EL TAPATIO,2021-10-31,14,17,40,45,446
GDL EL TAPATIO,2021-11-01,11,18,37,28,443
GDL EL TAPATIO,2021-11-02,11,17,51,32,440
GDL EL TAPATIO,2021-11-03,15,18,50,32,442
GDL EL TAPATIO,2021-11-04,12,25,45,48,449
GDL EL TAPATIO,2021-11-05,8,28,36,47,452
GDL EL TAPATIO,2021-11-06,6,20,43,49,455
GDL EL TAPATIO,2021-11-07,7,19,32,35,459
GDL EL TAPATIO,2021-11-08,6,17,20,31,457
GDL EL TAPATIO,2021-11-09,5,23,35,27,450
GDL EL TAPATIO,2021-11-10,12,20,39,41,441
GDL EL TAPATIO,2021-11-11,11,16,30,42,431
GDL EL TAPATIO,2021-11-12,11,20,33,52,425
GDL EL TAPATIO,2021-11-13,15,22,26,43,418
GDL EL TAPATIO,2021-11-14,14,23,27,51,422
GDL EL TAPATIO,2021-11-15,10,23,24,63,416
GDL EL TAPATIO,2021-11-16,12,22,27,74,415
GDL EL TAPATIO,2021-11-17,11,23,37,89,382
GDL EL TAPATIO,2021-11-18,13,30,57,77,377
GDL EL TAPATIO,2021-11-19,17,36,84,83,302
GDL EL TAPATIO,2021-11-20,21,37,97,88,298
GDL EL TAPATIO,2021-11-21,23,39,83,80,300
GDL EL TAPATIO,2021-11-22,22,37,88,65,302
GDL EL TAPATIO,2021-11-23,21,30,92,72,307
GDL EL TAPATIO,2021-11-24,18,32,72,70,308
GDL EL TAPATIO,2021-11-25,18,34,78,68,317
GDL EL TAPATIO,2021-11-26,20,39,84,81,315
GDL EL TAPATIO,2021-11-27,19,37,73,100,304
GDL EL TAPATIO,2021-11-28,15,39,58,105,309
GDL EL TAPATIO,2021-11-29,8,32,48,96,310
GDL EL TAPATIO,2021-11-30,9,33,68,89,311
GDL EL TAPATIO,2021-12-01,10,36,58,69,313
GDL EL TAPATIO,2021-12-02,17,32,62,72,311
GDL EL TAPATIO,2021-12-03,14,40,63,77,310
GDL EL TAPATIO,2021-12-04,13,44,77,74,316
GDL EL TAPATIO,2021-12-05,10,44,70,61,317
GDL EL TAPATIO,2021-12-06,7,34,62,46,321
GDL EL TAPATIO,2021-12-07,5,33,85,49,323
GDL EL TAPATIO,2021-12-08,4,40,92,53,329
GDL EL TAPATIO,2021-12-09,4,38,49,56,336
GDL EL TAPATIO,2021-12-10,8,32,38,64,248
GDL EL TAPATIO,2021-12-11,10,30,23,55,256
GDL EL TAPATIO,2021-12-12,11,20,19,43,260
GDL EL TAPATIO,2021-12-13,8,18,14,32,258
GDL EL TAPATIO,2021-12-14,10,12,23,34,258
GDL EL TAPATIO,2021-12-15,11,16,30,61,255
GDL EL TAPATIO,2021-12-16,13,20,28,74,253
GDL EL TAPATIO,2021-12-17,16,14,40,101,258
GDL EL TAPATIO,2021-12-18,15,12,35,108,262
GDL EL TAPATIO,2021-12-19,13,11,37,121,254
GDL EL TAPATIO,2021-12-20,8,10,39,125,249
GDL EL TAPATIO,2021-12-21,10,13,58,125,246
GDL EL TAPATIO,2021-12-22,11,22,49,138,244
GDL EL TAPATIO,2021-12-23,13,26,49,157,236
GDL EL TAPATIO,2021-12-24,11,21,54,144,196
GDL EL TAPATIO,2021-12-25,10,25,34,127,178
GDL EL TAPATIO,2021-12-26,10,24,35,119,176
GDL EL TAPATIO,2021-12-27,9,18,37,99,172
GDL EL TAPATIO,2021-12-28,6,9,32,81,174
GDL EL TAPATIO,2021-12-29,10,15,28,83,143
GDL EL TAPATIO,2021-12-30,11,10,27,78,145
GDL EL TAPATIO,2021-12-31,6,12,24,87,134
GDL EL TAPATIO,2022-01-01,7,5,28,74,126
GDL EL TAPATIO,2022-01-02,8,7,40,70,131
GDL EL TAPATIO,2022-01-03,9,5,36,52,126
GDL EL TAPATIO,2022-01-04,11,12,39,67,123
GDL EL TAPATIO,2022-01-05,10,17,39,77,101
GDL EL TAPATIO,2022-01-06,10,19,44,69,100
GDL EL TAPATIO,2022-01-07,14,20,42,77,98
GDL EL TAPATIO,2022-01-08,18,21,52,99,97
GDL EL TAPATIO,2022-01-09,17,19,53,91,102
GDL EL TAPATIO,2022-01-10,17,15,48,85,102
GDL EL TAPATIO,2022-01-11,15,22,54,102,103
GDL EL TAPATIO,2022-01-12,20,30,44,91,103
GDL EL TAPATIO,2022-01-13,19,24,49,69,105
GDL EL TAPATIO,2022-01-14,17,14,25,74,102
GDL EL TAPATIO,2022-01-15,17,16,21,73,98
GDL EL TAPATIO,2022-01-16,10,16,41,70,99
GDL EL TAPATIO,2022-01-17,9,15,60,61,107
GDL EL TAPATIO,2022-01-18,10,15,68,60,108
GDL EL TAPATIO,2022-01-19,13,15,53,60,69
GDL EL TAPATIO,2022-01-20,13,19,57,67,71
GDL EL TAPATIO,2022-01-21,10,20,52,55,74
GDL EL TAPATIO,2022-01-22,7,23,62,67,69
GDL EL TAPATIO,2022-01-23,10,20,43,57,68
GDL EL TAPATIO,2022-01-24,11,15,33,54,67
GDL EL TAPATIO,2022-01-25,13,16,46,59,70
GDL EL TAPATIO,2022-01-26,17,19,46,53,78
GDL EL TAPATIO,2022-01-27,12,13,43,62,79
GDL EL TAPATIO,2022-01-28,9,7,48,69,79
GDL EL TAPATIO,2022-01-29,16,9,32,72,67
GDL EL TAPATIO,2022-01-30,11,11,27,73,70
GDL EL TAPATIO,2022-01-31,13,11,23,66,68
GDL EL TAPATIO,2022-02-01,14,11,38,60,73
GDL EL TAPATIO,2022-02-02,12,9,48,58,78
GDL EL TAPATIO,2022-02-03,12,15,56,66,78
GDL EL TAPATIO,2022-02-04,11,11,38,73,55
GDL ESTADIO,2021-08-16,35,17,56,60,59
GDL ESTADIO,2021-08-17,46,30,40,57,61
GDL ESTADIO,2021-08-18,39,25,68,68,64
GDL ESTADIO,2021-08-19,43,21,58,82,73
GDL ESTADIO,2021-08-20,40,32,107,85,82
GDL ESTADIO,2021-08-21,48,31,89,87,88
GDL ESTADIO,2021-08-22,59,24,77,79,90
GDL ESTADIO,2021-08-23,56,30,48,59,81
GDL ESTADIO,2021-08-24,54,42,56,79,82
GDL ESTADIO,2021-08-25,52,36,60,93,87
GDL ESTADIO,2021-08-26,56,40,84,76,100
GDL ESTADIO,2021-08-27,58,49,67,80,117
GDL ESTADIO,2021-08-28,52,52,50,90,123
GDL ESTADIO,2021-08-30,46,48,39,65,132
GDL ESTADIO,2021-08-31,45,40,57,86,128
GDL ESTADIO,2021-09-01,49,59,43,77,125
GDL ESTADIO,2021-09-02,50,62,54,71,139
GDL ESTADIO,2021-09-03,55,60,67,79,141
GDL ESTADIO,2021-09-04,67,65,78,88,145
GDL ESTADIO,2021-09-05,67,63,55,71,148
GDL ESTADIO,2021-09-06,75,74,50,51,127
GDL ESTADIO,2021-09-07,58,77,53,54,111
GDL ESTADIO,2021-09-08,63,86,54,67,107
GDL ESTADIO,2021-09-09,44,99,60,68,100
GDL ESTADIO,2021-09-10,48,105,33,72,99
GDL ESTADIO,2021-09-11,35,76,39,72,113
GDL ESTADIO,2021-09-12,24,46,32,64,122
GDL ESTADIO,2021-09-13,30,38,31,49,130
GDL ESTADIO,2021-09-14,25,30,38,60,123
GDL ESTADIO,2021-09-15,33,29,34,64,106
GDL ESTADIO,2021-09-16,24,17,39,66,118
GDL ESTADIO,2021-09-17,25,16,29,58,125
GDL ESTADIO,2021-09-18,39,29,34,73,127
GDL ESTADIO,2021-09-19,39,30,32,72,123
GDL ESTADIO,2021-09-20,50,26,33,55,127
GDL ESTADIO,2021-09-21,42,29,28,75,130
GDL ESTADIO,2021-09-22,36,33,47,63,143
GDL ESTADIO,2021-09-23,36,35,46,76,156
GDL ESTADIO,2021-09-24,45,46,98,100,169
GDL ESTADIO,2021-09-25,47,58,47,106,183
GDL ESTADIO,2021-09-26,41,56,41,98,195
GDL ESTADIO,2021-09-27,42,45,25,91,201
GDL ESTADIO,2021-09-28,48,50,50,92,209
GDL ESTADIO,2021-09-29,54,57,34,106,216
GDL ESTADIO,2021-09-30,52,59,39,110,224
GDL ESTADIO,2021-10-01,57,75,100,87,226
GDL ESTADIO,2021-10-02,63,83,103,94,235
GDL ESTADIO,2021-10-03,60,74,71,98,234
GDL ESTADIO,2021-10-04,65,75,83,79,243
GDL ESTADIO,2021-10-05,62,77,77,82,229
GDL ESTADIO,2021-10-06,62,71,64,90,240
GDL ESTADIO,2021-10-07,61,69,50,94,253
GDL ESTADIO,2021-10-08,59,69,33,103,246
GDL ESTADIO,2021-10-09,58,66,48,108,245
GDL ESTADIO,2021-10-10,56,53,36,94,254
GDL ESTADIO,2021-10-11,52,47,36,82,261
GDL ESTADIO,2021-10-12,48,48,55,89,262
GDL ESTADIO,2021-10-13,50,55,70,96,273
GDL ESTADIO,2021-10-14,52,69,73,80,277
GDL ESTADIO,2021-10-15,56,81,77,78,277
GDL ESTADIO,2021-10-16,45,92,44,83,297
GDL ESTADIO,2021-10-17,37,99,24,77,310
GDL ESTADIO,2021-10-18,35,84,18,55,322
GDL ESTADIO,2021-10-19,33,73,17,63,316
GDL ESTADIO,2021-10-20,24,67,34,63,332
GDL ESTADIO,2021-10-21,24,81,36,65,336
GDL ESTADIO,2021-10-22,22,49,24,76,328
GDL ESTADIO,2021-10-23,20,32,19,73,319
GDL ESTADIO,2021-10-24,17,15,17,58,316
GDL ESTADIO,2021-10-25,13,12,17,48,289
GDL ESTADIO,2021-10-26,16,23,25,55,255
GDL ESTADIO,2021-10-27,18,16,10,65,248
GDL ESTADIO,2021-10-28,16,19,25,61,209
GDL ESTADIO,2021-10-29,27,20,19,68,180
GDL ESTADIO,2021-10-30,28,14,26,82,177
GDL ESTADIO,2021-10-31,27,15,24,68,173
GDL ESTADIO,2021-11-01,20,8,17,54,150
GDL ESTADIO,2021-11-02,22,17,31,47,147
GDL ESTADIO,2021-11-03,21,18,23,62,142
GDL ESTADIO,2021-11-04,23,18,31,59,156
GDL ESTADIO,2021-11-05,26,27,21,61,154
GDL ESTADIO,2021-11-06,24,28,25,68,149
GDL ESTADIO,2021-11-07,17,34,28,56,148
GDL ESTADIO,2021-11-08,16,33,19,49,143
GDL ESTADIO,2021-11-09,24,42,17,51,127
GDL ESTADIO,2021-11-10,19,53,18,55,129
GDL ESTADIO,2021-11-11,23,51,25,63,145
GDL ESTADIO,2021-11-12,22,36,23,68,163
GDL ESTADIO,2021-11-13,17,24,17,60,163
GDL ESTADIO,2021-11-14,11,23,21,62,165
GDL ESTADIO,2021-11-15,13,22,13,48,163
GDL ESTADIO,2021-11-16,10,23,11,72,157
GDL ESTADIO,2021-11-17,13,23,25,95,169
GDL ESTADIO,2021-11-18,17,50,16,75,184
GDL ESTADIO,2021-11-19,17,47,62,83,174
GDL ESTADIO,2021-11-20,20,52,41,87,168
GDL ESTADIO,2021-11-21,16,54,29,91,178
GDL ESTADIO,2021-11-22,15,36,19,73,185
GDL ESTADIO,2021-11-23,14,32,34,60,189
GDL ESTADIO,2021-11-24,20,16,23,66,207
GDL ESTADIO,2021-11-25,24,15,21,67,210
GDL ESTADIO,2021-11-26,25,31,107,65,205
GDL ESTADIO,2021-11-27,26,22,44,60,218
GDL ESTADIO,2021-11-28,23,24,28,51,229
GDL ESTADIO,2021-11-29,18,20,17,41,231
GDL ESTADIO,2021-11-30,19,29,15,60,231
GDL ESTADIO,2021-12-01,25,31,24,49,242
GDL ESTADIO,2021-12-02,36,34,34,60,249
GDL ESTADIO,2021-12-03,31,38,41,63,252
GDL ESTADIO,2021-12-04,29,43,61,66,257
GDL ESTADIO,2021-12-05,26,47,48,55,252
GDL ESTADIO,2021-12-06,25,33,23,40,262
GDL ESTADIO,2021-12-07,19,28,39,76,247
GDL ESTADIO,2021-12-08,24,40,24,58,239
GDL ESTADIO,2021-12-09,13,19,19,57,241
GDL ESTADIO,2021-12-10,13,22,23,58,226
GDL ESTADIO,2021-12-11,14,28,22,55,227
GDL ESTADIO,2021-12-12,14,29,26,60,223
GDL ESTADIO,2021-12-13,13,18,18,43,225
GDL ESTADIO,2021-12-14,21,38,15,48,219
GDL ESTADIO,2021-12-15,24,67,30,56,216
GDL ESTADIO,2021-12-16,29,72,43,55,218
GDL ESTADIO,2021-12-17,31,85,63,59,217
GDL ESTADIO,2021-12-18,31,104,51,69,207
GDL ESTADIO,2021-12-19,38,116,43,64,206
GDL ESTADIO,2021-12-20,33,100,34,45,212
GDL ESTADIO,2021-12-21,26,86,41,56,202
GDL ESTADIO,2021-12-22,27,64,24,59,200
GDL ESTADIO,2021-12-23,28,39,34,52,203
GDL ESTADIO,2021-12-24,28,23,30,37,176
GDL ESTADIO,2021-12-25,18,12,24,33,176
GDL ESTADIO,2021-12-26,13,16,12,24,174
GDL ESTADIO,2021-12-27,10,13,24,32,144
GDL ESTADIO,2021-12-28,10,28,23,59,161
GDL ESTADIO,2021-12-29,19,22,18,64,143
GDL ESTADIO,2021-12-30,21,25,17,62,136
GDL ESTADIO,2021-12-31,19,24,19,60,125
GDL ESTADIO,2022-01-01,23,29,27,60,117
GDL ESTADIO,2022-01-02,27,34,26,52,124
GDL ESTADIO,2022-01-03,22,20,11,43,126
GDL ESTADIO,2022-01-04,17,32,31,73,123
GDL ESTADIO,2022-01-05,20,35,21,72,85
GDL ESTADIO,2022-01-06,21,37,26,59,98
GDL ESTADIO,2022-01-07,21,27,33,65,101
GDL ESTADIO,2022-01-08,20,27,36,67,91
GDL ESTADIO,2022-01-09,21,26,29,60,94
GDL ESTADIO,2022-01-10,13,20,19,72,89
GDL ESTADIO,2022-01-11,13,11,13,81,81
GDL ESTADIO,2022-01-12,15,29,28,80,89
GDL ESTADIO,2022-01-13,22,41,36,84,110
GDL ESTADIO,2022-01-14,25,52,32,80,101
GDL ESTADIO,2022-01-15,33,43,42,87,105
GDL ESTADIO,2022-01-16,34,51,56,75,98
GDL ESTADIO,2022-01-17,27,48,36,60,120
GDL ESTADIO,2022-01-18,25,71,44,66,134
GDL ESTADIO,2022-01-19,34,74,68,72,111
GDL ESTADIO,2022-01-20,41,86,67,80,115
GDL ESTADIO,2022-01-21,44,99,45,68,128
GDL ESTADIO,2022-01-22,45,89,55,68,125
GDL ESTADIO,2022-01-23,47,84,35,66,120
GDL ESTADIO,2022-01-24,38,72,16,50,88
GDL ESTADIO,2022-01-25,33,62,13,60,77
GDL ESTADIO,2022-01-26,40,30,30,54,99
GDL ESTADIO,2022-01-27,34,30,17,53,107
GDL ESTADIO,2022-01-28,36,16,27,68,100
GDL ESTADIO,2022-01-29,34,14,28,66,106
GDL ESTADIO,2022-01-30,31,28,32,67,88
GDL ESTADIO,2022-01-31,33,30,79,61,73
GDL ESTADIO,2022-02-01,37,44,42,54,75
GDL ESTADIO,2022-02-02,33,50,38,49,87
GDL ESTADIO,2022-02-03,34,37,31,53,84
GDL ESTADIO,2022-02-04,31,41,26,56,70
GDL LA PRIMAVERA,2021-08-16,65,101,171,194,448
GDL LA PRIMAVERA,2021-08-17,72,101,174,204,446
GDL LA PRIMAVERA,2021-08-18,70,102,221,217,458
GDL LA PRIMAVERA,2021-08-19,72,110,252,239,476
GDL LA PRIMAVERA,2021-08-20,76,114,241,252,480
GDL LA PRIMAVERA,2021-08-21,78,123,245,255,483
GDL LA PRIMAVERA,2021-08-22,79,115,183,248,473
GDL LA PRIMAVERA,2021-08-23,80,110,165,244,477
GDL LA PRIMAVERA,2021-08-24,84,112,162,262,487
GDL LA PRIMAVERA,2021-08-25,85,96,148,279,501
GDL LA PRIMAVERA,2021-08-26,93,89,152,300,513
GDL LA PRIMAVERA,2021-08-27,93,99,132,299,523
GDL LA PRIMAVERA,2021-08-28,96,87,156,296,522
GDL LA PRIMAVERA,2021-08-30,89,78,164,224,530
GDL LA PRIMAVERA,2021-08-31,96,82,175,215,508
GDL LA PRIMAVERA,2021-09-01,104,92,164,203,501
GDL LA PRIMAVERA,2021-09-02,109,103,165,214,502
GDL LA PRIMAVERA,2021-09-03,109,104,156,220,517
GDL LA PRIMAVERA,2021-09-04,113,122,169,235,520
GDL LA PRIMAVERA,2021-09-05,107,128,124,191,525
GDL LA PRIMAVERA,2021-09-06,115,129,163,167,534
GDL LA PRIMAVERA,2021-09-07,117,120,203,168,538
GDL LA PRIMAVERA,2021-09-08,130,118,246,150,556
GDL LA PRIMAVERA,2021-09-09,142,123,278,127,566
GDL LA PRIMAVERA,2021-09-10,126,123,278,140,564
GDL LA PRIMAVERA,2021-09-11,105,123,279,140,568
GDL LA PRIMAVERA,2021-09-12,106,117,218,169,576
GDL LA PRIMAVERA,2021-09-13,102,118,223,158,587
GDL LA PRIMAVERA,2021-09-14,116,114,222,149,591
GDL LA PRIMAVERA,2021-09-15,120,130,251,181,606
GDL LA PRIMAVERA,2021-09-16,109,135,236,191,619
GDL LA PRIMAVERA,2021-09-17,96,130,177,177,629
GDL LA PRIMAVERA,2021-09-18,98,129,201,171,644
GDL LA PRIMAVERA,2021-09-19,95,115,133,154,649
GDL LA PRIMAVERA,2021-09-20,95,111,120,150,646
GDL LA PRIMAVERA,2021-09-21,97,113,130,149,650
GDL LA PRIMAVERA,2021-09-22,90,112,145,141,640
GDL LA PRIMAVERA,2021-09-23,89,122,129,148,636
GDL LA PRIMAVERA,2021-09-24,81,116,137,134,631
GDL LA PRIMAVERA,2021-09-25,85,107,135,138,629
GDL LA PRIMAVERA,2021-09-26,75,99,136,115,624
GDL LA PRIMAVERA,2021-09-27,72,96,134,97,619
GDL LA PRIMAVERA,2021-09-28,77,96,148,101,620
GDL LA PRIMAVERA,2021-09-29,89,89,167,109,615
GDL LA PRIMAVERA,2021-09-30,90,83,160,120,622
GDL LA PRIMAVERA,2021-10-01,97,84,166,117,630
GDL LA PRIMAVERA,2021-10-02,94,91,183,121,635
GDL LA PRIMAVERA,2021-10-03,94,84,163,107,638
GDL LA PRIMAVERA,2021-10-04,89,88,175,102,640
GDL LA PRIMAVERA,2021-10-05,105,97,169,100,653
GDL LA PRIMAVERA,2021-10-06,98,78,168,99,671
GDL LA PRIMAVERA,2021-10-07,97,62,158,114,676
GDL LA PRIMAVERA,2021-10-08,92,62,160,113,683
GDL LA PRIMAVERA,2021-10-09,87,58,142,125,695
GDL LA PRIMAVERA,2021-10-10,79,51,118,117,703
GDL LA PRIMAVERA,2021-10-11,75,57,124,104,706
GDL LA PRIMAVERA,2021-10-12,73,66,154,107,717
GDL LA PRIMAVERA,2021-10-13,80,75,170,112,732
GDL LA PRIMAVERA,2021-10-14,91,79,142,103,734
GDL LA PRIMAVERA,2021-10-15,100,109,140,100,737
GDL LA PRIMAVERA,2021-10-16,104,127,129,99,741
GDL LA PRIMAVERA,2021-10-17,98,120,97,94,750
GDL LA PRIMAVERA,2021-10-18,90,116,85,82,754
GDL LA PRIMAVERA,2021-10-19,84,116,90,85,764
GDL LA PRIMAVERA,2021-10-20,98,141,141,94,771
GDL LA PRIMAVERA,2021-10-21,81,125,148,95,769
GDL LA PRIMAVERA,2021-10-22,84,104,147,86,769
GDL LA PRIMAVERA,2021-10-23,73,93,155,83,776
GDL LA PRIMAVERA,2021-10-24,57,78,109,57,786
GDL LA PRIMAVERA,2021-10-25,48,74,99,62,794
GDL LA PRIMAVERA,2021-10-26,47,88,129,73,796
GDL LA PRIMAVERA,2021-10-27,58,93,188,77,821
GDL LA PRIMAVERA,2021-10-28,64,88,217,70,831
GDL LA PRIMAVERA,2021-10-29,68,79,174,84,835
GDL LA PRIMAVERA,2021-10-30,65,80,118,92,840
GDL LA PRIMAVERA,2021-10-31,61,74,78,85,836
GDL LA PRIMAVERA,2021-11-01,51,58,62,68,836
GDL LA PRIMAVERA,2021-11-02,55,57,70,68,843
GDL LA PRIMAVERA,2021-11-03,44,45,96,70,854
GDL LA PRIMAVERA,2021-11-04,47,42,107,65,874
GDL LA PRIMAVERA,2021-11-05,52,33,75,56,888
GDL LA PRIMAVERA,2021-11-06,53,43,73,63,893
GDL LA PRIMAVERA,2021-11-07,45,68,65,42,899
GDL LA PRIMAVERA,2021-11-08,44,62,59,54,904
GDL LA PRIMAVERA,2021-11-09,43,78,79,61,910
GDL LA PRIMAVERA,2021-11-10,48,100,71,56,927
GDL LA PRIMAVERA,2021-11-11,55,81,73,69,938
GDL LA PRIMAVERA,2021-11-12,56,77,83,72,960
GDL LA PRIMAVERA,2021-11-13,54,64,60,77,969
GDL LA PRIMAVERA,2021-11-14,45,46,41,63,988
GDL LA PRIMAVERA,2021-11-15,32,39,44,68,987
GDL LA PRIMAVERA,2021-11-16,22,28,45,56,994
GDL LA PRIMAVERA,2021-11-17,29,42,67,96,1010
GDL LA PRIMAVERA,2021-11-18,37,76,99,86,1027
GDL LA PRIMAVERA,2021-11-19,56,80,73,84,836
GDL LA PRIMAVERA,2021-11-20,57,84,80,76,837
GDL LA PRIMAVERA,2021-11-21,63,84,59,63,851
GDL LA PRIMAVERA,2021-11-22,54,81,67,63,854
GDL LA PRIMAVERA,2021-11-23,53,60,64,76,863
GDL LA PRIMAVERA,2021-11-24,63,42,58,71,886
GDL LA PRIMAVERA,2021-11-25,69,58,54,81,895
GDL LA PRIMAVERA,2021-11-26,64,61,61,70,902
GDL LA PRIMAVERA,2021-11-27,62,59,35,76,903
GDL LA PRIMAVERA,2021-11-28,70,59,34,74,908
GDL LA PRIMAVERA,2021-11-29,68,64,47,79,906
GDL LA PRIMAVERA,2021-11-30,71,65,103,68,904
GDL LA PRIMAVERA,2021-12-01,72,52,87,57,918
GDL LA PRIMAVERA,2021-12-02,65,54,97,55,926
GDL LA PRIMAVERA,2021-12-03,71,50,97,57,928
GDL LA PRIMAVERA,2021-12-04,69,56,119,57,916
GDL LA PRIMAVERA,2021-12-05,59,46,98,58,925
GDL LA PRIMAVERA,2021-12-06,50,32,82,54,931
GDL LA PRIMAVERA,2021-12-07,55,41,98,69,929
GDL LA PRIMAVERA,2021-12-08,54,41,107,64,948
GDL LA PRIMAVERA,2021-12-09,53,42,105,54,946
GDL LA PRIMAVERA,2021-12-10,52,38,128,63,788
GDL LA PRIMAVERA,2021-12-11,45,42,76,66,794
GDL LA PRIMAVERA,2021-12-12,36,37,49,53,783
GDL LA PRIMAVERA,2021-12-13,38,25,44,59,786
GDL LA PRIMAVERA,2021-12-14,36,24,28,52,783
GDL LA PRIMAVERA,2021-12-15,29,31,71,67,779
GDL LA PRIMAVERA,2021-12-16,33,44,89,66,719
GDL LA PRIMAVERA,2021-12-17,38,49,124,65,696
GDL LA PRIMAVERA,2021-12-18,43,53,107,58,665
GDL LA PRIMAVERA,2021-12-19,42,42,86,42,649
GDL LA PRIMAVERA,2021-12-20,34,43,78,37,645
GDL LA PRIMAVERA,2021-12-21,46,50,110,49,591
GDL LA PRIMAVERA,2021-12-22,38,50,116,51,539
GDL LA PRIMAVERA,2021-12-23,39,46,170,51,536
GDL LA PRIMAVERA,2021-12-24,33,31,136,54,434
GDL LA PRIMAVERA,2021-12-25,27,27,87,38,437
GDL LA PRIMAVERA,2021-12-26,23,19,53,28,432
GDL LA PRIMAVERA,2021-12-27,24,20,60,38,419
GDL LA PRIMAVERA,2021-12-28,33,21,54,45,424
GDL LA PRIMAVERA,2021-12-29,38,24,61,41,297
GDL LA PRIMAVERA,2021-12-30,32,26,56,34,292
GDL LA PRIMAVERA,2021-12-31,30,27,65,50,277
GDL LA PRIMAVERA,2022-01-01,29,18,51,41,272
GDL LA PRIMAVERA,2022-01-02,28,20,46,42,281
GDL LA PRIMAVERA,2022-01-03,31,18,66,48,280
GDL LA PRIMAVERA,2022-01-04,42,18,85,67,250
GDL LA PRIMAVERA,2022-01-05,47,24,116,55,145
GDL LA PRIMAVERA,2022-01-06,38,42,103,71,92
GDL LA PRIMAVERA,2022-01-07,30,44,119,86,98
GDL LA PRIMAVERA,2022-01-08,37,44,133,94,95
GDL LA PRIMAVERA,2022-01-09,38,47,122,54,97
GDL LA PRIMAVERA,2022-01-10,35,28,79,62,94
GDL LA PRIMAVERA,2022-01-11,42,41,85,74,94
GDL LA PRIMAVERA,2022-01-12,43,57,62,79,85
GDL LA PRIMAVERA,2022-01-13,54,63,99,76,103
GDL LA PRIMAVERA,2022-01-14,56,85,113,87,107
GDL LA PRIMAVERA,2022-01-15,49,103,119,85,117
GDL LA PRIMAVERA,2022-01-16,54,91,99,70,116
GDL LA PRIMAVERA,2022-01-17,52,94,105,63,112
GDL LA PRIMAVERA,2022-01-18,62,86,165,85,110
GDL LA PRIMAVERA,2022-01-19,66,93,166,87,90
GDL LA PRIMAVERA,2022-01-20,71,93,166,93,106
GDL LA PRIMAVERA,2022-01-21,70,89,146,93,122
GDL LA PRIMAVERA,2022-01-22,62,81,165,88,124
GDL LA PRIMAVERA,2022-01-23,65,79,106,78,134
GDL LA PRIMAVERA,2022-01-24,67,64,81,79,138
GDL LA PRIMAVERA,2022-01-25,53,72,84,92,136
GDL LA PRIMAVERA,2022-01-26,46,62,87,90,146
GDL LA PRIMAVERA,2022-01-27,56,48,108,95,157
GDL LA PRIMAVERA,2022-01-28,71,49,108,88,161
GDL LA PRIMAVERA,2022-01-29,82,42,122,101,171
GDL LA PRIMAVERA,2022-01-30,88,42,112,76,160
GDL LA PRIMAVERA,2022-01-31,85,45,115,70,163
GDL LA PRIMAVERA,2022-02-01,92,53,129,82,158
GDL LA PRIMAVERA,2022-02-02,86,44,148,112,158
GDL LA PRIMAVERA,2022-02-03,94,55,140,109,167
GDL LA PRIMAVERA,2022-02-04,91,62,139,103,174
GDL LAZARO CARDENAS,2021-08-16,76,81,217,211,175
GDL LAZARO CARDENAS,2021-08-17,76,91,210,224,180
GDL LAZARO CARDENAS,2021-08-18,78,95,214,253,168
GDL LAZARO CARDENAS,2021-08-19,81,102,243,280,177
GDL LAZARO CARDENAS,2021-08-20,79,102,238,300,167
GDL LAZARO CARDENAS,2021-08-21,87,96,212,319,160
GDL LAZARO CARDENAS,2021-08-22,87,73,161,305,161
GDL LAZARO CARDENAS,2021-08-23,77,59,130,310,155
GDL LAZARO CARDENAS,2021-08-24,77,65,145,311,153
GDL LAZARO CARDENAS,2021-08-25,80,57,135,339,162
GDL LAZARO CARDENAS,2021-08-26,75,67,177,316,175
GDL LAZARO CARDENAS,2021-08-27,77,72,167,322,173
GDL LAZARO CARDENAS,2021-08-28,75,78,177,319,166
GDL LAZARO CARDENAS,2021-08-30,87,77,235,266,176
GDL LAZARO CARDENAS,2021-08-31,90,97,262,211,169
GDL LAZARO CARDENAS,2021-09-01,94,114,251,206,167
GDL LAZARO CARDENAS,2021-09-02,92,121,228,194,158
GDL LAZARO CARDENAS,2021-09-03,81,126,247,181,162
GDL LAZARO CARDENAS,2021-09-04,75,138,228,178,170
GDL LAZARO CARDENAS,2021-09-05,75,144,220,120,169
GDL LAZARO CARDENAS,2021-09-06,77,151,257,94,173
GDL LAZARO CARDENAS,2021-09-07,81,151,262,130,170
GDL LAZARO CARDENAS,2021-09-08,89,153,285,154,185
GDL LAZARO CARDENAS,2021-09-09,85,151,306,166,191
GDL LAZARO CARDENAS,2021-09-10,83,154,340,160,189
GDL LAZARO CARDENAS,2021-09-11,90,157,311,160,188
GDL LAZARO CARDENAS,2021-09-12,88,142,274,133,196
GDL LAZARO CARDENAS,2021-09-13,86,139,253,132,201
